created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text
2024-12-23T21:24:10.000Z,The United States of America ,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:23:31.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:23:22.000Z,o,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:22:43.000Z,United States,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:22:15.000Z,Texas,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:21:56.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:19:58.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:18:58.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T21:18:44.000Z,Canada,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:17:13.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:17:02.000Z,"Arizona, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:16:45.000Z,"Jundiaí, Brasil",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:16:39.000Z,Gulag near you,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:15:55.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:15:51.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:15:41.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:15:34.000Z,Midway Chicago,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:15:20.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T21:15:19.000Z,"Rotterdam, Nederland",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:14:16.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:14:12.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:14:11.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:14:04.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:13:09.000Z,"Maine, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:12:55.000Z,"Roskilde, Danmark",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:11:45.000Z,"Texas, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:11:16.000Z,"Leesburg, VA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:10:58.000Z,"Nebraska, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:10:03.000Z,Bananalandia,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:10:02.000Z,"Rotherham, UK",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:09:16.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:09:16.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:08:21.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:07:36.000Z,"Austin, TX",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:06:35.000Z,"Manhattan, NY ",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:06:28.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:06:07.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:05:33.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:05:27.000Z,"England, United Kingdom",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:04:59.000Z,"Georgia, USA⁰",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:04:23.000Z,"Paris, France",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:02:55.000Z,"Portland, OR",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:02:30.000Z,United States,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:02:03.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:01:17.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T21:01:15.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:01:15.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:00:58.000Z,Texas,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:00:46.000Z,"Paris, France",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:00:39.000Z,Center of the Universe,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T21:00:38.000Z,Nowhere,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:59:59.000Z,Vancouver Island,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:59:46.000Z,new york,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:59:15.000Z,"Seattle, WA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:58:52.000Z,4.7 miles away ,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:58:46.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:58:36.000Z,"Austin, TX",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:58:04.000Z,Minnesota,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:57:31.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:55:51.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T20:55:29.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:54:38.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:54:11.000Z,"Philadelphia, PA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:54:03.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:54:02.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:53:39.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:53:29.000Z,"Lowell, MA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:53:15.000Z,United States,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:53:14.000Z,London UK,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:53:03.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:52:33.000Z,"Brooklyn, New York",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:51:56.000Z,Puerto Plata,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:51:42.000Z,God Bless our Armed Services,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:51:18.000Z,"Adelaide, South Australia",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:51:04.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T20:51:00.000Z,NoTeImporta,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:49:18.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:49:06.000Z,Oregon,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:49:03.000Z,DFW,,,,False,"homeless, homelessness","[USER] In DATE0, [ORGANIZATION] spent $3.5 Billion on homelessness.

If [ORGANIZATION] residents want this. Why should we care?

[URL]"
2024-12-23T20:48:56.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:48:07.000Z,"Tennessee, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:47:47.000Z,"Ormond Beach, FL",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:47:03.000Z,"Portland, Oregon",,,,False,unhoused,[ORGANIZATION] mural draws inspiration from conversations with [ORGANIZATION]’s unhoused community [URL]
2024-12-23T20:46:50.000Z,USA ! USA! USA!,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:46:46.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T20:46:33.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:45:42.000Z,"Detroit, MI",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:45:31.000Z,Jakarta_Indonesia ,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:45:11.000Z,"Mossel Bay, South Africa",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:44:41.000Z,Middle of America ,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:43:16.000Z,"New Jersey, USA",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:43:00.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:41:40.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:41:00.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:40:54.000Z,"Pensacola, FL",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:40:47.000Z,"Westminster, CO",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:39:15.000Z,"Minneapolis, MN",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:39:14.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:38:52.000Z,"Arizona, USA",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:38:41.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:38:05.000Z,"Fremont, CA",,,,False,homeless,"[USER] [ORGANIZATION] is a total shithole since they legalized all drugs ! This is the worst city to be in now , full with drug addicts homeless and crime ! This will never change if we allow retarded people to run the government !"
2024-12-23T20:38:03.000Z,"Bellingham, Wa.",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:37:49.000Z,Wooley Swamp in Booger Woods,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:37:39.000Z,"Utah, USA",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:37:16.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:36:58.000Z,,,,,True,homeless,[ORGANIZATION]: A homeless man got “pushed out” of [ORGANIZATION] and came to [PERSON] because it’s better than anywhere. He said in [PERSON]…
2024-12-23T20:36:48.000Z,"Mill Valley, CA",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:36:38.000Z,Canada,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:36:16.000Z,Florida Panhandle,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:35:42.000Z,United States of America,,,,False,"homeless, homelessness","[USER] [USER] [ORGANIZATION], a [ORGANIZATION]-based homelessness consultant, has been involved in several high-profile controversies in [PERSON]. Here are the key points:

Indictment and Charges: PERSON1 was indicted on [ORGANIZATION], on 19 counts, including:7 counts of first-degree theft"
2024-12-23T20:35:34.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:35:21.000Z,United States of America,,,,False,"homeless, homelessness","[USER] [USER] [ORGANIZATION], a [ORGANIZATION]-based homelessness consultant, has been involved in several high-profile controversies in [PERSON]. Here are the key points:

Indictment and Charges: PERSON1 was indicted on [ORGANIZATION], on 19 counts, including:7 counts of first-degree theft"
2024-12-23T20:35:11.000Z,"Midwest, USA ",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:35:11.000Z,Northern Virginia,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:35:02.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:34:52.000Z,"Birmingham, AL",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:34:27.000Z,"north america, earth, milky way",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:34:25.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:34:09.000Z,PA,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:33:48.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:33:37.000Z,"Gold Coast, QLD, Australia",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:32:37.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:32:25.000Z,Annie Oakley is my Hero,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:32:24.000Z,BFE Midwest USA. 🙀🙀🙀,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:31:52.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:31:18.000Z,,,,,False,homeless,[USER] PERSON0 Are those homeless people or shabby chic hipsters? Because when I was in [ORGANIZATION] recently I couldn't easily tell the difference.
2024-12-23T20:30:44.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:30:42.000Z,,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:30:25.000Z,꧁ĐV꧂,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:29:16.000Z,Earth,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:28:34.000Z,Commie state of Illinois ,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:28:22.000Z,Dominican Republic,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:28:09.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:27:51.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:26:54.000Z,Global,,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:26:28.000Z,Canada ,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:26:26.000Z,N. California,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:26:23.000Z,United States,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:25:45.000Z,The Mile High,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:24:57.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:24:41.000Z,Somewhere in Florida,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:24:27.000Z,USA,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:24:03.000Z,"Troy, MICHIGAN",,,,True,homeless,"RT [USER]: In [ORGANIZATION], homeless people rob each other for DATE0 clothes.   [URL]"
2024-12-23T20:23:44.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:22:48.000Z,,,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
2024-12-23T20:22:39.000Z,"Philadelphia, Pennsylvania",,,,True,homeless,"RT [USER]: [ORGANIZATION], [PERSON] — Homeless people in downtown got into a fight over coats and [ORGANIZATION] supplies being given out. Video by [USER]…"
