date,matched_words,Deidentified_paragraph
06_01_2015,affordable housing,"4a-1, 2, 3.  thank you mayor I think I'll have the privilege of potentially reading the longest amendment on city council history I'd like to move uh move to amend the committee report for the assistance agreement of [ORGANIZATION] [ORGANIZATION] and [ORGANIZATION] to modify all sections with references to lot z and additional clarifications  Homeowner developer sponsor sponsor rental rehabilitation program agreement modifications are article 1 shall read as follows the total forgivable loan amount provided by the city pursuant to this agreement is 409402 dollars and 20 cents  The loan bears no interest and shall be forgiven entirely provided the property remains as it was originally intended for affordable housing pursuant to this agreement and other default occurs. The home fund shall be used for the A, rehabilitation of the property located at FAC0 at FAC1 in Exhibit B.  Article 2, Section 2.1E shall read as follows."
06_01_2015,affordable housing,"So I currently, I completely understand concerns being raised by citizens after the action of [ORGANIZATION]. I received quite a few emails and contacts, much of which was based on old or simply fabricated information, not on accurate information. While we deal with a tremendous number of challenges with affordable housing, my sole goal as mayor is to try to make sure we conduct."
06_01_2015,homeless,and I think we would definitely have the votes on the floor to lay this over. thank you for the discussion all over PERSON0 yeah one last thing your honor um if the city staff could also provide any information for the city laying fiber optic cable in these areas as well so the question is while we're moving homeless would we also be making those improvements
05_31_2022,homeless,"Two-thirds of offenders had history of mental health issues. Nearly all were men and nearly all had made threats or said or done things that raised concern in people around them. Seventy-five percent had experienced a major stress event.  such as a death, divorce, or homeless, or lost their job, or kick out of school."
05_16_2016,homelessness,"And [ORGANIZATION] is someone who worked with us in [LOCATION]. Many of you may recall the work that we did at [ORGANIZATION]  that really was an attempt to take individuals that were facing particular challenges having to do with even dealing with incarceration and homelessness and really providing an opportunity and a path to employment. And [PERSON]'s story, which you will not necessarily be able to hear all of [TIME], is one that was one of those individuals who I would ask certainly to share if he would like to, as his experience."
05_16_2016,homelessness,"Thank you. And then our last recognition, which I'm going to ask [ORGANIZATION] to actually not only give, but say a little bit about, is our volunteers and our partnership that really is, I think, captures this work that we've been doing [ORGANIZATION] in addressing chronic homelessness among veterans. In order for that achievement that was really a national recognition for our city and as an organization and for the work of many people in this community to occur, it took the cooperation of a lot of partners."
05_16_2016,homelessness,Thank you. [PERSON] came to the table first when we started working on [ORGANIZATION]' homelessness. They were there right away even though we weren't really sure what we could share or what we could do when we started.
05_16_2016,homelessness,"but they stuck with us, they got all the permissions they needed, and we would not have made the functional end of veteran homelessness in [ORGANIZATION] without them, so thank you. PERSON0? Well, thank you for this honor."
05_16_2016,homeless; homelessness,"And our partnership with [ORGANIZATION] and [ORGANIZATION] has made a difference in [ORGANIZATION]. As [ORGANIZATION] implied, we moved beyond the red tape of bureaucracy and what can we share and what can't we share. And we really...  were able to align the veterans that we work with who are homeless to agree to let us release their name to the city so we could rapidly rehouse veterans that faced homelessness in [ORGANIZATION]."
05_16_2016,homeless,"I don't believe we'll ever be without individuals who are homeless, but the effort that this city is making, we will rapidly rehouse them. Thank you all. And again, thank you to [ORGANIZATION] and to you, Mayor."
02_20_2018,homeless,"You could put 80,000 people to work in [ORGANIZATION]. This would help lower your unemployment rate, your homeless rate, your poverty rate, and your crime rate because people would be working. This would help raise more revenue for [ORGANIZATION] so your budget would be balanced."
04_04_2016,housing crisis,"So I appreciate the question. The program is kind of a genesis from some of the issues that we've been facing in our community, from increasing property tax rate to the housing crisis to the foreclosure crisis that hit our community and still is lingering on. In a nutshell, the program is pretty simple."
04_06_2015,homelessness,My topic is homelessness people in the city of [ORGANIZATION]. Here at the [ORGANIZATION] Rescue Mission. There are women's crisis centers.
04_06_2015,homeless,"Some don't even have family here in the area. And the [INSTITUTION] used for our warming center is only for [ORGANIZATION]. homeless people living under the bridges, sleeping, some sleeping in the churches that are being used for warming centers."
04_06_2015,homelessness,"You can call the individuals directly to let them know as well. And also just wanted to note that [ORGANIZATION] on [LOCATION] we'll have our DATE2 ROCSTAT meeting. We'll begin, I believe, [ORGANIZATION] to start tracking and monitoring our progress on our goal of ending veterans' homelessness by [ORGANIZATION]."
03_06_2023,homeless,"We have three items. Number one, memorandum from [ORGANIZATION], [ORGANIZATION], regarding the acceptance of the amended [ORGANIZATION] Employment Barrier Reduction Pilot [PERSON], referred to ORG2. Item number two, memorandum from [ORGANIZATION], [ORGANIZATION], regarding the acceptance of amended ORG3 Homeless Prevention [PERSON], referred to ORG2."
03_02_2015,affordable housing,"I just wanted to also thank council members who were able to participate in [ORGANIZATION] affordable housing discussion. It's really not at all the end, it's more of a beginning and we anticipate being able to do some follow up in the near future, getting to more specifics. We learned and discussed a lot of best practices, things that were happening around the country."
05_18_2015,homelessness,"And I think it's kind of fitting that on [TIME] when the [INSTITUTION] is being recognized for their excellent work, we also want to point out that they are one of our key partners in the work that we do through [ORGANIZATION]. And I'm going to ask [ORGANIZATION] to say a little bit about the work that we've done with the [INSTITUTION]. We've recently started initiatives that start at the federal level of [ORGANIZATION] and [LOCATION] and DATE2 where we're going to work to eliminate homelessness in our midst."
06_05_2023,homeless,"This would help reduce the crime in [ORGANIZATION] and homeless and hungry. And if you use my system, if 16 million followers of [ORGANIZATION] get 35 cents a week for [ORGANIZATION], that would bring in $1,291,200 to help reduce poverty, homeless and hungry and crime at the same time. And consequently, put money in the poverty fund, and if the government would give the poor people back the $95 and $250."
06_05_2023,homeless,"They took from the snack. This would help reduce poverty, homeless, hunger and crime. In the book of [ORGANIZATION], third chapter, it says if a man can't take his own home, how can he take care of the church?"
06_05_2023,homeless,"The project is estimated to be completed by [ORGANIZATION]. The funding source is the 1% infrastructure sales tax. number six is the award of bid for city wide [STREET] repairs number three DATE1 for concrete work to tci concrete in amount of one million six hundred and forty four thousand two hundred and ninety eight dollars and sixty six cents is also estimated to be completed by [DATE] DATE1 and the funding source is the one percent infrastructure sales tax Number seven is an approval of an application acceptance of a homeless prevention grant from [ORGANIZATION] the amount of $487,000 the grant does not require a cost match and the grant terms from [DATE] DATE1 to DATE4 number eight is acceptance of grant funds and approval of four sub award agreements for the ORG1 continuum of care grant the agencies are listed below ORG2 care ministries and Number nine is an approval of an application acceptance of the ORG3 ORG1 continuum of care rapid youth housing grant award in the amount of [DATE] This grant does require a twenty five percent cost match the amount of twenty three thousand nine hundred ninety seven dollars and twenty five cents And the grant term is from [DATE] DATE1 to [DATE] 2024 this grant does not require the city to bear any additional costs."
04_15_2024,homeless,"Regarding the approval of the application acceptance of [ORGANIZATION] award if awarded, number five is a memorandum from [ORGANIZATION] Interim ORG1 Director regarding a comment agreement for FAC0 improvements for the comment line relocation. And number six is a amendment from [ORGANIZATION], Finance Director, regarding amendments to Article 2, Section 2-26 and Article 3, Section 2-57A of [LOCATION]."
03_02_2020,homeless,"16, drop out of school to go to work so they can have money to buy clothes and food. 17, have to walk.  long distance to school. 18, being homeless."
03_02_2020,homeless,"My studies of children who are in juvenile center in [ORGANIZATION], 95% can't read. 95% of adults in prison can't read, which makes them have a negative self-image who they are, which makes them hate themselves and other people. If you eliminate  these 19 things, I guarantee you, you can eliminate truancy, children from dropping out of school, increase the graduation rate from high school and help lower the poverty rate and homeless rate and crime rate in [PERSON] at the same time."
05_03_2021,homelessness,This is referred to finance and personnel and  Number three is a memorandum from [ORGANIZATION] regarding the acceptance of seven grant awards for alleviation of housing burdens and [PERSON] prevention this also referred to ORG1. Thank you. Thank you alderman [PERSON] next We've just completed public speakers as well.
05_03_2021,homeless,"the grant will provide awards for approved clients weatherizations work order client clients energy use education contractors staff training payroll and administration the grants in the amount of 576 824 and does not require a cost match the grant term is from [ORGANIZATION] to [LOCATION]. Number 13, the committee recommends approval of the renewal of [ORGANIZATION]. The grant award will provide funds for approved clients, landlord, electric and or heating bills, clients, budget, education, staff training, payroll and administration."
06_04_2018,affordable housing,"Thank you, Your Honor. And next we have the approval of the I fiber contract amendment with [ORGANIZATION] to add connections to fire stations number two Number three and number eight total construction cost for the project is one hundred forty nine thousand two hundred eighty six dollars and the [ORGANIZATION] recurring Cost will be eleven thousand four hundred dollars total [ORGANIZATION] recurring. I fiber contract will be [DATE] funding sources [INSTITUTION] operating budget and  And number three is recommending approval of an application to apply for affordable housing program grant available through ORG1."
06_04_2018,affordable housing,"and then i have an ordinance approving the application to apply for affordable housing grant  available through [ORGANIZATION]. The amount is $750,000. Next is an ordinance approving a professional services contract with [ORGANIZATION]."
05_16_2022,homeless,"And whereas [ORGANIZATION] ship number one supports the local community in many ways, such as providing meals to homeless veterans through a partnership with [ORGANIZATION] and funding a scholarship program at ORG2. And whereas, as part of the club's [ORGANIZATION] history, members are honoring [ORGANIZATION],  who passed away [LOCATION]. PERSON1 held the record for the oldest living member of any [ORGANIZATION] in [ORGANIZATION], joining [ORGANIZATION] No. 1 in [DATE]."
04_17_2023,homelessness,"what I'm going to speak about [TIME] confronting the abandoned crisis. I live [ORGANIZATION] fighting poverty and homelessness. During my career, I have encountered veterans who once fought for our country, now defeated and some from PTSD, drug and alcohol addiction, and hopelessness and despair."
04_17_2023,homeless,"Like most people, I had no comprehension of the magnitude of the problem of homeless abandonment. until I saw men, women, and children, yes children, who live on the streets for [ORGANIZATION]. The decay of precious life had a life of its own and the ideal survivor had a shallow success rate."
04_17_2023,homeless,"Digest this for one moment. Abandoned citizens die homeless in the streets [ORGANIZATION], but it doesn't make the [TIME] news. Ever wonder why?"
04_17_2023,homeless,"7. Mental health for settlers. 8. [TIME] daycare service so women can go to work or school that the government paid for. Let's stop referring to our brothers and sisters, our children, and our veterans as the homeless."
04_17_2023,homelessness,"They are indeed the bandits. It's time for followers of [ORGANIZATION] to stand up and speak up about this garbage and say we're not going to put up with this garbage anymore. If 16 million followers of [ORGANIZATION] give 35 cents a week for [ORGANIZATION], that would bring in $291,600,000, enough money to help reduce homelessness and poverty and keep on doing this."
04_17_2023,homeless; homelessness,"It does not require a cost match, and it is from [ORGANIZATION] to [LOCATION]. It will provide funds for one housing advocate who will work directly with the data of our homeless population, ensuring timeliness, accuracy, and consistency with direct goal of meeting our ending homelessness. Number 14, the committee recommends approval and acceptance of [ORGANIZATION] [PERSON] in the amount of $1 million."
05_20_2024,homeless; homelessness,"Through these funds, the [ORGANIZATION] provides millions of dollars to ensure that residents in need stay housed, ensure that they have food on the table, receive crisis assistance, keep their utilities on, and make their homes safe and efficient and energy efficient. In [ORGANIZATION], Our team has assisted nearly 13,000 homes with energy assistance, food assistance, also with the energy assistance that included installation of weatherization measures to decrease their utility burden, as well as provide financial assistance to the ever-growing and rising energy costs. Since reaching functional zero with homeless veterans and chronically homeless individuals [LOCATION], we've maintained our role as a national leader in the fight against homelessness and have served as a resource for many communities across our nation who are trying to reach functional zero as well."
05_20_2024,affordable housing,"People are drawn to our affordable housing stock, our growing industries and job opportunities, as well as our improving quality of life. So what has changed? We're, simply put, revitalizing our neighborhoods, and we're investing in our people and our current housing stock."
05_20_2024,affordable housing,"We have projects like [ORGANIZATION] in 303 [LOCATION], as well as ORG1 developments of ORG2 in 134 [LOCATION] that will provide even more housing options for our residents. We have approved reconstruction of the FAC1, which will turn a former hotel into an apartment complex with market rate and affordable housing. In addition to housing, we know that infrastructure is absolutely critical to our neighborhoods."
05_20_2024,homeless,"When the corona hit, she was the one that notified the police when two felons was loose. The other individual who opened up his house for the homeless people, y'all went after him. Instead of going after him, that family were helping homeless people."
05_20_2024,homeless,"You should have been working with him to open up, you know, to help more homeless people. A lot of our homeless people is not going to go to the rescue mission. They're not going to go to some of the other facilities that we have around town because to five organizations."
05_20_2024,homeless,"In many parts of [ORGANIZATION], there are sometimes more job seekers than there are jobs paying $15 a month, leaving workers seeking better wages but few are my solution to solve this problem. Increase the minimum wage all over [ORGANIZATION]. This would lower the homeless rate, this would lower the poverty rate, this would lower the crime rate, it would increase the high school and college rate at the same time."
