created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text,city
2024-12-07T23:54:58.000Z,"Baltimore, MD",,,,False,homeless,"You can tell a PERSON0 character if see them walk pass a homeless person and don’t give them no money:) 
[USER] 
#relationshipgoals #[PERSON] #Cryptocurency",baltimore
2024-12-08T06:20:28.000Z,A Cali In The Shadow Of ☠️,,,,False,homeless,"[USER] ""assuming an ongoing capacity of 35 vehicles per night, the cost per vehicle is approximately $140,000 per year, which is by far the most expensive homeless response intervention ... The site’s impending closure highlights the lack of a clear strategy by [ORGANIZATION] officials” [PERSON]",san francisco
2024-12-09T00:31:40.000Z,,,,,False,homeless,Yup when I was in [ORGANIZATION] this nice beautiful black woman pedestrian spoke up when I wasn't speaking hardly to anyone except the homeless friends of the night people cops when called upon by white couples in cars and LGBTQ that tried to get me to accept from them,buffalo
2024-12-09T02:44:50.000Z,Koshur,,,,False,"homeless, homelessness","[USER] Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have given your team the 25 billion he blew that he said was going to end homelessness in GPE2.",baltimore
2024-12-09T13:12:54.000Z,,,,,False,homeless,"☘️🎁🎄Christmas Giving [DATE] is live🎄🎁☘️

Donate to [ORGANIZATION] in [ORGANIZATION] here: [URL]

Additional details: [URL] [URL]",south bend
2024-12-09T15:06:30.000Z,"Buffalo, NY",,,,False,"homeless, homelessness","✅ hats
✅ socks
✅ jackets
✅ gloves
✅ mittens
✅ sweatshirts
✅ sweatpants
✅ hand warmers
✅ foot warmers

You can bring your items to the [ORGANIZATION] office at [ADDRESS], [ORGANIZATION]. Donations will benefit individuals experiencing homelessness. ❤️",buffalo
2024-12-09T16:12:11.000Z,"Des Plaines, IL USA",,,,False,,"Thank you, [ORGANIZATION] in [ORGANIZATION], for bringing the cheer to our residents at [ORGANIZATION] in [PERSON] with the donation of these festive wreaths and door decorations. [URL] [URL]",rockford
2024-12-09T17:25:51.000Z,"Portland, Oregon",,,,False,homeless,"[USER] [ORGANIZATION] is hardcore rn. Downtown is like half empty buildings, lots of homeless, and a drug epidemic like everywhere [ORGANIZATION]. 

I'm ready to get out of the city and move a bit more out tbh.",portland
2024-12-09T18:16:49.000Z,Manhattan,,,,False,homeless,"[USER] [USER] Yeah how’s this working in [ORGANIZATION] and [PERSON]? 

GPE2 and [PERSON] have armies of insane homeless people and people living in projects. Nobody wants this till that’s fixed.",baltimore
2024-12-09T19:12:26.000Z,,,,,False,homeless,"Since you're all here, please consider donating to [ORGANIZATION]. They do wonderful work for the poor, and your kindness is especially appreciated during the frigid [ORGANIZATION]. [URL]",south bend
2024-12-09T20:18:52.000Z,,,,,False,homeless,[USER] [ORGANIZATION] and [PERSON] have spit out some wild ones [ORGANIZATION]. [ORGANIZATION] was a [ORGANIZATION] alumni. PERSON1 who killed a homeless black dude in GPE2 w a sword was a ORG1 ($$$) grad. Now this guy.,baltimore
2024-12-09T22:03:21.000Z,,,,,False,homeless,"[USER] Mr. [PERSON] did not intend to Kill the homeless threat!
He tried to restrain him.
Guilty of Nothing.
Also, [PERSON] overdosed on [ORGANIZATION].... confirmed by [ORGANIZATION].
[ORGANIZATION] wanted the Communist Revolution in [ORGANIZATION].
[PERSON] is Done!
[PERSON]...
[ORGANIZATION]; Gone
Obey the Law",portland
2024-12-09T22:42:25.000Z,,,,,False,homeless,"🎄Christmas Giving🎄 kickoff pod with [USER], talking playoff committee, [ORGANIZATION] gaslighting, [ORGANIZATION] and a lot more.

Listen: [ORGANIZATION] to ORG1 in [PERSON]: [URL] [URL]",south bend
2024-12-10T01:03:55.000Z,,,,,False,"homeless, homelessness","[URL] Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in order to house the homeless?

Do you know how many people die due to homelessness [DATE]?

*sound of pistol cocking*",baltimore
2024-12-10T05:12:26.000Z,,,,,False,homeless,Getting fixed [ORGANIZATION] or [LOCATION] or DATE2. But with yall three men I know there a possibility. I worry what in the water in [ORGANIZATION] nc the home of fort PERSON0. [PERSON] need to be investigated for other reason as well. Trash laying everywhere and homeless bad and,fayetteville
2024-12-10T06:13:34.000Z,"Highland Park, CA",,,,False,"homeless, homelessness","[USER] I’m convinced all these fantasies about homelessness  are based on like literally four blocks in [ORGANIZATION] and [PERSON], and that most of them have never been except maybe to [STREET] directly to FAC0",san francisco
2024-12-10T12:33:29.000Z,,,,,False,"homeless, homelessness",[USER] [USER] [USER] Homelessness is big business in [ORGANIZATION] and cities and counties all around us send their homeless here. Now it’s a massive problem and no one wants to go downtown because it’s been overrun by homeless people. The mayor puts them in hotels. They don’t want to go to the shelters,south bend
2024-12-10T13:26:42.000Z,Adirondacks,,,,False,"homeless, homelessness","[ORGANIZATION] is a great example of this. In [ORGANIZATION] they shut down the mental health hospital, forcing patients onto the streets.

In [LOCATION], the city celebrated ""ending chronic homelessness"", when really those mental health patients had died or been incarcerated. [URL]",buffalo
2024-12-10T14:16:43.000Z,Classified,,,,False,"homeless, homelessness","[USER] The broader discussion on homelessness:

1. Homeless to [ORGANIZATION] Ratio: If we imagine that [ORGANIZATION] decided to give a [ORGANIZATION] to every homeless person in [ORGANIZATION], with the homeless population at 8,035, [ORGANIZATION] would need to produce over 8,000 cars just for this city alone. Given [URL]",san francisco
2024-12-10T15:47:35.000Z,"NY, NJ, OAK, SEA",,,,False,homeless,[ORGANIZATION] spent millions to shelter homeless in hotels. These are the disastrous results [URL],san francisco
2024-12-10T18:09:01.000Z,"Oregon, USA",,,,False,homeless,"[PERSON] shelter
No safe space here for [ORGANIZATION] house you should check out how many homeless women are raped. [URL]",portland
2024-12-10T20:05:10.000Z,"Murrieta, CA",,,,False,homeless,[USER] [USER] Same thing happened in [ORGANIZATION] during [PERSON]. The city leased entire hotels to house the homeless.  The hotels were destroyed and more people ended up dying of fentanyl overdose than [PERSON] in [PERSON].,san francisco
2024-12-10T20:42:41.000Z,"San Francisco, CA","Colorado, USA",United States,admin,False,homeless,"[USER] [USER] I ENTERED SAN FRANCISCO HOMELESS SYSTEM DATE0, [ORGANIZATION] NEWSOM: 1. ENFORCED FEDERAL CONTRACT 2. MENTAL HEALTH REQUIREMENTS 3. NO [ORGANIZATION] [URL]",san francisco
2024-12-10T22:31:36.000Z,,,,,False,"homeless, homelessness","[USER] PERSON0 and the citizens on that subway should not have been subjected to a threat on their lives. Illicit drug use homelessness and crime in this country are completely out of hand. Ive witnessed the change in [ORGANIZATION],  [PERSON], [ORGANIZATION], [PERSON], etc. We need to increase",portland
2024-12-10T22:59:22.000Z,,,,,False,homeless,"PERSON0 He’s not wrong. Most homeless people are mentally [PERSON] and many are violent. 

In [ORGANIZATION] I lived in [ORGANIZATION] I met maybe 2 or 3 that weren’t addicts.",portland
2024-12-11T05:53:05.000Z,"Los Angeles, CA",,,,False,homeless,"[USER] That’s $190,000 per homeless person. 

You could buy them a house.

Cities where the median home price is close to or under $200k:

[ORGANIZATION], [PERSON], [PERSON], [PERSON], GPE7
GPE8, [PERSON], GPE10",el paso
2024-12-11T06:05:03.000Z,"El Paso, Texas",,,,False,homeless,"Homeless camp in [ORGANIZATION] causing concern for nearby residents
[URL]",el paso
2024-12-11T08:27:52.000Z,twinsandtriplets.com,,,,False,homeless,[USER] They did a study in [ORGANIZATION]; watched one homeless person with a cardboard sign at anintersection [ORGANIZATION]. They counted # of times person received paper $. Assuming $1 each time made $250./day. 8hr that’s $31.25 per hour. Cash/tax free. $60k per year holding sign [LOCATION]. 🇺[PERSON],el paso
2024-12-11T15:45:15.000Z,"Baltimore, MD","Baltimore, MD",United States,city,False,homeless,"We’re not sure how you spent [ORGANIZATION], but we know how the vets and staff at [ORGANIZATION] spent theirs. Along with [ORGANIZATION] and [ORGANIZATION], two of our vet tech volunteers, they made sure that [DATE] homeless kitties were snipped/tipped and medically checked… 1/2 [URL]",baltimore
2024-12-11T19:00:24.000Z,"San Francisco, CA",,,,False,"homeless, homelessness",[ORGANIZATION] claws back [LOCATION] parking restrictions adopted [ORGANIZATION] to curb homelessness [URL] via [ORGANIZATION],san francisco
2024-12-11T19:09:31.000Z,San Francisco and London,,,,False,homeless,"[USER] We ([ORGANIZATION]) surveyed [ORGANIZATION] homeless [ORGANIZATION] for ORG1

We found most had at least one of [ORGANIZATION] and/or mental afflictions.

Almost none were from [ORGANIZATION]

Most from other states and came because [ORGANIZATION] was more supportive",san francisco
2024-12-11T22:26:27.000Z,"Rockford, IL",,,,False,affordable housing,"Affordable housing, state budget deficit at issue as [ORGANIZATION] lawmakers meet with [ORGANIZATION]-area leaders [URL]",rockford
2024-12-11T23:03:05.000Z,Lake Wylie SC,,,,False,homeless,[ORGANIZATION] in [PERSON] actually did a survey of the homeless. Over 80% would never go to a shelter.  The biggest objection was losing all the stuff the had stolen I mean accumulated. They cited feeling unsafe.  A lot have animals.  You will never get them off the streets. [URL],portland
2024-12-11T23:08:11.000Z,"El Paso, Texas",,,,False,homeless,City officials said they are having difficulty addressing a homeless encampment in central [ORGANIZATION]. [ORGANIZATION],el paso
2024-12-11T23:30:56.000Z,Shore of Lake Michigan ,,,,False,"homeless, unhoused","[USER] Illegal. When I was in [ORGANIZATION] visiting my best childhood friend for [ORGANIZATION] I got in the habit of calling them migrants, and calling the homeless “unhoused”. She’s very Leftist. Sadly our friendship is a bit strained since [ORGANIZATION] won.",san francisco
2024-12-12T01:54:24.000Z,Side 3,,,,False,homeless,"it's so long ago now

malls are sad now

they're just ghost towns, in terms of shoppers and stores

but here in [ORGANIZATION], FAC0 (which was my favorite) is actually something of a dangerous [STREET] to be

lots of crime and dangerous homeless all over the [STREET]",portland
2024-12-12T12:29:31.000Z,"Rockford, IL",,,,False,homeless,"[ORGANIZATION] for the Homeless in [ORGANIZATION] to honor those who passed away, highlighting [ORGANIZATION] Memorial Day. [URL]",rockford
2024-12-12T12:59:56.000Z,"Connecticut, USA",,,,False,"homeless, homelessness",I thought no one wanted to play in [ORGANIZATION]. You bring in [ORGANIZATION] and everyone wants to play there now. Did [ORGANIZATION] solve the homelessness problem? [URL],san francisco
2024-12-12T23:00:01.000Z,"117 Dick St, Fayetteville NC ",,,,False,"homeless, homelessness","Join us DATE0, at [TIME] in FAC0 at [ORGANIZATION] ([ADDRESS]., [ORGANIZATION]) to discuss workforce opportunities for underemployed, re-entering workers, and those facing homelessness.

For more info, visit: [ORGANIZATION] [URL]",fayetteville
2024-12-12T23:30:05.000Z,West Michigan,,,,False,,"The tiny houses were built for people turned away by landlords due to their past convictions or substance use disorders.
[URL]",kalamazoo
2024-12-13T00:54:06.000Z,Northwest Arkansas,,,,False,housing crisis,"[ORGANIZATION] leader, expert discuss proposed tariffs amid housing crisis [URL]",fayetteville
2024-12-13T01:25:42.000Z,,,,,False,"homeless, homelessness",PERSON0 You really want to go there with your “husbands” record on homelessness in [ORGANIZATION]?,south bend
2024-12-13T04:30:06.000Z,Northeast PA,,,,False,homeless,"A [INSTITUTION] in [ORGANIZATION] is back open and just in time for some of the coldest temperatures of [ORGANIZATION].
[URL]",scranton
2024-12-13T05:05:48.000Z,"El Paso, Texas",,,,False,affordable housing,A new mural of [ORGANIZATION] was unveiled at the [ORGANIZATION] ([ORGANIZATION]) newest affordable housing development in central [ORGANIZATION] on [ORGANIZATION]. [URL],el paso
2024-12-13T05:08:07.000Z,"El Paso, Texas",,,,False,,[ORGANIZATION] unveiled the new mural created by local artist PERSON0. [URL],el paso
2024-12-13T16:00:29.000Z,"Baltimore, Maryland",,,,False,"homeless, homelessness","[ORGANIZATION], [ORGANIZATION] reminds us of the power of love, liberation, and community care. Founded by leaders experiencing homelessness, [ORGANIZATION] uplifts [ORGANIZATION]’s most vulnerable—offering support, dignity, and healing [LOCATION].  [PERSON] more: [URL]",baltimore
2024-12-13T18:00:32.000Z,Nationwide,,,,False,,"This #[DATE], we’re highlighting [ORGANIZATION] recent move to invest [ORGANIZATION] funds to support former inmates.

“It's really going to have an impactful, meaningful change in people's lives.” – [USER]

Obligate your [ORGANIZATION] funds by [ORGANIZATION]!
[URL]",el paso
2024-12-13T18:51:06.000Z,"Philadelphia, PA",,,,False,affordable housing,&amp; [ORGANIZATION] shared their amazing work in a mixed-income affordable housing development; &amp; ORG1 provided a tour of a six-acre [INSTITUTION] highlighting the neighborhood’s revitalization and greening efforts.,baltimore
2024-12-13T20:51:09.000Z,,,,,False,homeless,We could house our homeless people if [ORGANIZATION] stopped doing business with flunky developers. Aren't there more than 2 Developers in [ORGANIZATION]?  Both are [ORGANIZATION] left overs. We deserve better leadership and we're paying attention. [URL],buffalo
2024-12-13T21:50:33.000Z,Northwest Arkansas,,,,False,housing crisis,HOUSING CRISIS TIMELINE: [ORGANIZATION] ranked second most competitive small rental market in GPE1 [URL],fayetteville
2024-12-14T01:12:32.000Z,"South Bend, IN",,,,False,homeless,"813 S. FAC0 ([ORGANIZATION])
[ORGANIZATION] 

[TIME]: They advised this was NOT a car that rolled over. Sounds like they said  “cart”. The patient is alert.

#SouthBend [URL]",south bend
2024-12-14T04:45:02.000Z,"El Paso, TX",,,,False,,"This impressive piece of FAC0 is the work of local artist PERSON0. He says it's made out of a million pieces of glass. 
[URL]",el paso
2024-12-14T06:08:56.000Z,"Buffalo, NY",,,,False,affordable housing,"[USER] [USER] Seconding GPE0, the weather’s only shitty for [ORGANIZATION] and half the city is outside the snow band. Somewhat affordable housing, progressive state, and a functional transit system (by American standards).",buffalo
2024-12-14T12:38:40.000Z,,,,,False,homeless,He looks like the rest of the homeless drug addicts in [ORGANIZATION] [URL],san francisco
2024-12-14T17:08:45.000Z,"Oregon, USA",,,,False,,Worst Mayor Ever. Good riddance. [URL],portland
2024-12-14T22:43:23.000Z,17,,,,False,homeless,[USER] Uh some teenage escort thing me and some friends had to be removed from the library's premises in downtown [ORGANIZATION] because we were interviewing homeless people,buffalo
2024-12-15T03:14:57.000Z,"El Paso, Texas",,,,False,homeless,"[USER] [USER] No [STREET] that’s downtown [ORGANIZATION], where are all the homeless people. 🤷🏽‍♂️",el paso
2024-12-15T14:47:35.000Z,,,,,False,"homeless, homelessness","[USER] Democrat policies create homelessness. Just look at Dem run cities, it's an epidemic. Every major city in [ORGANIZATION], [PERSON], [ORGANIZATION], [PERSON], [PERSON], [PERSON] etc. 

Vote out Democrats across the board if you really care about these people 🙄",portland
2024-12-15T18:16:46.000Z,,,,,False,homeless,"[USER] I remember ""I will solve our homeless crisis [ORGANIZATION]""
[URL]",san francisco
2024-12-15T20:04:56.000Z,On whose land? Mine.,,,,False,homeless,"[USER] ""They pay you to be poor here."" -- a homeless guy in a documentary about [ORGANIZATION] [STREET] people I once saw.",san francisco
2024-12-15T23:02:51.000Z,,,,,False,homeless,"[USER] [USER] [USER] [ORGANIZATION] is pretty with the [ORGANIZATION] mountains but, [ORGANIZATION] is [STREET] better than [PERSON] if you are comparing towns! [ORGANIZATION] doesn’t have a bunch of homeless walking around! [PERSON] is getting messy!",fayetteville
2024-12-15T23:15:17.000Z,"Nevada, USA 👽👾",,,,False,homeless,"I understand where both of them are coming from. Yes, [ORGANIZATION] doesn't do enough to keep the city clean.  If they refuse help, if they refuse to change, then the city will have to enforce its laws. Homeless people are people, but they have to follow laws, too. [PERSON]",portland
2024-12-16T01:40:24.000Z,"Oregon, USA",,,,False,homeless,I just saw this. Homeless people often use public transportation in [ORGANIZATION] as a form of shelter. They get kicked off. This whole situation is sad and wrong. [URL],portland
2024-12-16T01:56:42.000Z,A Deluxe Apartment In The Sky.,,,,False,homeless,"We need more of this across the country. Help end homeless, and encourage responsibility.

[URL]",kalamazoo
2024-12-16T04:55:47.000Z,614,,,,False,homeless,[USER] sorry if this comes off as rude or disrespectful but ive been homeless in [ORGANIZATION] before and things like this genuinely helped me stay alive to wake up [ORGANIZATION]. there are people who really want you to be fed you in [PERSON]!!!,portland
2024-12-16T06:48:30.000Z,"San Francisco, CA",,,,False,homeless,"[USER] [USER] [USER] [USER] This is just moronic. Homeless and drug addicts on public transit is clearly a blue city issue. No republicans are cutting social programs in [ORGANIZATION]. It’s the most overtaxed city around, for all the good it does them.",san francisco
2024-12-16T07:20:41.000Z,they/she | cle | bi | 22,,,,False,,[ORGANIZATION] how i sent my mom a [ORGANIZATION] edit including the [ORGANIZATION] move scene with the message “the horrors of the affordable [PERSON] housing market” bc growing up so many ppl moved away to [PERSON],el paso
2024-12-16T13:30:02.000Z,Baltimore,,,,False,,"DATE0 after a devastating fire, [ORGANIZATION] and [PERSON] (ORG2), a shelter for women and children, are celebrating [LOCATION]. [URL]",baltimore
2024-12-16T15:43:08.000Z,"Baltimore, MD","Baltimore, MD",United States,city,False,homeless,… for helping so many sick and injured homeless cats.  You are animal heroes! 🐈 🐈‍⬛ 2/2 [URL],baltimore
2024-12-16T18:36:24.000Z,"Dallas, TX",,,,False,homeless,"[USER] Girl look at [ORGANIZATION] and [PERSON] it's horrible. They give out literally everything BUT the drug itself. [PERSON], foil, crack/meth pipes, Narcan for overdoses and fentanyl test strips. The streets are filled with homeless people high out of their minds. Look at [USER]",san francisco
2024-12-16T20:51:46.000Z,"Kalamazoo, MI",,,,False,"homeless, homelessness","Seeking to end homelessness among jail inmates, [ORGANIZATION] ([ORGANIZATION]) receives $20K grant! [PERSON]! [URL]",kalamazoo
2024-12-16T22:27:54.000Z,"Baltimore, MD",,,,False,homeless,"HEARTBREAKING: A homeless family is pleading with [ORGANIZATION] to help them after a fire recently destroyed their apartment building.

The [ORGANIZATION] hasn’t been in school in [LOCATION]. 

[USER] [USER] 

[URL]",baltimore
2024-12-17T01:27:03.000Z,,,,,False,affordable housing,"Former motel in [ORGANIZATION] to open as affordable housing complex soon 
Source: [ORGANIZATION] [URL]",fayetteville
2024-12-17T02:45:06.000Z,Baltimore,,,,False,,"DATE0 PERSON0 hasn’t been in school since DATE1. Instead, she’s been with her mom doing arts and crafts - trying to learn on her own, and heal. STORY: [URL] [URL]",baltimore
2024-12-17T04:00:12.000Z,"Fort Smith - Fayetteville, AR",,,,False,,"""Our whole mission is purpose over profit,"" [ORGANIZATION] Manager [PERSON] said. ""We want to do as much as we can to help."" [URL]",fayetteville
2024-12-17T04:28:52.000Z,Prague / Minsk,,,,False,homeless,"[USER] The cover of the album shows [ORGANIZATION], better known as [ORGANIZATION], a homeless woman who lived in [ORGANIZATION], [PERSON]. The [ORGANIZATION] News reported she was killed on [TIME] of [DATE] at [ORGANIZATION], by being hit by a car.[5]",buffalo
2024-12-17T14:10:13.000Z,,,,,False,homeless,"Honored to partner with a non profit, ORG0amp; [ORGANIZATION], to fill backpacks for the homeless population. Had students of ORG2 write/draw letters of hope♥️ [URL]",buffalo
2024-12-17T14:30:01.000Z,Baltimore,,,,False,"homeless, homelessness","[ORGANIZATION] expanded its emergency shelter to combat homelessness in [ORGANIZATION], increasing capacity by 40%. [URL]",baltimore
2024-12-17T14:51:59.000Z,Bay Area,,,,False,houseless,DATE0 houseless /formerly houseless people with housed supporters create sweeps-free sanctuary comeUnities from [ORGANIZATION] to [PERSON] to GPE3 [USER] [USER] [USER] [USER] [USER] [USER] [URL],san francisco
2024-12-17T16:01:06.000Z,"El Paso, Texas",,,,False,homeless,"[ORGANIZATION] has announced a $100,000 funding award to ORG1 in [ORGANIZATION]",el paso
2024-12-17T16:45:26.000Z,San Francisco Bay Area,,,,False,"homeless, homelessness","If you want an efficient response to homelessness in [ORGANIZATION], and you are inclined to help, please do. And tell your friends. The time to act is now. I helped change the narrative on homelessness in [ORGANIZATION]. Now, let's get it done.
[URL]",san francisco
2024-12-17T23:05:05.000Z,The Home Of The Brave 🇺🇸 ,"El Paso, TX",United States,city,False,homeless,[USER] Anywhere you aren't homeless lol with these prices damn,el paso
2024-12-18T14:47:17.000Z,,,,,False,homeless,[USER] Heading down to [ORGANIZATION] to hand out staples bags to the homeless.,baltimore
2024-12-18T16:41:56.000Z,,,,,False,homeless,"[USER] PERSON0        we  have      exec  orders          we  are  fine   ..   ask  any  homeless  person     in  [ORGANIZATION], [PERSON] , [ORGANIZATION] , [PERSON] ,  GPE4 ,  [PERSON],  [ORGANIZATION]  ,  GPE6 , GPE7 ,  [PERSON] ,  atGPE4nta ,  [PERSON]0  ,   [PERSON]1  ,  [PERSON]2 ,   [PERSON]3 , cleveGPE4nd ,  [PERSON]5 ,  [PERSON]6 ..",buffalo
2024-12-18T19:21:21.000Z,,,,,False,homeless,"[USER] [USER] I live 15 miles away from [ORGANIZATION] and there aren’t any homeless, there’s every different possible food option, rolling hills with perfect weather [ORGANIZATION], no humidity, and very few bugs…judging [PERSON] by the blight of the big cities is crazy",san francisco
2024-12-18T20:00:27.000Z,"Austin, TX",,,,False,homeless,"#[PERSON] awarded $100,000 to [PERSON] (ORG3) to enhance employment and education-related skills for [DATE] and migrant farmworkers. The award was part of a $300,000 discretionary fund award under the CSBG Program. [PERSON]",el paso
2024-12-18T23:25:14.000Z,"Bristol, IN.",,,,False,homeless,"A huge shoutout to [ORGANIZATION]'s ORG1 for their generosity and hard work! They donated 19 sets of hats, gloves, and scarves to help keep the children at [ORGANIZATION] ORG2 warm [ORGANIZATION]. 💙 [URL]",south bend
2024-12-18T23:28:55.000Z,,,,,False,homeless,[USER] [USER] portland homeless are most aggressive in my experience.,portland
2024-12-19T03:08:11.000Z,"Granger, IN","Granger, IN",United States,city,False,affordable housing,"[USER] [USER] Actually, I think this is a cool idea. Like dorm-style living, but for adults. If it revitalizes mall space, helps local businesses, alleviates a shortage of affordable housing (especially for young adults or seniors) and ISN'T MANDATED BY THE GOVERNMENT, I say go for it!",south bend
2024-12-19T05:02:52.000Z,"Tampa, FL",,,,False,homeless,"Deport them ALL. 
Where is the news coverage for homeless veterans and Americans in [ORGANIZATION]? [URL]",buffalo
2024-12-19T07:25:07.000Z,,,,,False,"homeless, homelessness",[USER] [USER] [USER] There’s homeless encampments throughout the city. [ORGANIZATION] is another city with a homelessness problem. [PERSON] is another city.,portland
2024-12-19T07:27:42.000Z,Indianapolis ,,,,False,"homeless, homelessness","By the numbers: [ORGANIZATION]'s rate of unsheltered homelessness among children is 19.9 for every 10,000 kids, according to the report, which relied on point-in-time survey data, a census count conducted on [TIME].
[URL]",portland
2024-12-19T09:52:18.000Z,"Buffalo, NY",,,,False,housing crisis,[USER] If you got your [STREET] you’d flood [ORGANIZATION] with [ORGANIZATION] exacerbating the housing crisis and driving up the overall cost of living for Americans.  The choice is clear in the race for Mayor. PERSON0 because [ORGANIZATION] deserves better. Go fuck yourself.,buffalo
2024-12-19T16:46:11.000Z,,,,,False,homeless,[USER] Didn’t PERSON0 draft PERSON1 football cuz a homeless man told it was good idea ????? 😂,buffalo
2024-12-19T17:37:53.000Z,"el paso, texas",,,,False,homeless,"[USER] Creative Kids in [ORGANIZATION], [PERSON] is a non-profit creative youth development agency that works with kids battling cancer, homeless youth, migrant youth and kids who were in the [ORGANIZATION] mass shooting  using the power of the arts to heal and thrive.

Instagram - [USER].olo",el paso
2024-12-19T20:06:09.000Z,,,,,False,beggar,"[USER] [USER] And yes, the food situation is one of those backwards things where an Egyptian [STREET] beggar eats better than a [ORGANIZATION] poor person because the quality of food is better there than here.",buffalo
2024-12-19T21:32:50.000Z,"Towson, MD",,,,False,,"We're all in to change—and improve—the housing paradigm in [ORGANIZATION].

FAC0, replacing FAC1, will provide 122 much-needed, high quality and affordable units to working families.

[URL] [URL]",baltimore
2024-12-19T22:37:35.000Z,"Rockford, Illinois",,,,False,homeless,[ORGANIZATION] seeks financial support to care for the homeless [URL] [URL],rockford
2024-12-20T03:06:31.000Z,Los Angeles ,,,,False,homeless,[ORGANIZATION] is a homeless veteran living on the streets of [ORGANIZATION] off and on since [ORGANIZATION]. She served in the military as an aircraft mechanic in the Vietnam War. [URL],san francisco
2024-12-20T03:58:15.000Z,Somewhere down in Texas,,,,False,homeless,"[USER] [USER] [USER] [USER] [USER] I remember back in [ORGANIZATION], a guy I was working with told a homeless man that he would help him get a job and temporary housing at the [ORGANIZATION] after he asked for food.
The homeless mon had a fit about it",el paso
2024-12-20T04:00:06.000Z,Baltimore,,,,False,affordable housing,"New affordable housing will replace an old, trouble-some hotel near where a mass shooting and crash happened on [ORGANIZATION] that left nine injured and one killed in [ORGANIZATION], [ORGANIZATION] officials announced. [ORGANIZATION]",baltimore
2024-12-20T05:48:42.000Z,"Portland, OR",,,,False,homeless,[USER] [USER] Ex-convicts are often homeless and [ORGANIZATION] attracts the homeless.,portland
2024-12-20T12:16:43.000Z,"Kennett Square, PA",,,,False,homeless,[USER] Didn’t he listen to a homeless person in the [STREET] and picked [ORGANIZATION]?,buffalo
2024-12-20T13:34:00.000Z,"Baltimore, MD",,,,False,affordable housing,FAC0 motel being cleared for affordable housing in [ORGANIZATION] [URL],baltimore
2024-12-20T14:13:07.000Z,,,,,False,homeless,"PERSON0 Come to [ORGANIZATION], [PERSON]'s backyard. The chronically homeless population are often individuals with severe mental illness that have been discarded.",buffalo
2024-12-20T15:27:43.000Z,The Goat House,,,,False,homeless,"[USER] Even with the homeless in the middle of FAC0, [ORGANIZATION] is such a shit hole with the [ORGANIZATION]’s WORST stadium.",south bend
2024-12-20T16:01:14.000Z,"Rockford, IL",,,,False,homeless,[ORGANIZATION] seeks funds to assist growing homeless population in [ORGANIZATION]. [URL],rockford
2024-12-20T18:00:35.000Z,"DC, USA & worldwide",,,,False,affordable housing,"Pre-approved plans are part of [ORGANIZATION]’s effort to promote affordable housing through regulatory reform, missing middle housing types, and financial support and incentives. [ORGANIZATION]",kalamazoo
2024-12-20T20:50:25.000Z,"Buffalo, NY",,,,False,affordable housing,"[ORGANIZATION], [ORGANIZATION] leadership met with Mayor [PERSON] to discuss affordable [ORGANIZATION]; the power of modular construction! Inspiring ideas for building stronger, more accessible communities. [LOCATION]✨ 
#AffordableHousing #BuffaloStrong #BuildingTheFuture [URL]",buffalo
2024-12-20T23:00:53.000Z,,,,,False,affordable housing,When will affordable housing be built in [ORGANIZATION] a blue collar working class town? [URL],buffalo
2024-12-21T05:05:04.000Z,"Rockford, IL",,,,False,,“These people are just like everyone else and they deserve to be remembered.” [URL],rockford
2024-12-21T18:07:04.000Z,"San Francisco, CA",,,,False,,"[ORGANIZATION] is the most expensive [STREET] to live in the [ORGANIZATION], according to federal data.

If you’re looking to escape the region’s housing prices and steep living expenses without leaving [PERSON], here are some more affordable options: [URL]",san francisco
2024-12-21T18:33:00.000Z,"Baltimore, Maryland",,,,False,affordable housing,"[ORGANIZATION], [ORGANIZATION] commit $8M to convert [ORGANIZATION] into affordable housing [URL]",baltimore
2024-12-21T18:38:00.000Z,"Baltimore, Maryland",,,,False,affordable housing,[ORGANIZATION] is allocating $8 million to help buy a troubled [ORGANIZATION] at FAC0 and FAC1 that will be converted into affordable housing units. [URL],baltimore
2024-12-21T21:15:21.000Z,,,,,False,soup kitchen,[ORGANIZATION] volunteered [ORGANIZATION] at the ORG1 soup kitchen on FAC0 in [ORGANIZATION] serving [ORGANIZATION] dinner to the less fortunate in our community. [LOCATION],buffalo
2024-12-22T05:48:17.000Z,"Sanctuary District A, S.F. CA",,,,False,"homeless, homelessness","[USER] Here in [ORGANIZATION] the City did a study where they found that [PERSON] could end homelessness with $900 mil. 

A $600M wedding is upsetting.",san francisco
2024-12-22T05:59:56.000Z,Greenland,,,,False,"homeless, homelessness",[USER] [USER] They’ll never end homelessness in [ORGANIZATION].,san francisco
2024-12-22T14:31:03.000Z,,,,,False,homeless,[USER] People in [ORGANIZATION] are living in FAC0. Thousands of [ORGANIZATION] and Vets throughout the [PERSON] and have starving children in GPE2...and this...and some shake their heads in wonder that young man from [PERSON] did what he did on a [STREET] in GPE4 DATE0...,baltimore
