date,matched_words,Deidentified_paragraph
05_21_2024,housing crisis,could I make a recommendation I made a note sorry well just differently just if we just strike out the time timeline so it agreed that [ORGANIZATION] of [LOCATION] GPE0 hereby request that the housing crisis task force returned recommendations for appropriate use of these funds to begin addressing the housing crisis just gets rid of the immediacy term so we just delete only we add nothing so we have [TIME] on this
05_21_2024,affordable housing,"And so, you know, one of the things that was identified [TIME] through [LOCATION] talking about  property that's looking at rezoning was that kind of fr[LOCATION]tration around you know knowing that this workforce affordable ho[LOCATION]ing potentially what you know would exit that space and so the possible identification of potential you know projects that there would be some level of outlay or design or diligence work it's been brought up so many times you know in conversation about development codes and so you know that's obvio[LOCATION]ly a relevant  [STREET] that it can be [LOCATION]ed. I've been surprised at some of the cities in all honesty about some of the smaller amounts that they've been able to give to different organizations to do what they're calling affordable ho[LOCATION]ing and haven't been able to dig in and understand what their financial stacks are for that."
05_21_2024,affordable housing,"okay okay well you know one of the things about  We were hoping when we gave them that money that it was gonna be affordable housing, but it really didn't turn out that [STREET]."
05_21_2024,housing crisis,This is going to be a decision you make. And a lot has changed over [ORGANIZATION] since those words. You've recognized the housing crisis.
05_21_2024,housing crisis,"Hello, my name is [ORGANIZATION] and I live at [ADDRESS] and  [ORGANIZATION], I spoke with a friend who was very excited about the city declaring a housing crisis, and they asked what the task force could possibly need this money for. Code reform and land acquisition are just two guesses of mine, as someone relatively inexperienced in the area."
05_21_2024,affordable housing,"Would you suggest it go to ordinance review? This is really a fairly minor change. Now every time you put a different burden upon a developer, then your affordable housing gets less affordable."
05_21_2024,affordable housing,"This is a small thing, but every time you add new ones, delay the process, then you're making it harder and harder for affordable housing. But this is a minor one here, so I don't think it's very complicated. I think everybody can understand it, so it really is not one I think needs to go into this review."
05_21_2024,housing crisis,"Mayor, a couple of announcements. We're really pleased to announce the schedule that was published [ORGANIZATION] from long-range planning from [ORGANIZATION] and [ORGANIZATION]'s group about the FAC0 rezoning public meetings that are going to start.  to begin [PERSON] and there are seven meetings scheduled so we'll have a pretty intense schedule to be able to work very diligently on that housing crisis around FAC1 and then also uh city pool opens on [ORGANIZATION] that's right that's right"
03_20_2018,homelessness,"We're not questioning anyone's motives here. We acknowledge the compassion, generosity and leadership of our city and believe it's second to none in this state or region when it comes to taking care of those who are experiencing homelessness or poverty. We also trust police officers and department leadership."
03_20_2018,panhandler,"There's been discussion not [TIME], but during the agenda meeting [ORGANIZATION] about working towards some solutions with signage like we do with many other things like parking, like crosswalks, like. um other roadway oriented um ordinances to let people know what the law is and what is expected in each location um that signage will actually help people get help if they need to it could feature the uh kind of ways two one one number so if someone legitimately does have a need and they're in public or near those popular intersections um they can get help um also um give people some information in lieu of giving to a panhandler or giving to someone can go to a website or text a number to donate. I know that Mr. [PERSON] has looked into that."
03_20_2018,homeless,"[ORGANIZATION] ORG1 is hosting this event as a [STREET] of highlighting the variety of programs funded by ORG2. We're celebrating [ORGANIZATION] with this event [PERSON] um light refreshments will be provided the event is free it will highlight for our citizens so they can learn about [ORGANIZATION] funded community programs so the council and [ORGANIZATION]'s comments about how do people find out about our housing rehabilitation and repair program this event [PERSON] we'll talk about that as well as transportation assistance the hearth program which is for our homeless and many other programs that are funded by CDBG funding. The city has been providing much-needed services through this funding to low- and moderate-income residents for DATE2, and so this is a good [STREET] to come learn more about that."
05_18_2021,affordable housing,Let's do it. Let's get affordable housing in [ORGANIZATION]. But we have to be smart about it.
05_18_2021,housing crisis,"Speaking of the citizens, I've had several people reach out to me and one of the comments they believe that this is about slowing down construction projects and politicizing technical decisions the planning commission is charged to do. It's an insult to past and current members of [ORGANIZATION]. We have a housing crisis."
06_07_2016,homeless,"Number six, a resolution authorized the purchase of [ORGANIZATION] ORG0 [PERSON] from [ORGANIZATION] of [ORGANIZATION], [PERSON] in the amount of $55,000 presented to [ORGANIZATION] Purchasing Agreement produced by ORG2. Number seven, a resolution to approve the purchase of a DATE1 [PERSON] from [ORGANIZATION] of Federal [PERSON] in the amount of $17,771 for use by [ORGANIZATION] and to approve a budget adjustment. Number eight, a resolution to approve a Special Needs Assistance Program grant agreement with ORG6 in the amount of $188,525  for the city to administer programs to provide rental assistance to supportive services and supportive services to the homeless federal residents."
06_05_2018,affordable housing,"You know, it's, so to me, I'm looking at the number of occupants that we're adding to neighborhoods. And so while I might be willing to make some allowances for children [ORGANIZATION], as a dependent child in one of the units, I might be able to be convinced on that, but ultimately I don't wanna see us adding more cars and more noise when this is really about adding affordable housing. And if you've got two ADUs and you've got a maximum of 1200 square feet, those are 600 foot units,  I think it's absolutely reasonable to limit that occupancy to one because by adding all these extra adults with their vehicles to neighborhoods, that's where we're going to start seeing a lot more opposition."
06_05_2018,affordable housing,"I REALLY THINK THIS IS A GREAT PROPOSAL. WHEN WE TALK ABOUT [ORGANIZATION], WHAT WE'RE TALKING ABOUT IS PEOPLE WHO ARE TRYING TO LIVE IN PLACES THAT MAY HAVE TROUBLE FINDING HOUSING THAT IS AFFORDABLE. AND SO LOOKING AT OPTIONS FOR AFFORDABLE HOUSING, I WAS HERE LAST NIGHT WITH A [ORGANIZATION] MEMBER  probably some of you, there was a whole roomful, talking about how do we find affordable housing."
06_05_2018,affordable housing,"And so I think that...  THIS REALLY GIVES A SOFT [STREET] TO PROVIDE AFFORDABLE HOUSING. IT PROVIDES ADDITIONAL INCOME FOR THE HOMEOWNER. IT PROVIDES JUST A SOFT [STREET] AS OPPOSED TO NECESSARILY REZONING SOMETHING, BUILDING A LARGER APARTMENT COMPLEX OF STUDENT HOUSING."
06_05_2018,homelessness,"And I'll be meeting with the climate change mayors while I'm in that, and the...  immigration meeting. I'll be setting in on that and then of course we'll be looking at issues of homelessness among veterans over there. So that'll be some of the topics I'll be a part of and looking into."
02_18_2020,affordable housing,"I'll touch on this quickly. No doubt you all have seen the [ORGANIZATION] report that has come out and the call to action there as far as the need for affordable housing. And we also think it hits on a lot of the goals, especially looking up here as in terms of goal number six on the [ORGANIZATION], [LOCATION] plan of creating affordable housing."
02_18_2020,affordable housing,"well we can help them with first and [ORGANIZATION] rent, but if there's not affordable housing, you really haven't helped them in a complete [STREET]. So that's really what we've seen as far as what the need is, a bit of who the people are, etc. If you then turn to really who the community partners in this are, we really look at this as we're not just building housing, but we're building a community."
02_18_2020,homelessness,"I've talked also at this microphone about homelessness and all of the work that we've done, and one of the backbone ways that we've been able to do the work that we've done with homelessness is because of the work that they do at [ORGANIZATION]. They not only funded the strategic planning process that we've been a part of for [ORGANIZATION], they've also provided the software that we need to maintain our by name list. They've been very responsive by working with [ORGANIZATION] to put together ORG2."
02_18_2020,homelessness,"Thank you. Who else would like to address us? Hello [PERSON], I live at FAC0 in FAC1 and  and I am here, I'm a social worker working in the homelessness sector."
02_18_2020,homelessness; affordable housing,"I actually found about this project in the newspaper and my heart leapt with joy when I read the words 90 units of affordable housing. I spend the majority of my day looking for affordable housing for folks. Not just the folks experiencing homelessness, trying to get housed out of the shelter I work in, but also those who are looking for homelessness prevention, who are just barely hanging on to their rental units here in town."
02_18_2020,affordable housing,"And when we have more affordable housing, that opens up more public vouchers, public housing for those who are only making $7.70 a month in disability, and that might be the only option for them. So I wanted to come and speak for those who would benefit from it, those who would benefit from public housing, and unfortunately those we've lost in our community who died while they were waiting for a public housing spot to open. Our community is collaborating on housing better than any time before."
02_18_2020,affordable housing,[ORGANIZATION] mentioned by [ORGANIZATION]. I'm part of a group of probably a dozen agencies and [ORGANIZATION] [DATE] I'll be with those individuals and we'll be discussing all the individuals on that list who need affordable housing and trying to come up with a plan with that. And I just can't even begin to describe how important it is that the start of 90 additional affordable housing units would be.
06_06_2017,affordable housing,"I too would tend to agree with that. I think we put together a plan that everybody worked on together, and it's difficult. And I understand the new rezonings and the need for affordable housing, but I would tend to agree with those comments."
04_20_2021,affordable housing,"I'm [PERSON], [ADDRESS], [ORGANIZATION]. I just wanted to comment that it's very difficult to find affordable housing in [ORGANIZATION]. And often when an affordable property comes on the market, there are multiple, multiple offers."
04_20_2021,affordable housing,"And I just wanted to say that this project on [ORGANIZATION] would be a step in providing affordable housing for the city. And I think that's all my comments. As a realtor, I see the need for affordable housing [ORGANIZATION]."
04_20_2021,affordable housing,"If you have drainage issues and foundation issues, welcome to [ORGANIZATION]. We all do. uh [ORGANIZATION] and i uh support this you know the affordable housing issue um that area is getting developed we have a lot of good commercial going in down there the bus line is down there we need affordable housing we need to build um you know [ORGANIZATION]"
07_02_2024,homeless,"Number two, resolution to approve the renewal of continuing of care program grant agreements with [ORGANIZATION]. and the total amount of $334,694 for the city to administer programs to assist homeless federal residents. Number three, a resolution to approve an amendment to the professional services agreement with [ORGANIZATION] incorporated any amount of $34,988.75  for a multiple property documentation form and [ORGANIZATION] submission for the [ORGANIZATION] and [PERSON] neighborhoods."
07_02_2024,affordable housing,"Right now, everybody who applies with [ORGANIZATION] receives some sort of incentive. I think some of the examples I gave at Agenda Session include luxury housing, it includes gas stations, some of the land uses that I think have caused some angst to our community in [ORGANIZATION] and [LOCATION]. They are all receiving subsidies just as affordable housing is receiving subsidies, just as market rate housing, some land uses that we have said as a community we want to prioritize."
07_02_2024,homeless; affordable housing,"This will not be the last time you see it. You'll be seeing the nuts and bolts of it when it comes forward again, what it looks like incorporating exemptions or waivers, kind of like we have in code [ORGANIZATION] for certain projects, homeless shelters, capital A affordable housing projects, things like that that we think are important to continue keeping incorporated in there, which are ultimately policy decisions for you all to make. great thank you so much certainly"
07_02_2024,housing crisis,"yes okay thank you all number nine a resolution to require require the appointment of a renter and an individual who works with renters rights to the housing crisis task force [ORGANIZATION]  Excuse me, Mayor [PERSON] and [ORGANIZATION]. This is just, this was, I was bringing this board based on, I've heard from different citizens and from, thank you PERSON2, thank you so much. And this is just to correct an oversight."
07_02_2024,homeless,Because are they not getting a disproportionate amount of representation? Because like the mayor says if we say we're gonna add renters What's the parameters of the renters we're gonna add? You know are we gonna add when we're gonna add a homeless because they're struggling with [ORGANIZATION] too.
07_02_2024,housing crisis,"So to answer your question, we were looking at more of [ORGANIZATION], the folks from [ORGANIZATION], the folks who work with [ORGANIZATION], those who work directly with individuals who are impacted by the housing crisis. Thank you. I'm sorry who was next?"
07_02_2024,homeless,"Because I currently own when 60% of my life was spent as a renter. Regrettably, [ORGANIZATION] of my life was spent homeless. Does that disqualify me?"
07_02_2024,affordable housing,"And if we look at the actual resolution that we all passed,  It talks about the lack of affordable housing and options disproportionately affect low income. It mentions veterans, it mentions seniors, it mentions families and marginalized communities. And I look at each one of those or a combination of those could end up being a separate subgroup for this task force, and I think after listening to the mayor and thinking about, you know,  who do we pick for the renter?"
07_02_2024,housing crisis,"Now, I'm a renter, and I know a lot of other people who have told me when I went out to talk to individuals who were impacted by the housing crisis,  The people that are on the task force, a lot of them weren't there. But the individuals who came to all those meetings, they were renters. But that's neither here or there."
07_02_2024,housing crisis,"They're actually living through the housing crisis and they know what's what's going on with landlord tenant regulations and evictions and all that that someone who's on the task force who's not a renter might not know. And renters will be directly affected by any housing policies that the task force comes up with that they bring to you for consideration. And I haven't heard anyone say anything about any members who are already on that board, on the task force.  that they object to adding renters."
07_02_2024,housing crisis,They're not taking away any votes here. So that's what the amendment would do. Still would require a renter and an individual who works with renters' rights to serve on the housing crisis task force.
03_01_2016,affordable housing,"So it's harder and harder to buy or to find affordable housing. And our transportation costs are exceeding the cost of housing. And I just want us to be sensitive to taking care of our workforce and making sure that we're not part of the problem so that the people who work for us, that they can meet their basic needs and they're not, you know, we have,  Our health insurance has a $1,000 deductible, and for a person who's making $10 an hour, that just prices them out."
03_15_2022,homelessness,"[ORGANIZATION], one homelessness services...  term ending [ORGANIZATION]. [ORGANIZATION], [PERSON], one unexpired citizen at large, term ending [LOCATION]. [ORGANIZATION], [LOCATION], one unexpired term ending DATE2."
04_17_2018,affordable housing,"And finally, a lot of people have talked about the possibility of [ORGANIZATION] zoning leading to the possibility of affordable housing. We know that is an issue in [PERSON]. It absolutely is."
04_17_2018,affordable housing,"But the zoning alone is not going to create affordable housing, especially because we don't know what's going to be built there. whoever buys this is going to determine what is going to be built there. So I don't think that this is in keeping with the neighborhood that it is."
04_17_2018,affordable housing,"And while we've been given some ideas of what might be nice there, there's no controls in [STREET] to make sure that that is what actually happens in this property. So in my opinion, This isn't going to lead to affordable housing. It's going to put a strain on our existing water and sewage systems."
04_17_2018,affordable housing,"Correct. So I'm curious, if you have data, I'd love to see it because I'm on panels to discuss affordable housing and we're trying to come up with real solutions. So if you have data showing that are... I have a lot of data that I would certainly love to share with you."
04_17_2018,affordable housing,"I would echo the comments that have been made that this rezoning in no [STREET] furthers the city goals of affordability. There was discussion, there was colloquy a moment ago about trying to find affordable housing. If you look around the city at houses that have been built in [ORGANIZATION] developments, these are not affordable houses."
04_17_2018,affordable housing,"People can look into the FAC0 development in [ORGANIZATION] when we're looking at beautiful, dense housing. But while it's important that each neighborhood has their own identity and has their own ability to control what's happening, as a community, everyone in [PERSON] has to tackle the affordable housing problem. And it's not just... students or old people who all need housing."
04_17_2018,affordable housing,"That has to be built. So, I've done a little research. I feel like there are some ways that we can achieve affordable housing."
02_06_2018,homeless,"Number seven, a resolution to approve a budget adjustment in the amount of $400 representing donation revenue to [ORGANIZATION] for [ORGANIZATION] event. Number eight, a resolution to approve the agreement for assignment of ground lease for [INSTITUTION] facilities  Property located at [ADDRESS] from ORG1 to ORG2. Number nine, a resolution to approve contract with [ORGANIZATION] to provide funding assistance in the amount of $57,000 for maintenance and repairs at FAC0 in [LOCATION]."
05_19_2020,affordable housing,"The, but besides that, if you look at the neighborhood now and you look at the possibility of ruining the fabric of the neighborhood as a single family neighborhood that does have affordable housing. And again, I mentioned the argument for higher density has always been that it's going to develop more affordable housing. It hasn't happened."
05_19_2020,affordable housing,"And I know that it's somewhere along the linear progression where we reach a tipping point of something that will allow more affordable housing. But what we have in this neighborhood currently is affordable housing. So I don't see why we need to destroy affordable housing to think that somewhere in the future, based on some idea that certainly hasn't revealed itself in the higher density in the south side of town, that we are really getting a bargain and allowing people to have affordability or affordable homes."
05_19_2020,homelessness,But do we not already have a homelessness crisis in this city? Do we not already have thousands of people in the city without shelter? Do we not already have children at our own schools without a [STREET] to sleep?
05_19_2020,affordable housing,"And so I know that from what I've heard and from what I read, that affordable housing is important to the city of [ORGANIZATION]. And the last thing is how will it generate prosperity for the many instead of the few? Again, I think if this issue does not get resolved of some of the issues that [ORGANIZATION] said, then I think it's going to create a lot of mess and a lot of chaos."
03_07_2023,affordable housing,"Okay. number three a resolution to approve and authorize mayor [PERSON] to sign an [ORGANIZATION] funded sub-recipient agreement with ORG1 for supportive and affordable housing any amount of one one million two hundred ninety five thousand dollars and to approve the budget adjustment sir thank you mayor welcome  So the ORG2 monies were given to our cities and across the country to help  solve for disproportionate impacts within our communities. I've had the distinct privilege to talk over [ORGANIZATION] within the community to have cookouts, to be on people's porches and out in the parks, and to get a gauge on what individuals are really asking for us to invest this money into."
03_07_2023,affordable housing; unhoused,"But to kind of break down those numbers, I mean, this is a [ORGANIZATION] commitment to affordable housing based on [ORGANIZATION] standards of our most vulnerable and lowest income. When you look at studies, and you can [ORGANIZATION] anywhere and look at our highest utilizers of services to understand that vulnerable populations that are unhoused  end up in jail populations more often and detention centers. Here locally, [LOCATION], that costs us $30,000 a year."
03_07_2023,housing crisis; affordable housing,"They use more emergency services, about 50,000 a year versus about 10,[ADDRESS]. And so really, this ends up both being a response to a humanitarian of us saying that we know we're in a housing crisis and we need to do affordable housing, but it's also a more fiscally responsible approach as well. When you span that money across [ORGANIZATION], that's about a $32,000 a year investment."
03_07_2023,unhoused,"I donate all of my donations to go to the housing to support those who are unhoused. As [ORGANIZATION] mentioned, I've had numerous opportunities to see it firsthand, see it firsthand but not living it firsthand. I remember maybe [ORGANIZATION] I was driving down the [STREET] on FAC0 and I saw  a lady jumped out of the dumpster."
03_07_2023,homelessness; affordable housing,"Because as [ORGANIZATION] mentioned, this is a housing, this is a crisis. When I think about the [ORGANIZATION] funding,  the affordable housing and homelessness resonated. When I talked to people and when people talk to me, they were asking, why is this not a priority?"
03_07_2023,homelessness,"When I think about [ORGANIZATION] and when I walk through [ORGANIZATION], when I [STREET] through [ORGANIZATION], I see the challenges. And I know that there are challenges throughout [ORGANIZATION], but as a [ORGANIZATION] representative, I have a commitment. And I want to make sure that we do everything that we can to offer homelessness, to offer those individuals who need housing the opportunity."
03_07_2023,unhoused,"So when I thought about this, I thought about supportive housing. Actually, it saves money spent on housing. unhoused people, and when it comes to the emergency room, I work in hospital and jails and shelters."
03_07_2023,homeless,"It's chronically homeless people who are in the streets. We see that, and on the trails and in the parks. And if not [TIME], how will we address this situation?"
03_07_2023,homeless; homelessness,"And we know that this will not solve this entire problem because it's very complex, but this is a great first step  in the right direction. And I would like to say that when we talk about homelessness, we have to acknowledge that members of our homeless community have disabilities and no one chooses to have a disability. Okay."
03_07_2023,homelessness; affordable housing,Thank you for giving your time and attention to the affordable housing and homelessness crisis we have in our community. My name is [ORGANIZATION]. I help lead the [ORGANIZATION] community.
03_07_2023,homeless; homelessness,"We're a low barrier, resident run, housing focused community where people begin to recover from chronic homelessness. I remember [ORGANIZATION] is when I started working in the homeless care system here. I feel old."
03_07_2023,homeless,"Our proposal is really straightforward. We asked for the city to invest $1.3 million in expanding supportive housing in [ORGANIZATION]. With these funds, we proposed a purchase  small quality housing units on the market, rent them to people who have disabilities and have long-term homeless backgrounds at affordable rates."
03_07_2023,homelessness,"Then we'll pair that housing with support services so that the person recovering from chronic homelessness can ultimately heal, thrive, and contribute. We plan to serve six to eight people [ORGANIZATION] and over the lifetime of the project, serve 30 or more people. I want to ground the project in the community's need for exactly this kind of intervention."
03_07_2023,homelessness; housing crisis; affordable housing,"We often have a misconception that homelessness is one group of people that share the same circumstance, but that's not really true. I want to give you my [TIME] primer on homelessness. There are three people impacted by the affordable housing crisis and homelessness crisis."
03_07_2023,homelessness,"They're living in their car. They're staying in an emergency shelter. For both this first and second person, there's a book called [ORGANIZATION] is a Housing Problem."
03_07_2023,homelessness; affordable housing,"And what the book finds is that for person one and two, the best thing you can do is to increase housing production. It's mostly a housing, it's an economics issue. So reviews of zoning and of development and looking at social housing and community land trust, all these prescriptions are those city level answers for people hit by the affordable housing and homelessness crisis."
03_07_2023,homeless; homelessness,"But there's a third person. The third person is chronically homeless, long-term reoccurring homelessness. Research shows that this person is disproportionately likely to sleep in unsheltered locations.  much more likely to have lifetime trauma, to have mental illness, to have substance abuse, to have justice system involvement, or to have physical disabilities."
03_07_2023,homeless; homelessness,"So chronic homelessness causes a lot of pain and suffering and death. In fact, we lost a gentleman [ORGANIZATION] who has been chronically homeless. And I could spend [TIME] listing the names of people who have passed away  chronically homeless."
03_07_2023,homeless,"So this is the environment in which [ORGANIZATION] launches, [ORGANIZATION]. We stepped up to say, we wanna open a community where we can welcome chronically homeless people off the [STREET]. And let me tell you, there is a lot to be proud of."
03_07_2023,affordable housing,Where is the affordable housing for this person to move into? Our project we've applied for is the answer to that question. [ORGANIZATION].
03_07_2023,homelessness,"In that [STREET], homelessness is a policy choice more than a personal choice. And lastly, I have learned a great deal  from my friends and acquaintances without housing over [ORGANIZATION]. And that's why I've committed to working alongside them, not to take care of them, to work with them, not for them."
03_07_2023,homeless,"A lot of chronically homeless people really are on their last leg. And then we do have a couple of people who ended up going to jail. You mentioned, I believe, and correct me if I'm wrong, but I thought you mentioned somewhere in your presentation that you would envision working with the city's [ORGANIZATION] program to help with supportive services and stuff."
03_07_2023,homeless; homelessness,"When we get to,  own the housing rather than rent from the private market, we can address both the deep affordability and the renter qualification issue. So many folks with chronic homeless backgrounds do end up going through the justice system, whether it's really minor stuff like littering or public urination or trespassing, these are really common. It also sometimes is a drug possession,  over [DATE] of their homelessness."
03_07_2023,homeless; homelessness,"Can you tell us what being homeless, what it looked like before [ORGANIZATION] and the impact that it's made? And also, too, if you can educate us on the barriers, because we talk a lot about  hitting a brick wall. And I think that if you're not familiar with homelessness or if you're not marginalized, period, you may not be aware of those barriers."
03_07_2023,homeless,"Another may be criminal background or credit background. Sometimes you've been homeless [ORGANIZATION], you don't have a landlord that can vouch for you. That's a very common denial."
03_07_2023,homelessness,"As far as what homelessness looked like before [ORGANIZATION], I mean, well, I know for 20 people, it looks 100% different. And there are a couple of those people here [TIME], and I think one on [ORGANIZATION]. So we may hear more personally."
03_07_2023,homeless,There's a homeless encampment there that is so big. And I used to walk there all the time and I had stopped walking. And so I started going again in [ORGANIZATION].
03_07_2023,homeless,"Hi, I'm PERSON0. I live at [ADDRESS] in FAC0 in public housing. I landed there because I was homeless, because I got a divorce, and because my mom died, who I was buying a home with."
03_07_2023,homeless,I wasn't homeless long. I was one of the couch surfers. I can tell you it's still scary.
03_07_2023,affordable housing,"And when you're waiting on that list and wondering if you're going to get a home, if you can afford a home, it's pretty scary. There's not any affordable housing out there. I'm also disabled."
03_07_2023,homeless,"I serve the community in a lot of ways. I volunteer out there. I deal with a lot of homeless and people that are chronically hungry, chronically ill, and chronically in need of housing."
03_07_2023,homeless,"[ORGANIZATION] AND COUNCIL MEMBERS. OUR [ORGANIZATION] CITY PLAN RECOMMITTED [PERSON] TO ACCOMPLISHING ITS ATTAINABLE HOUSING GOAL. OUR EFFORTS TO ACCOMPLISH THIS ATTAINABLE HOUSING  will require us to address several areas of housing focus, including homeless housing, low-income housing, workforce housing, addressing housing barriers, and equity."
03_07_2023,homeless,"They are proposing a program that can present timely and targeted opportunities for the city to demonstrate its commitment by taking action on addressing one of those important areas of attainable housing,  that is homeless housing. Please give serious consideration to partnering with [ORGANIZATION]. So thank you."
03_07_2023,homeless,I'm homeless. I have been since [ORGANIZATION]. I've been a resident of [ORGANIZATION] since [LOCATION].
03_07_2023,homeless,"I managed to raise a family and  get them well taken care of before I became homeless. I believe I became homeless as a result of losing my job as a commercial construction superintendent and a divorce. And because I'm a veteran, I was able to get a [ORGANIZATION]-VASH voucher at one time, but I wasn't working when I got the voucher."
03_07_2023,homeless,"For [ORGANIZATION], my daughter and I have volunteered with [ORGANIZATION], which is an initiative of ORG1, and prior to that, ORG2. We've done countless loads of laundry free of charge to anyone with need. The overwhelming majority of our clients at [ORGANIZATION] are homeless."
03_07_2023,homeless,"Yeah. It's right here in [ORGANIZATION], [PERSON], a city of compassion. I've witnessed firsthand what kind of transformation occurs when someone who is chronically homeless is given the opportunity for stability and a fresh start that FAC0 provides."
03_07_2023,homelessness,"How are you gonna, we have a lot of people that walk, that rotate through these doors.  are you going to stay? Because that's what working with people who have experienced homelessness, the first thing that you do is you have to establish a relationship. They have to know that they trust me."
03_07_2023,homelessness,"So, allowing to have the opportunity to create those relationships and to find that sustainability within the educational system and the healthcare system in northwest [ORGANIZATION] is a huge piece to this puzzle. And I think this is just the tip of the iceberg, and I would love for, to say that on DATE0 DATE1, we started building our legacy of respite homes.  of sustainable housing and supportive housing for people who are experiencing homelessness so that they don't have to have that trauma anymore. So thank you for listening and for your service."
03_07_2023,affordable housing,I am not with [ORGANIZATION]. I'm here because affordable housing is a big issue on my heart. I have a friend on disability who is spending about three quarters of her disability check on rent for a two-bedroom apartment for her and her child.
03_07_2023,housing crisis,We give a lot of lip service to having a housing crisis. Sometimes we wonder what we can do about it. It is a huge problem and it feels too big to solve.
03_07_2023,homelessness,"We've heard about enough individual problems [TIME] to make your head spin and make you wonder how we could ever fix all of that. Our housing affordability problems and our homelessness problems predated the pandemic, but since [ORGANIZATION] them get dramatically worse. I wish that when we got [ORGANIZATION] money and ORG1 money that we had paid the essential bills here at the city and then really put all of that into a massive coordinated effort to jumpstart housing in the city."
03_07_2023,homelessness,"i've seen firsthand how [ORGANIZATION] has changed especially in [ORGANIZATION] and how more and more of my neighbors are succumbing to living on the streets [TIME] i'm asking you to vote for the new beginnings proposal that will allocate the 1.3 million to purchase duplicates duplexes that will be dedicated to providing homes for our neighbors that are  recovering from chronic homelessness. [DATE] at FAC0, my residents show up and do the work that we as a society say that they should do to be able to deserve our help. So how am I supposed to tell them that?"
03_07_2023,affordable housing,"And what does that say about how we feel about people living in poverty? I see a new housing complex being built [ORGANIZATION], but still low-income housing is scarce, resulting in more and more of our neighbors having to succumb to living on the streets, or sleeping on a friend's couch, or sleeping in their car. By supporting the [ORGANIZATION] proposal, we can not only help our residents find permanent and affordable housing, but we can also start to change the narrative about what it means to restore humanity and people."
03_07_2023,affordable housing,"I invite all of you to look at our residents that are here [TIME] and tell them why you think that they aren't worthy of safe and affordable housing. Why even though they've done all of the quote-unquote right things,  And most of them, or some of them, do have vouchers to pay their rent. They're still unable to find homes that are within their allowance."
03_07_2023,affordable housing,We now have four people at [ORGANIZATION] with vouchers that have no affordable apartments to move into. We need more affordable housing in [ORGANIZATION]. We are changing the entire landscape of our community.  by not prioritizing affordable rent.
03_07_2023,homelessness,"I've lived in [ORGANIZATION] for [ORGANIZATION] now, and I have worked in the housing services sector for [ORGANIZATION]. I started as an intern, and I never looked back, not because it's easy or extravagant, but because I had the opportunity to unlearn everything I thought I knew about homelessness.  and learn from the people experiencing it, who are some of the most compassionate people I have ever met. I watched them share the last of something, and I guarantee you that with all my privilege, if I needed something, they would give it to me."
03_07_2023,affordable housing,So I was really thrilled to hear about this proposal and that supportive services that would go along with that. Our population of people who need affordable housing is growing while the housing stock shrinks. I know off the top of my head at least four places that used to be relied on or considered affordable housing that no longer exist for varying reasons.
03_07_2023,homeless; homelessness,"Thank you. Yeah, I'm [PERSON] at 105 North Willow, and I just wanted to publicly thank [PERSON] for coming up with a plan to deal with the homelessness situation. That I hope that you all will support it and that this will be the beginning of what  a new direction for the city instead of the plan to make life more difficult for the homeless."
03_07_2023,homeless,"My name is [ORGANIZATION]. I'm a prime example of what it is to help the homeless. I was out on the streets for [ORGANIZATION] living in the mountains, [ORGANIZATION]."
03_07_2023,homeless,They care about us. We are people. We're not just homeless.
03_07_2023,affordable housing,The lack of access to affordable housing has been an issue forever. It's always been an issue. It's been such an issue that the [ORGANIZATION] had to write it out as a human right to make it one of their goals to achieve.
03_07_2023,homelessness,"With a combination of support services and consistent housing, these community members would have a chance to access the opportunity a home provides. I'm also a member of the small group of LGBTQ youth in [ORGANIZATION] who, with just the reality of our state,  are always on the edge of homelessness. So due to either lack of family support or the resulting mental illness that the, you know, ostracizing experiences that we've had in school and in our communities and in church  have led us to kind of always be feeling like we're living on the edge."
03_07_2023,unhoused,So that's why I changed. My research emphasis was on how healthcare people treat those unhoused. It's horrible.
03_07_2023,affordable housing,"We were a nonprofit affordable housing developer  Earlier, a couple of council members had asked about sustainability for housing services programming. And I want to reinforce that there's no operational income from housing services. It's public funds, private philanthropy, great leaders like [ORGANIZATION]."
03_07_2023,homeless,"And if you approve this, then I'm going to have to work on a contract to try to protect the interests of our citizens, as well as the interests of the homeless people that are going to be helped in this. And it will, you know, we can't as a city regulate rental. I heard someone say we should be like [ORGANIZATION] and regulate rents."
05_16_2023,housing crisis,"Oh, my name is [ORGANIZATION], [ORGANIZATION], 200 West Center, [ORGANIZATION], [PERSON]. I am in no [STREET] affiliated with this project. I've never even met the developer from GPE2 nor any of his team members I'm just here because I'm very aware of this big problem We're having in our community of a housing crisis If you know anyone who's tried to find rental or for sale housing recently, then you understand how bad it is"
05_16_2023,housing crisis,"We're having a major housing crisis. I think it's worse here than any other city in northwest [ORGANIZATION], and why would we not let this project move forward? It's on the trail."
03_26_2024,housing crisis,"certain areas of expertise. Section four came from Jones Amendment number two. This was adding kind of a charge to [ORGANIZATION], what ORG1 wanted them to accomplish during and at the end of [ORGANIZATION]."
