date,matched_words,Deidentified_paragraph
11_07_2024,unhoused,"[2] - 3:22, 4:4 [ORGANIZATION] [1] - 24:14 tried [2] - 14:20, 17:22 truly [2] - 22:18, 23:9 Trump [2] - 12:18, 26:3 try [1] - 13:23 trying [1] - 7:13 tune [1] - 22:2 TV [1] - 15:3 two [9] - 4:13, [DATE], 7:7, 17:16, 21:24, [TIME], 30:2, 30:4, 30:6 U Ukavets [1] - 4:17 Uke's [1] - 4:17 Ukrainian [1] - 4:14 unaccompanied [1] - 33:10 under [2] - 16:15, 41:24 UNDERSTANDING [2] - 38:10, 38:15undertaking [1] - 22:3 unhoused [1] - [ORGANIZATION] union [5] - 6:10, [DATE], 7:4, 7:6 unions [1] - 7:9 unleashed [1] - 32:1 unless [1] - 41:24 unwrapped [1] - 4:24 up [21] - DATE0, [LOCATION], [ORGANIZATION], 21:4, [ORGANIZATION], [PERSON], [PERSON], [ORGANIZATION], [ORGANIZATION], [DATE], 28:16, DATE8, [PERSON], [LOCATION]0, 30:25, [LOCATION]1, [LOCATION]2, 31:22, [LOCATION]3, 34:1, 34:3 UPDATE [1] - 4:1 UPDATED [1] - 38:14 urging [1] - 10:24 USA"
05_23_2023,homeless,"You know, we have homeless camps all around the outside of this community everywhere . And we have just amazing poverty in this city. And you watch people vote and you wonder -- I think [ORGANIZATION]'s [ORGANIZATION] is more akin to ORG1 than the [ORGANIZATION] when you look at it."
05_23_2023,homeless,We're tearing houses down in neighborhoods . There's blight ruling everywhere . We've got homeless encampments everywhere.
05_23_2023,homeless,Are we going to make any provision s for homeless camps that seem to be growing around the city to get them out of the heat as we do in the cold? We put them into [ORGANIZATION]. Thank you.
05_23_2023,homeless,"There's another socialist ic 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] thing. But what would happen if we just said no more public housing ? Well, I heard two times [TIME] about homeless camps."
05_23_2023,homeless,"And this is like torture , you know, and it's not good for the homeless situation because if I get kicked out of there, I'm homeless . And there's no two ways about it. But I would like to get in writing , you know, exactly about who owns that building 400, you know, because -- [ORGANIZATION]."
04_18_2023,homeless,"I'm here [TIME] in regards to some public health issues regarding the homeless camps. Well, first of all, the lack of running water and no toilets makes definitely an unsanitary living environment . Here's [ORGANIZATION] 's chance to step up to the plate and check and see how many children are living in those homeless camps, how many sick individual s are in need of care."
04_18_2023,homeless,"Most frequent diseases are due to the unhygienic conditions , [ORGANIZATION], HIV, AIDS, [PERSON], which spread very quickly -- the doctor can attest to that, blood born pathogens . There are large amounts of trash left behind, aren't just [ORGANIZATION] household items. Leaving these materials unattended can result in tremendous risk to both the homeless population and the people living nearby."
04_18_2023,homeless,"Check the pavilion on [DATE] 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 2[DATE]2 23 [DATE] FAC0, see if you want to sit there and have a drink and a hoagie from [ORGANIZATION] or [ORGANIZATION]. Guarantee you won't. There are few of these homeless camps with propane tanks."
04_18_2023,homeless,One was discussed in public comment . DATE0 I asked Mr. [PERSON] to reach out to [ORGANIZATION] or any other members of the administration about the homeless camps that were visible along the express [STREET]. I do know that there's others.
04_18_2023,homeless,"And then I do remember [ORGANIZATION] there was a problem with the homeless camps that Mr. [PERSON] just brought up. I remember it was a huge issue on FAC0, the trail, that the big pavilion where there was a lot of needles and a lot of, you know, some unsanitary stuff and starting around [LOCATION]. And I know that there's a process for that and that was cleaned up."
04_18_2023,homeless,"But to your point about the, you know, the homeless , you know by going down there cutting all of those weeds and picking up all that garbage and cleaning up that area and kind of opening it up a little bit more, it kind of helps to open up the area so that it would lend itself to make them more visible 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] which would then prevent I think from things like that happening . So and I just want to thank everyone for helping out. And I know that's going to continue ."
07_11_2023,homeless,"Thanks for the offer for an Irish coffee, maybe an Irish coffee but no beer 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] for me. Now onto [ORGANIZATION] issues, we had a reference here about the health concerns and code red. Homeless and smoke health concerns by [ORGANIZATION] are City [ORGANIZATION] 's power to meet public emergencies affecting life, health, property and the public peace verified by Section [ZIP], the power and authority of the Mayor, not to enact but to enforce any emergency powers that [ORGANIZATION] may establish by ordinance to preserve health, welfare , and the safety of the citizen ry."
07_11_2023,homeless,"Fire property list, [ORGANIZATION] member Dr. [PERSON] asked the current fire 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] damage property list need to be expanded to include a current status, any pertinent notes, dates, timelines as available. She expressed concern over the long periods of time that the fire damage properties remain in city neighborhoods . Code red notification assistance , the city homeless population ."
07_11_2023,homeless,"City resident [ORGANIZATION] asked that the administration establish a process or protocol for assisting the city homeless population during code red declarations related to extreme heat or the recent air quality issue related to the Canadian forest fires. [ORGANIZATION] asked what the administration currently has in [STREET] and also additionally to talk to Dr. [PERSON] and see, you know, if there's a plan now that we have been through this, make sure there is some type of plan for the homeless in the future should this come out. MR. PERSON2 : I will, sir."
07_11_2023,homeless,"MR. PERSON0: Homeless camps, residents and [ORGANIZATION] ask for an update and next steps on how [ORGANIZATION] is addressing the 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] growing number of homeless camps along the heritage trail downtown and now extended to city neighborhoods bordering the trail if we could send over a request to the administration . FAC0 bathhouse repair and other FAC0 complex issues."
04_24_2024,homeless,"He's going to be doing PERSON0 covers. So if you're into that or if you like [PERSON] or if you just want to the support [ORGANIZATION] , please go out and attend. Speaking of which, I see a lot of great conversation with [PERSON] who is the Executive Director for [ORGANIZATION] and, you know, visit some -- some of the areas that they -- a property that they had purchased and get to know more about what they have been doing recently ."
04_24_2024,homeless,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 [DATE] [DATE] 258 I also attended the talk that they had at [ORGANIZATION] [DATE] [TIME] regarding the homeless population in northeast [ORGANIZATION] . And that was great and learned quite a bit from that presentation too and also plan on going to the ORG1 and ORG2 to discuss more with them to see, you know, what our local organizations are working on what services -- exactly what services they offer and provide that are helping the homeless . And so I'm taking it upon myself to do that and to, you know, tour these centers and have those discussions with a lot of the people who are already doing the work."
04_24_2024,homeless,"It's sad that you get persecuted for doing the right thing and legal thing and you have to prove that you are innocent because there is a preponderance in the city that you are -- that you are actually guilty. Moving on, the homeless committee I asked [ORGANIZATION] now. I believe this is the fourth, who is on it, how long has it existed and are there minute meeting s."
04_24_2024,homeless,"And so I'm homeless . I lose [ADDRESS] it works is, these judges know that they make a ruling and it's just a matter of [ORGANIZATION] before the county sheriff comes and, you know, locks you out."
04_24_2024,homeless; affordable housing,So the city's final Home ARP Plan was submitted to and approved by [ORGANIZATION] in [ORGANIZATION]. The plan includes funding additional housing and additional [INSTITUTION] s. The study did find there is a need for affordable housing in [ORGANIZATION] and multiple local and nonprofit organizations are exploring to create new shelter s including emergency shelter s and family shelters .
04_24_2024,homeless,"[1] - 57:13 home [6] - 33:22, 46:1, 46:8, 54:20, 57:11 Homeless [1] - 7:17 homeless [6] - 7:21, [DATE], [TIME], [DATE], 36:3, 57:17 homeowner"
02_18_2020,affordable housing,"So when they graduate , they need to find affordable housing . They are not getting loan money anymore plus they have the loans coming in. And if they don't get the great job and just get a regular job, they can't afford what they were paying in college ."
01_12_2017,affordable housing,"There was a number of 2[DATE] neighborhood groups, officials from the [DATE] county, and other people that are interested 1 and have a stake in [ORGANIZATION]. 2 I mentioned this before, but if even 3 furthered my understanding that this program [DATE] is going to make a major impact in this city 5 in the areas of blight, neighborhood 6 stabilization, affordable housing and 7 economic development."
01_26_2017,homeless,"You know,whatIworryaboutislikesomebody1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] trying --Ihavenothing against homeless people,[LOCATION] startafireinthebasement ofthathouse, nowmygarage goesupandthenextthing thatgoesisthehouse. PERSON0 :Couldyouleavethat address with--Mr.[PERSON] ,couldyouleave thataddress ofthathome? PERSON2 :"
07_07_2016,panhandler,Inthepaperitseemed likethe newspapertriedtoportray himasahomeless panhandler .Thiscouldn'tbefurther from thetruth. Ihaveknownthismanforalmost 15yearsandhealways hadanapartment .He usedtowatchtelevision andtalkabout politics whenI'dseehim. Hehadan income.
07_25_2023,homeless,But the Lord said that there's nothing wrong with a wise [ORGANIZATION] . So I just 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] wanted to skate a couple things and ask some question s on behalf of the homeless portion of the population out here. So there has been [ORGANIZATION] some running s of officers coming and kicking people off private property which is private property I get that.
07_25_2023,homeless,"And then, you know, these program s that they offer you have to be homeless for [ORGANIZATION] and like this and that and the other third and you don't get in sometimes for [LOCATION]. And, you know, they're saying they're offering all of this stuff"
07_25_2023,homeless,"I just was really wondering because 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] it's a very big concern and to put them in places like [ORGANIZATION] which is over full to start with, you know, there is not program -- programs in there, like, once you are homeless -- and I personally know once you are homeless in the system over there, like, you go get lost in translation until [STREET] down the [STREET] they find a spot open somewhere for you. And that is also an overflow with rehabs and everything is there is a lot of overflow with all of that right now and there is a problem going on with people needing new places. So I was just wondering if there is any type of counsel I can get from you guys of anyway to go about this or if there is any other -- other ways that you guys could help?"
07_25_2023,homeless,"and then they finally got me into a program that only houses about 16 resident s. And like, you know, but, you know, then the turnover rate on that is on the person when they are able to get out and everything and move on from there. But the point is, is these places, these organizations are supposed to be helping in ways and that's the reason why some homeless [ADDRESS] they are being treated ."
07_25_2023,homeless,"If we have rehabilitation in this city, that would help these homeless people get clean. That's part of the solution . Two, we need more space in the shelter ."
07_25_2023,homeless,"And don't judge a book by its cover because the messenger -- it says this in the Bible. The messenger , God can use anybody . God can use a homeless man off the streets."
07_25_2023,homeless,I'm homeless right now. Do you understand ? But I have a lot of influence .
07_25_2023,homeless,"But I need you guys to work with me as [ORGANIZATION] to make it 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [TIME] happen for these people because what's going to happen is, if you guys don't listen to the homeless people, it's not just going to be three homeless people in this crowd. It's going to be like dozens of us coming up here to ORG1 . And a lot of them are angry and upset, you want to know why?"
07_25_2023,affordable housing,"But there was a little bit of confusion in the beginning like Mr. [PERSON] said. But also like Mr. [PERSON] said, there is a possibility for us to use that, so it's still something that is still on the table. PERSON2: To follow up with the last two speakers I have been doing some research what the [ORGANIZATION] funding can be used for and one of the things was for affordable housing ."
07_25_2023,affordable housing,"Well, I just want to know if that is being address ed in any ways, any of the funding being considered for affordable housing . Is that even an issue that this city has considered ? DR."
07_25_2023,affordable housing,So there are various programs . But we do need to do a better job of creating more affordable housing in the city because it is definitely a problem . PERSON0: And especially with the [STREET] that the prices have gone up.
07_25_2023,homeless,"DATE0 I saw a little light coming from up there. Mr. [PERSON], I did appreciate the fact that you pointed out that homeless people are people. And we have a lot of problems in our country ."
07_25_2023,homeless,"And when I see somebody I -- that's homeless , I start thinking , gee, you know, that looks a lot like somebody whose job was just handed out [ORGANIZATION] with an excuse like you could go to school or do something -- pays the bills while you go to school. We really need to pay more attention to fellow Americans and bring them up. Dr. [PERSON] , I sympathize with you with a lot of the gut you take."
07_25_2023,homeless,"And [PERSON] and I both met with Chief PERSON1 earlier . And we had a good conversation , a good starting point to address the issue of the homeless population within [ORGANIZATION] . And, you know, I certainly do feel for the people who are homeless and we're not unique in this problem in our city."
07_25_2023,homeless,"I, you know, do certainly agree that the police should be respectful of people when in the community and the homeless community Chief PERSON0 did assure us that they are being respectful in handling it in the best possible [STREET] that they are not targeting people but they are just working to address when crimes or complaint s are brought to them. And it -- drug prevention and trespassing , you know, people are on private property . So those issues they are working to address and not, you know, they're not going to 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] just kick people out of their tents or take away their things."
07_25_2023,homeless,So I do agree that we need more shelters and we need more opportunities to help get people out of being homeless and interested in seeing what [STREET] we could help as a city to do that. I don't have a clear answer on that [TIME] or the best solution for it. But it is certainly a priority of mine.
01_05_2017,homeless,"Again,aCodeBlueAlertisissued inthe forecast [ORGANIZATION] including [LOCATION] 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] 255 windchills ,it'sexpected [PERSON] .During aCodeBluealert,homeless individuals canaccess emergency shelter at following locations :[ORGANIZATION] shelter at716NorthWashington [STREET], [PERSON] [ORGANIZATION] . Hoursare7:30p.m.to8a.m."
01_29_2015,homeless,"[PERSON] plantthethought ,toplanttheidea thatwemustnotgiveoftentimes uncertified ,unlicensed people the [ORGANIZATION] likeauthority to discretion arilychoose whether people cancontinue toliveintheirown homes. Itismaking homeowners homeless ,itiskilling [ORGANIZATION] GPE0 andIbelieve itiskilling property values. Iwouldinvite ORG1 tothinkabouttheconcept of permittingthrough alaworordinance condemnation onlyasanabsolute final lastresort,notmerely whensome housing inspector decides byherself asjudge,juryandexecution erthat ourproperty rights should betaken awayfromus."
10_17_2023,homeless,We have three homeless guys threw a women in the river DATE0 who was bringing food. Anybody address that? You might want to look into that because you all seem to think that it's okay for the homeless people to be in our town.
10_17_2023,homeless,"MR. PERSON0 : Thank you, Mr. [PERSON] . Mr. [PERSON] , can you, please reach out to the [INSTITUTION] and inquire about three homeless people throwing a women in the river who brought them food?"
10_17_2023,homeless,"We're protecting the children , that's why there is no record. Why is there no videotaping of [ORGANIZATION] meeting DATE0? Why is there no record of what happens in the magistrate [STREET] because hundreds and thousands of people are being evicted and they become homeless"
10_17_2023,homeless,"and then it becomes another problem . What are we going to do with the homeless and the police? 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] We need new leadership locally , city and county."
10_17_2023,homeless,"You know, you guys are doing 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] the best you possibly can. Number three would be safety. There's a little village by [ORGANIZATION] of homeless individuals ."
10_17_2023,homelessness,"But I did hear of the lady biting somebody around our kids. And as an individual who does want to stand for the city and I am despite everything , that gentleman deserves to be protected if he's -- he's getting paid from us to protect and serve. You know, but our children deserve to have a safe educational environment to thrive in, you know, without all that homelessness ."
12_06_2022,homeless,So I'm not sure what the gentleman said about the safety. And one of the things was that they -- I hate to call them [STREET] people but the homeless people there -- I could pick up a little bit of what he was saying but I'll have to wait until I get home I guess to hear that.
11_09_2023,homeless,"[ORGANIZATION], I'm not sure if that's going to 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] be used again for the emergency shelter . But I'm very involve d with that. Although I'm not [PERSON] but I have closer relationship s with the homeless all over 24/7."
11_09_2023,homeless,And [ORGANIZATION] is a beautiful area where we've done service s with the homeless . We've actually taken -- many of them have been baptize d them in the river. But to put church aside we don't push God on people.
11_09_2023,homeless,"So if you're building a thousand units, a hundred of them have to be set aside for low income or you don't get to build those building s.[ADDRESS], you've got to put in teeth in there to make people actually force builder s who make the money to put some of it back in. Thank you."
07_27_2021,homeless,"We lost everything . It took [ORGANIZATION] of legal wrangling before the [ORGANIZATION] bought the property . Now, during that [LOCATION] period, my parents who were homeless continued to pay taxes and insurance on a condemned building ."
07_27_2021,homeless,"So this should have been put out to bid. Like I said, the money I think would be better spent, you know, instead of education awareness I'm all about that. But I think the money would be better spent towards the mental health and homeless ness issues that were brought forth from the pandemic instead of the education and awareness piece that could 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] possibly -- or probably be done in kind by the three big hospital s in [ORGANIZATION] that already serve our community ."
07_22_2019,affordable housing,"I lived on [ORGANIZATION], which I guess you figured out from my accent. I lived in [PERSON]. And I see the one thing that [ORGANIZATION] has that the other places don't have 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] is beautiful affordable housing ."
04_28_2020,homeless,THIRD ORDER. 3-A. AGREEMENT BETWEEN KEYSTONE MISSION AND THE CITY OF [ORGANIZATION] TO OPERATE FAC0 AS AN EMERGENCY STAY-IN-[STREET] [INSTITUTION] DURING THE Covid-19 PANDEMIC . 3-B. MINUTES OF THE [ORGANIZATION] BOARD 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] 255 MEETING HELD DATE0.
10_29_2024,homeless,"But that doesn't stop us from tabling it for [ORGANIZATION] to see where this actually plays out. Remember the [ORGANIZATION] health manager, $140,000 a year from [ORGANIZATION] whose contribution was to print or have ORG1 put up links from other agencies , attend the Mayor's meeting s as a health 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] showpiece while ignoring the homeless , still a thing. For $210,000 did we ever have one recommendation from our and not a handout of other people's work?"
10_29_2024,homeless,"We've -- I mean, at least over the course of [ORGANIZATION] had many discussions about the homeless and unsheltered population within [ORGANIZATION] . And it's particularly important to me that we do everything as a city to be able to help them and to house the homeless and to identify the issues that we have in the city, you know, the primary one being just like a lack of shelters and enough places for the 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] homeless to be able to go."
10_29_2024,homeless,"[2] - 56:7, 56:8 holistic [1] - 23:19 home [6] - 6:10, 15:19, 24:7, 35:11, 43:4, 58:7 homeless [4] - 32:1, [TIME] 45:22, 46:1 homeowner [1] - 9:20 homes [2] - 57:16, 66:5 hope [7] - 8:3, [TIME] 11:12, [TIME], 45:1 hoping [1] - 28:12 horrible [1] - 49:22 hospital"
07_18_2023,homeless,"I know that she goes and takes stuff from federal sites, pamphlets and has them posted for employee s because obviously those informational pamphlet s from [ORGANIZATION] or from the ORG1 can't be found anywhere else and need to be pulled by a $120,000 per person to be put up on the website to say, look, I'm doing something . My question is, rather than going out to these Mayor health meeting s and talking about cigarette smoking , alcohol use and [LOCATION], has she gone out and actually visited the homeless ? Has she gone to the food shelters ?"
07_18_2023,homeless,"How are these homeless people going to get the web pages? How are they going to look up the information for when a code red is? As far as I know, the homeless down there don't have internet connection s."
07_18_2023,homeless,The homeless are still running rampant . The guy that escaped from the prison on the murder was found in a homeless camp. We don't know who is in the city.
07_18_2023,homeless,It's not fair 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] for our police officer s to have to go down into a homeless camp and not know what they are up against . It's not fair for any one of us. When are you going to address the homeless issue?
07_18_2023,homeless,"That might offend people so we can't -- now the government owns all the media. This is it, you know. So I'm mad that it just keeps going on, especially the homeless thing."
07_18_2023,homeless,"And you hear people talking about the homeless . And this body is most responsible for it because you are the body that decides [ORGANIZATION] and they've been the same commissioners for [ORGANIZATION]. And they -- it all comes down to what they're doing to the people in [ORGANIZATION] , which is, oh, you disobeyed your lease's terms."
07_18_2023,homeless,"Well, does anybody look at the lease terms, not Judge [PERSON] in the magistrate [STREET], not Judge [PERSON] in [LOCATION] because they don't even know. They don't even know about the [DATE] Landlord Tenant Act. We got homeless people."
07_18_2023,homeless,"They get evicted right away because that's a setup with the district attorney being the [ORGANIZATION] attorney and this judge that, you know, that he has right in their pocket and thousands of people and they are homeless . There's -- it's a shame on the city."
07_18_2023,homeless,"So I hope that helps with that. The other thing is the homeless situation , [ORGANIZATION] has been dealing with this constantly . I spoke to Chief PERSON0 about it."
07_18_2023,homeless,"And I flat out asked him, you know, what are you guys doing about this? And he explained to me how they do provide the homeless people with places that they could go to. They advise them of all the health risks, especially with the smoke and stuff."
07_18_2023,homeless,They do try to help these people all the time. This is through the entire country . This isn't just [ORGANIZATION] where homeless people come.
07_18_2023,homeless,There are a lot of things that we can do and the city is providing the homeless people with as much as we can right now. But there are plans to do even more. But we just can't go down and push them around.
07_18_2023,homelessness,And [ORGANIZATION] does just have the code blue for those experiencing homelessness . The wild fires are relatively a new issue to address . But it's their understanding that there are two drop-in shelter s within [ORGANIZATION] for displaced persons and those include FAC0 at [ADDRESS].
07_18_2023,homeless,"I don't know with regards to if she's visited the homeless shelters or homeless camps but we could certainly ask about that. MR. PERSON0: Thank you, Dr. [PERSON] . Mr. [PERSON] ."
11_12_2024,homeless,"And, you know, Mr. [PERSON], I'd like you in the next meeting to tell all the residents in this city how much money out of the sale of [ORGANIZATION] went to pensions , let all the people in this city know and exactly where that money went, okay? Let's really know how much really went there. And let's not talk about borrowed money that went there, okay, let's really talk about the beating that the residents took and now, you know something , there was a conversation here about the homeless having to pay $2.50 to take a shower at FAC0 I believe it was."
11_12_2024,homeless,"I see in the budget that care continues for the unsheltered as we have in the [ORGANIZATION] budget, 10,000 unspent for the hunger initiative and 10,000 dollars for the homeless outreach initiative . Nothing spent. I see why people are upset when they look at the numbers , especially the unions."
11_12_2024,homeless,Are you also aware that the homeless camps are back? Do you know anything about the rescues lately of the homeless people that have been in the underground culverts ? There is probably six of them within [ORGANIZATION] that are stuck in the underground culverts .
11_12_2024,homeless,"[6] - 5:14, 5:21, [DATE], 6:2, 6:6, 6:12 hold [1] - 64:15 hole [2] - 14:22, 24:1 holidays [1] - 11:23 home [1] - 21:1 homeless [4] - 20:22, 26:9, 33:5, 33:7 homeowner [1] - 14:20 honest [1] - 12:11 hope [6] - 18:10, [DATE], 25:10, 35:4, 35:8, 35:12 hopefully [3] - 7:10, 23:4, 40:6 horrible [1] - 34:1 hospital"
06_06_2023,homeless,"And then, of course, there's the homeless which we all try to ignore. They're outside 24/7. I would very much like to know if only [ORGANIZATION] what the administration decided to do and what they did to protect the public because I think this is a public health issue and a serious one."
06_06_2023,soup kitchen,"And we're either -- well, 37 percent is [ORGANIZATION] figures for tax exempts . And if somebody is unable or unwilling to provide a pilot -- and I don't want to see people going hungry turned away from the soup kitchen or something just because they donated a couple of bucks to [ORGANIZATION] that they would sign on to petition the state to begin to replace some of these tax losses. It's too much."
06_06_2023,homeless,"Indemnity escrow with [ORGANIZATION] is $4,416,954.99. A request was submitted to city public health coordinator for [ORGANIZATION] department report. [ORGANIZATION] also asked if the office would assist in any [STREET] regarding the city homeless population , which I believe that Mr. [PERSON] had asked about that."
11_26_2024,homeless,"But it is the initiative as well as the character that makes a great leader. As we all know, there is a homeless pandemic not only in [ORGANIZATION], but across the whole country . Now, I 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] lived with these people so I could never look down on them."
11_26_2024,homeless,"They are human just like you and I. I've come up with a solution to fight against the poverty in our country . As a musician and an activist , I've chosen to use my gifts and talents to raise funds and be able to provide the proper resources needed to help the homeless population ."
11_26_2024,homeless,"So when we talk about that snow storm hitting , my question -- the question that comes to my mind is what about the homeless ? What are we doing? Do you understand ?"
11_26_2024,homeless,"So one second -- [ORGANIZATION] is [LOCATION] and [ORGANIZATION] is upon us. Again, if we say we are leaders and we are here for the people, then please expand and build bigger shelters until we are able to deport some of the illegals in our country . I thank you for your time."
11_26_2024,homeless,"So, ma'am, if you ever want anyone to help the homeless , we do have that outside of the [ORGANIZATION] and all of that. So thank you guys for your time. MR. PERSON0: Thank you."
11_26_2024,homeless,And I am standing here [TIME] as well about the homeless population as well. I have to thank Dr. [PERSON] for the information that she did pass onto me. And I was able to look into that and do some more research on it.
11_26_2024,homeless,Someone asked me why do you do what I do. I've never been homeless . But I have been hungry.
11_26_2024,homeless,"So maybe pause I was hungry growing up that I have such a desire that these people that are homeless , you know, find someplace . When it snowed [ORGANIZATION] someone asked me, [ORGANIZATION], what happened when the people, you know, that were in the [STREET] when it snowed? I said, I don't know because I didn't see anything about a Code Blue."
11_26_2024,homeless,"But they continuously ask me about the homeless . And they're quite concerned . So, Dr. [PERSON] , when you sent me the informati on, that information has to get out to the public."
11_26_2024,homeless,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] You know, I didn't want to read everything that you had sent because I wasn't sure exactly how and what I should do with it. So anything that has to be said about the homeless should be said from the podium so that all of the people in [ORGANIZATION] can hear what is being done or if there's nothing being done. You know, I can't say that anybody that wants to know get in your car and go down to -- down by FAC0 down there on FAC1, is it?"
11_26_2024,homeless,"And you will see. Your heart will break. So as we prepare to go for [ORGANIZATION] and we probably all have our turkeys ready to go, there's quite a few meals that are going to be passed out on [ORGANIZATION] to the homeless population or someone who just doesn't want to or have the facilities to have a dinner with someone ."
11_26_2024,homeless,But the difference in the homeless people and most of us here is that we'll enjoy our meal. We'll enjoy the turkey. We'll enjoy the stuffing .
11_26_2024,homeless,"But we'll get up and we'll pat our bellies and we'll go in and we'll sit in [DATE] 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 2[DATE]2 23 [DATE] the warm living room and watch football , put our feet up in the recliner . But the homeless do not have that luxury. So, you know, I can't stop thinking about it, maybe because like I said because I did go to bed hungry when I was young."
11_26_2024,homeless,"And we just need to do something about the homeless population , not just give them a meal, but to provide a roof over their head. So the second thing I wanted to ask you about and, you know, Mr. [PERSON], maybe this is addressed to you. I do get text messages from residents up on [ORGANIZATION] about the park that's going up."
11_26_2024,homeless,We're looking at [ORGANIZATION] and we're looking at [LOCATION] . And everyone is somewhat aware in the back of their mind of the homeless and the hungry in the city. It's always been an issue here.
11_26_2024,homeless,"And some of us might be going out for dinners and sitting down, it is true that some of us are going to be unfortunate and not have that capability . I ask during the Recovery Act funds to take a look at putting more money to the homeless at the food kitchens because not only through [ORGANIZATION] but through the entire period of time afterwards there's been a great demand in 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] this community . It seems that a tiki bar at FAC0 is more important than feeding the hungry."
11_26_2024,homeless,And that's an unfortunate statement to have to make about his city. [ORGANIZATION] had mentioned that she wasn't aware of how the homeless sleep. They sleep on cardboard that they scavenge when they could scavenge it.
11_26_2024,homeless,"And they weren't being taken for the use of tooling around their entire worldly possessions . They were taken back into the woods, turned sideways so that the homeless can put wood and logs inside of them and then cook on top of them. They became a portable cooking stove for the homeless who had nothing to cook on."
11_26_2024,homeless,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] It allowed them to not have to try to light a fire in the dirt and mud and to control that fire by having a metal shopping cart to keep those flames and to have something to cook on or to put a pot of water on to make hot tea, hot coffee or hot ramen soup. It's an unfortunate situation . And unfortunately the homeless -- [ORGANIZATION], the unsheltered task force has done virtually nothing except say we have a plan that was presented by the county groups."
11_26_2024,homeless,"But the greatest gift of all comes from [ORGANIZATION] , [ORGANIZATION] and [PERSON] for our 33 percent tax increase for [ORGANIZATION] that none of you elected official s commented on or questioned . Regarding the homeless , maybe someone could reach out to a local realtor . We have enough of them in the city, ask if anyone has a warehouse space that they could contribute for [LOCATION]."
11_26_2024,homeless,"Does that also pertain to loitering and the homeless and will that follow state [STREET] ruling that we have on file for that now? Have [ORGANIZATION] , [ORGANIZATION] . MR. PERSON0: Thank you."
11_26_2024,homeless,"All of these situations as far as the homeless are concerned , like, I was almost homeless because the house burned. It was a rental. But the point in being that everybody heads towards the city when they become homeless ."
11_26_2024,homeless,"1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 [DATE] 18 19 20 21 22 23 [DATE] So we did ask about the unsheltered homeless situations in the city, particularly I asked about the [ORGANIZATION] corridor , FAC1 on FAC2 and [PERSON] . And I asked do we have an update and when is the homeless task force meeting ? And the answer that I got back was that [ORGANIZATION] constantly monitors areas where these individuals gather."
