date,matched_words,Deidentified_paragraph
10_10_2023,homelessness,"[ORGANIZATION] remember during the height of [ORGANIZATION] and then the emergency rental assistance program the era program  Which came following cares once those were depleted we were this council allocated nine million dollars in [ORGANIZATION] funding to address community vulnerability however rental census was not included in that because we prioritized those individuals experiencing homelessness those at risk of immediate homelessness rapid rehousing and [STREET] outreach and So there were no rental assistance funds included in the [ORGANIZATION] allocation for community development. And since those last allocations, do you think that the need has gone down?"
10_10_2023,homelessness,"Can you, how many motions do we have right now on the floor? Mayor [PERSON] made a motion to authorize city manager and city attorney to identify a funding source for $500,000 and create a process to select an organization to support families that are at or below 80% adjusted median income with metrics and standards as required by relevant law and the relevant funding source in an effort To assist those at risk of eviction and to prevent homelessness That was a motion made by Mayor [PERSON]. I did not hear a second."
10_10_2023,homelessness,"Okay, so on that motion, Mayor [PERSON], seconded by Representative PERSON1.  to authorize city manager and city attorney to identify a funding source for five hundred thousand dollars and create a process to select an organization to support families that are at or below 80 percent adjusted median income with metrics and standards as required by relevant law and the relevant funding source in an effort to assist those at risk of eviction and to prevent homelessness and return to council in [ORGANIZATION] on that motion call for the vote in the voting session  And the motion passes 5 to 1. Representative PERSON2 voting nay. [ORGANIZATION], PERSON4, PERSON5, [PERSON] voting aye."
01_04_2022,homeless,"They have been providing us rapid testing. We've been using it for congregate settings. We've been using it for first responders, for our homeless population."
07_16_2024,squatter,"Most of the hearings that have occurred earlier in the [ORGANIZATION],  as the Speaker was dealing with his runoff election, and so were a number of ORG1 members, they kind of had a little bit later start. But in those early hearings, cities, even on various topics, had a central seat in the discussion, if you will, that could be on housing availability and affordability, which they had a hearing on.  eviction processes and squatter rights which they had a hearing on cities were central to that utility matters in a variety of issues whether it's with electric utility or water and wastewater services we've had hearings on all those that cities are at the forefront of that discussion  As we move forward kind of identifying from those interim hearings we can get a good idea of what some of the proposals will be Some will be I'll just be candid some will be good and many will be we will probably consider Having issue with or needing changes and that's not unique from the position That we as local governments and cities have been in in  For a period of time, but really the idea and what we're working on this interim is to try to really enhance that notion That cities are the partners to the state. They're the service provider for the citizens and they carry out a lot of the state's  mission and work right here at the local level that y'all do in providing these services and so the more we can have that discussion the more that we can kind of keep the dialogue and policy debate in that while pursuing those things that y'all want to is where we have the best chance in this environment it's not where  the old days where cities large cities would come in and say these are the agenda items we'd like to see highlighted or considered and we get our [STREET] with that that that's not the the reality of the legislative environment that we operate in anymore sharing your your agenda item early as you have with your delegation and identifying which community partners  an active on those topics is very important we tend to have a much better success on whether it's proactive issues or getting change to issues that we might have opposed proposals if we have support outside of just government"
07_16_2024,affordable housing,"The development community and special interests debate  both large and small, go to [ORGANIZATION] to seek changes that often override certain community authorities. That's in this environment, too. We have already had one hearing in the [ORGANIZATION] and the [ORGANIZATION] have issues on housing availability and affordability, and not  affordable housing in the sense of subsidized or incentivized housing programs But truly in the private sector of how they allow more housing stock what has generally and what last session had been the the Bulk of the proposals to help with that were things that preempted city authority on zoning lot sizes  mandating by right accessory dwelling units or back houses all came very close to passing within [ORGANIZATION] period a number of those proposals died by very slim margins they're all back for consideration during the interim in that issue of that in the list that you see here  will all be considered and I suspect that we will be fighting to maintain some of those those issues it again have it back here you see under city administration this is another one I wanted to make sure and it's somewhat preemption we listed as community censorship or limitations on advocacy and  Go back to I mentioned that cities have more bills that impact departmental operations and citizen services than any other entities."
07_16_2024,affordable housing,"Again, a number of affordable housing and availability of housing around the state. That is one that I think [PERSON] and other cities are concerned about because it is going to ultimately get into y'all's authority of what you have here. It is definitely a challenge for cities right now with regards to kind of the relationship that the legislature Overall and particularly legislative leadership has had with local governments around the state"
08_03_2021,homeless,"There is, however, still an ongoing problem in these neighborhoods represented by both [ORGANIZATION] and [ORGANIZATION], which are both in FAC0. In the time since we opened the temporary shelters for the homeless in these neighborhoods, around the beginning of the pandemic,  People are loitering in much greater number in public places like alleyways, bus stops, etc., consuming alcohol, which has led to altercations amongst themselves and with nearby residences and businesses. This issue has persisted even since the temporary shelters have transitioned out.  and been replaced with permanent facilities elsewhere."
08_03_2021,homeless,"So currently the only other location that we're allowed to regulate is anything that is within 1,000 feet of a [INSTITUTION] that is not located within a central business or also a substance abuse treatment center that is not located within a central business district. So does this give the city the ability to prohibit  alcohol licenses or alcohol consumption or is it just open container? It's an open container so you wouldn't be able to walk around with an open container within this area."
08_03_2021,homeless,"Right. So historically, the state of [ORGANIZATION] has preempted the sale of alcohol to municipalities through those regulations. So the only allowance under state law  currently for a municipality is to prohibit it within their central business association or anything that's within a thousand feet of a [INSTITUTION] or a substance abuse center that's the that's how much authority is afforded to a municipality at this time"
08_03_2021,homeless,"I will definitely work with [ORGANIZATION] to see if anything can be done in regards to that. especially at this time right now with the heat and such individuals, whether they're homeless or any other individuals in our city are going to seek some type of shade shelter and all. That's where we come in also working with our coalitions in the area to see what we can do to assist everyone out in the city."
08_03_2021,homeless,"Local rescues like [ORGANIZATION], [PERSON], ORG2 of [ORGANIZATION], [ORGANIZATION], and others have stepped up to the plate and have been taking in as many of these lost and now homeless dogs and puppies [ORGANIZATION] Animal Services have illegally abandoned. The local rescues have become overworked, burned out, frustrated, and financially strapped. Just like [ORGANIZATION], the man who abandoned PERSON1, who was criminally charged and arrested for animal cruelty, so should [ORGANIZATION], the interim director of animal services."
09_12_2023,homelessness,"Life has thrown me many numerous challenges. poverty, homelessness, food insecurity, surviving domestic violence, battling physical, mental, emotional health challenges, including addiction. DATE0 I stand before you as a testament to the power of resilience, transformation, and the unwavering human spirit."
09_12_2023,homelessness,"Thank you. And the [STREET] my life has changed and the contrast between [ORGANIZATION] and where I was at is an absolutely, it's a beautiful thing. I'm a person who's experienced incarceration, homelessness."
09_14_2021,homeless,"We trust that these resources in your hands will stretch even further than we could hope. May the homeless find shelter, the sick find hope for healing, the vulnerable be protected, the lonely be visited. Let the hungry eat and the mourning find joy."
09_14_2021,homeless,"I'll cover that in a short time. But we also looked at the position of an open container or an alcoholic beverage within a public [STREET], public alley or a public sidewalk. And the option we have here is having an amendment to our ordinance within 1,000 feet of the property line of a [INSTITUTION] that is not in [ORGANIZATION]."
09_14_2021,homeless,"For [ORGANIZATION], we've had a total of 505. And the reason we want to talk about this is this is basically what would be applicable in the areas we're talking about, the homeless shelters. Next slide, please."
09_14_2021,homeless,"So what we did as a team along with the city attorney's office, we looked at the definition of the [INSTITUTION] and it's taken directly from the [ORGANIZATION] section. And it basically means that it's a supervised publicly or privately operated shelter or other facility that is designed to provide temporary living accommodations to individuals who lack a fixed, regular, and adequate residence. So,  The amendment to the ordinance would be applicable from the boundary lines within 1,000 feet of the property line for any [INSTITUTION] that's not located within [ORGANIZATION]."
09_14_2021,homeless,"A violation under this ordinance would be a classy misdemeanor, plus initial bill of $2,500. So basically what we've been doing as a team is we've been reaching out to [ORGANIZATION] and looking at other areas as well. Basically, one of the things we want to show, if we could go to the next slide, please, is calls for service."
09_14_2021,homeless,"Now, keep in mind that the city of [ORGANIZATION], particularly [ORGANIZATION], only has statistics where this ordinance is currently enforced, which is the central business district. So we wanted to look out, reach out to the areas we're looking at to see if the data supports this. And we've used here as an example, and there's no intent here to...  to target the homeless or anyone."
09_14_2021,homeless,"We feel that  [ORGANIZATION] slide, please. We feel that by having this tool, it's not just protecting individuals in the area, the residents, the shelter, but it also protects the vulnerable individuals, those that are homeless, from being enticed to any other criminal activity that can be occurring. We feel it's our duty to also protect everyone, including the homeless."
09_14_2021,homeless,"And what we're doing with our fusion centers, we're mapping out the locations that we have identified as homeless shelters per the definition. And as we progress on it, we're going to bring all this back to you. DATE0 for the first hearing and discuss it further as to the implementation on the ordinance."
09_14_2021,homeless,"But again, every situation is a little different based on their proximity to include churches as well. So there's numerous layers out there to enforce it. What we're doing on this ordinance is taking that to other areas where we feel it'll help the community and not just the residents, but the homeless population as well."
09_14_2021,homeless,Well this is a public meeting right so that is you learn something [ORGANIZATION] The only time the city as an incorporated city can go in there with the layers we've added like the central business district or hopefully with the [INSTITUTION] when it's an option given to us through the state under [ORGANIZATION].
09_14_2021,homeless,"So I would go and make a suggestion that in addition to this alcohol-free zone and areas identified relating to  relating to the homeless shelters. I also would think it would make sense for staff to look at an additional area relating to the university,  [ORGANIZATION] current [STREET] area as well. You do have a lot of events that are going on around the university."
09_14_2021,homeless,"Maybe putting some provisions that you can't sell  you know, alcohol near schools, new churches, new daycare facilities, maybe near homeless shelters, adult and foster care locations. So there's a number of things that I would also like for you all to review as we're putting these comprehensive policies in [STREET]. Thank you."
09_14_2021,homeless,"The next speaker is Ms. [PERSON]. Her topic is [ORGANIZATION]. Good [TIME], ma'am."
09_14_2021,homelessness,"Okay. Good [TIME], Mayor, [ORGANIZATION], City Manager. DATE0, I emailed each of you a letter requesting that grants provided to the coalition and approved by council on DATE1 be reinstated to reflect the original scope of work and related deliverables that support the network of provider agencies serving those experiencing homelessness."
09_14_2021,homeless; homelessness,"That letter was endorsed by numerous member agencies of the [ORGANIZATION] that value our work and recognize the contribution we provide to [ORGANIZATION] and the entire region in addressing homelessness. I wanted to speak [ORGANIZATION] to provide some context regarding this request and the consequences of eliminating or reducing funding. Since DATE1, the [ORGANIZATION] supported the [ORGANIZATION] through a planning grant, enabling us to provide intensive training and technical assistance to agencies working directly with the homeless, supporting our work in addressing chronic homelessness and homelessness among veterans, youth, and families."
09_14_2021,homeless,"This grant has been completely eliminated as [ORGANIZATION] incorporated deliverables that were outside of the scope of funding and department leadership was not agreeable to negotiate what was realistic and feasible. In [ORGANIZATION], the city decided to support the coalition's homeless management information system, enabling us to provide ORG1 services of training, technical assistance, and health desk support for recipients of the city's [ORGANIZATION] program and further allowed us to offset fees paid to the ORG1 vendor so we could essentially provide free ORG1 services to homeless assistance providers. This grant is currently in jeopardy as deliverables were recently added to the agreement that are not only outside the scope of the funding source, but that we don't have the funding or capacity to address."
09_14_2021,homeless,"These deliverables are burdensome on the coalition and will essentially pull our efforts away from the agencies that we are here to support. As the infrastructure planning entity and [ORGANIZATION] administrator for [ORGANIZATION] continuum of care, we are federally mandated to provide these services that were supported by these city grants. So the loss of funding won't fundamentally affect the coalition, but will financially impact the agencies providing direct services to the homeless."
11_07_2023,affordable housing,"I am here to present you [ORGANIZATION] a management update in our efforts associated with multifamily affordable housing. I think this is something very, very exciting because this is a plan that represents an unprecedented local investment in our community in terms of the affordable housing units in production, what we're seeking to do in the future, and most importantly, how we're seeking...  to address the affordable housing challenges in our community. Next slide."
11_07_2023,homelessness,"Obviously we have, and you guys have seen this recently, the adoption of climate sustainability. I think it makes perfect sense in terms of the work that we do for mitigation and adaptation for climate, but also  Overseeing civic empowerment, that is our volunteerism efforts, equity, access, we talked about those things. After that we have human services, right, with the task of overseeing our homelessness efforts."
11_07_2023,homelessness; affordable housing,"I think this is something that's very important, particularly as we transition out of the pandemic, to look at the work that we've done in terms of ensuring that folks stay out of homelessness,  And finally, the reason that I'm here, our neighborhood development, which is overseeing our affordable housing efforts. Very, very important that we give you this update because we're very excited to essentially let y'all know that  From our position, we know that homelessness is a housing problem. From our position, we know that investing in stable and affordable housing, along with support services, of course, is critical to the solution to ending homelessness."
11_07_2023,homelessness,"And of course, we understand and we coordinate very well with our sister departments how high cost and low wages can push families into homelessness that only places then a higher strength in our support systems. Of course you can read there our motto if you will. I'm not going to read it but if you want to take a look at it I think it's something that really captures what we do very well with community development."
11_07_2023,affordable housing,"So basically to give you a little bit of background we released a notice of funding availability [ORGANIZATION] where we've asked developers to come back to us with affordable housing deals within our sale limits. But one of the things we learned from this council and obviously from executive leadership is to make sure that we are actually pushing them to maximize the purchasing power of those sellers. Meaning to make sure that they're actually not just utilizing our funds, our [ORGANIZATION] funds, which is [ORGANIZATION], but also ensuring that they're leveraging their funds with their private investment."
11_07_2023,affordable housing,So a deal that is perhaps maybe $10 million could maybe be a deal that it's $20 million and really increase the...  production of affordable housing units and rehab those affordable housing units in our community. So we follow that model. We push that model.
11_07_2023,affordable housing,You make sure that there's also private money to make sure that you increase the affordable housing units. So we were very pleased that we put out $19.2 million of our funds. And what we got back from the developers was a total investment of $50 million.
11_07_2023,affordable housing,"So we're talking about, in essence, an investment that will produce 258 affordable housing units. That's huge. That's never happened in our community in terms of a deal this size."
11_07_2023,affordable housing,"Normally speaking...  We put deals like this, we put deals associated with federal funds, and then the developers only use those funds to produce these affordable housing units. This is something that it's a best model, it's a best practice, while frankly it's a model also that if you look at the inflationary markets that we're seeing, it's only relevant to address this issue. One of the things I wanted to spend time to talking to you folks about this is, of course, looking at some of the data, right?"
11_07_2023,affordable housing,"So we took this data, we digested this data, and we realized that of course, a reduction in bank injury rates means fewer affordable housing units, it means increased competition among tenants, right? More tenants, right?  higher rental costs, and then ultimately limiting the access to affordable housing units from our limited income clients. So this deal is exactly addressing that."
11_07_2023,affordable housing,"We're very excited about that. One of the things that we are looking at is adopting this model for future deals, ensuring that we're releasing these funds in a [STREET] that folks don't just rely on city funds, bathroom funds, that is, from the [ORGANIZATION], to build affordable housing in our community. With that, I will take any questions y'all may have.  representative followed by representative thank you mr mayor first and foremost i want to thank you and miss [PERSON] for your uh your um briefing it was very informative"
11_07_2023,affordable housing,"but i really want to congratulate you and your team and the whole group for thinking outside the box and and bringing more affordable housing to our community it's thinking like that that's going to make us  really, really accessible and affordable for people in that market. So thank you, thank you for your support. Thank you, now we have Mayor Pro Tem then Representative PERSON0."
11_07_2023,affordable housing,"so i i know that we have all met with [ORGANIZATION] before i thank you for that and just encouraging you to continue building that relationship in the future thank you ma'am [ORGANIZATION]  thank you mayor um yeah thank you for the update uh and for your work and miss [PERSON]'s work and all of your team's work um on this very important investment in these uh affordable housing units for for the city um you know as i've said before on a couple of different items that have come before us in [DATE] this isn't just about providing shelter  It's about strengthening the entire community, promoting equity, and making sure that we improve the quality of life for everybody, helping the most vulnerable [ORGANIZATION] lift everybody up. So as we heard in the presentation, it's about a $19.2 million investment of our home funds and our CDBG funds through the revolving loan program, revolving loan fund program."
11_07_2023,affordable housing,"258 affordable units is huge. As you said, it's like a really unprecedented investment for us. Again I just want to emphasize affordable housing, it provides stability for families."
11_07_2023,affordable housing,"Good morning, everyone, or [TIME] already. [TIME]. I'm really excited about this opportunity I think it's going to make significant impact to [ORGANIZATION]ans all across the city [ORGANIZATION] the city of [ORGANIZATION] was recognized by as an all-American city because of our focus on helping affordable housing in our community and so we can't forget where we're at and the progress that we have [PERSON] I am a product"
11_07_2023,affordable housing,and I know other members of [ORGANIZATION] are the product of affordable housing when  children and families the same opportunity to every other family then there is a direct impact not only to the economy but our social responsibility to care for others and so this is going to be Really impactful but as representative [ORGANIZATION] said we got to move the needle I would challenge you all and I know you have really great ideas and  to find really eloquent responses like you presented [ORGANIZATION] on increasing that number because too many families unfortunately cannot afford their rent and big families are living in apartments. And so many thanks and congratulations to all of the folks who would get this benefit and we are counting on those developers to provide.  really nice rehabilitation in communities for all of our families I do have a question related to compliance we have in the past we have looked at [ORGANIZATION] levels or is there a benchmark or is there a requirement to serve the lowest income families with this or is it going to be the state standards which is I don't believe is
11_07_2023,homelessness,Right. So the lowest am eyes the folks that are struggling to stay out of homelessness. Right.
11_07_2023,homeless,"Okay, now I have my actual questions, y'all. Similar to Representative PERSON0, I'm looking at, I think they're upwards of 2,000 well I'll just say wanting to understand a little bit more about the contracts that are going out you know interested in how they are different [ORGANIZATION] for homeless versus the housing opportunity management"
11_07_2023,homelessness,"However, we feel that the $500 that was discussed would not be an issue as far as eligibility if the [ORGANIZATION] was to be dedicated or allocated towards this particular program and So again, we did look at a couple of different sources. We looked at the economic development funding that the city currently has although there is available funding currently the [STREET] that or what was discussed at the [ORGANIZATION] council meeting was that particular program would not fall within the impact fund or within the ORG1 policy Which has been approved by ORG2 We looked at the CDBG funding  Unfortunately, [LOCATION] notice of funding availability won't go out until DATE2 and this particular group that was mentioned at that [ORGANIZATION] meeting Would be eligible to apply to submit a proposal for That particular program and then finally as I mentioned looking at [ORGANIZATION] in which there was twelve million dollars that was approved by ORG2 towards the community development and  particularly related to the community recovery and so a couple of different items that were addressed and that presentation back in [LOCATION] which i sent to you all back on again that [PERSON] meeting so you've seen that presentation but particularly related to housing homelessness household stability and food stability so we feel that that would be probably the best use if there would be a reallocation of that funding that was approved back in [LOCATION] of [DATE] and so with that i'm going to turn it over to mr [ORGANIZATION] who will get a little bit more detail about the recommendation  thank you [ORGANIZATION] climate and sustainability officer for the record so as [ORGANIZATION] was mentioning our ultimate recommendation is going to be to reallocate funds from the existing [ORGANIZATION] allocation for community recovery and also as he mentioned  The reason community recovery is because the direction from ORG3 in that particular pot allocated to community and human development was targeted at addressing the most vulnerable in our community."
11_07_2023,homelessness,"And so when we take a look at what community recovery means to us, what vulnerability means to us as an organization and as a community,  a group of servant leaders in this community we are looking at the data that we've gathered over [ORGANIZATION] in the most recent community needs assessment we saw a very similar outcome in terms of the areas of need things like food security  resident empowerment, mental health, and addressing homelessness. As you all heard my assistant director, [ORGANIZATION] talk about earlier, you know, we're investing in multi-family housing, we're investing in human services that address the needs of those at risk of homelessness, but actual homelessness is also an extraordinary priority in this community. So those are the things that you all directed us to look at when we created the community recovery pot of [ORGANIZATION] funds."
11_07_2023,homelessness,"Our recommendation at this point for this particular item for the cash assistance program would be to issue a notice of funding availability, which would address the process component of the council direction from the meeting [ORGANIZATION], so that we would solicit a nonprofit organization that could provide any service in alignment with the results of the most recent community needs assessment, as I've just described it,  with the metrics and standard as required by law and by ARPA regulation. That goes back a little bit to the slide and I'm happy to go back and talk a little more about ARPA regulation in terms of these types of programs, but we would want to make sure that that notice of funding availability was very, very clear  With the applicants with the sub recipient applicants about what the rules would be What kind of documentation we would be requiring so that again not only are we issuing? assistance through our sub recipients to this community in need, but we are also [LOCATION] the investments of the city of [ORGANIZATION] and ultimately of the taxpayers at [DATE] however, what I can tell you is that  out of the community needs assessment for [LOCATION], and just the experience that we've had on the ground with all of our nonprofit service organizations, is that the priority in our community right now is folks that are at risk of eviction or at risk of homelessness."
11_07_2023,homelessness,"yeah I just have a  A couple of questions. I noticed that the scope changed from the initial item, which was risk of eviction preventing homelessness and the new one [ORGANIZATION] says negative impact due to the pandemic."
11_07_2023,housing insecurity,"Here we go. Recipients may presume that low and moderate income households as defined in the final rule as well as households below.  that experienced unemployment, food insecurity, or housing insecurity did in fact experience a negative economic impact due to the pandemic. And so there's just that federal regulatory structure."
11_07_2023,homeless,"So let me make sure that I'm very, very clear. The question that I was answering was a similar type of program that we have operated through a subrecipient in the past is our rapid rehousing program. A rapid rehousing program places a family into an apartment unit before they become homeless and pays their rent for a certain period of time."
11_07_2023,homeless,"You all saw me here at the podium many times with [ORGANIZATION]. Folks like [ORGANIZATION], [ORGANIZATION], ORG2.  others that really provided a direct service to the community but there is no physical [STREET] currently where that can be provided in in one location so the imagining of the community resilience center or community resilience hub  was a single [STREET] where [ORGANIZATION] could go in time of crisis to access services. That's how it was imagined."
11_07_2023,homelessness,There was a number of things that made that possible.  really difficult for a cash assistance program. Another example that we used during the budget process was the veteran homelessness program. The veteran homelessness program that we operated under the general fund in past cycles and we're not doing going forward is not appropriate for our other federal funding sources.
11_07_2023,homelessness,"Those kinds of things. Once they pass through that part of the process, it goes to the technical advisory, which,  are typically selected from nonprofit service providers in that space, in this sort of, whether it's mental health, homelessness, housing, in that space that are not also competing for those funds. We select from those groups, and they score the applications, and that's part of what we base our recommendation on to you all."
11_07_2023,homelessness,"There you go. Second by Representative PERSON0. And just to make sure this is the motion, and correct me if I'm wrong, it is to approve the staff's recommendation to reallocate funds from existing ORG0 community recovery and issue a notice of a funding availability competitive process soliciting a nonprofit organization to assist those at risk of eviction and prevent homelessness."
02_15_2022,homeless,"We've done 670 property cleanups, 19 illegal dumping cases, 10 homeless camps.  nearly 3,000 bulk pickups. This is extra trash that people leave on the curb. This is an on-demand service, so this is not part of the dumping issue."
09_28_2021,homeless,"And so for item number 29, I just had a quick question related to...  the definition of a [INSTITUTION] it refers back it refers back to say as defined as a [INSTITUTION] and so I just want to understand for a purpose of you know for public engagement can you define what is considered a [INSTITUTION] good [TIME] representative [ORGANIZATION] assistant chief [PERSON] for the record  The definition used for the ordinance amendment [INSTITUTION] comes from the regulation from the [ORGANIZATION] and that definition is verbatim under the authority given to utilize that option. OK."
09_28_2021,homeless,"And do you happen to have that definition by the [ORGANIZATION]? Yes, the definition means a supervised publicly or privately operated shelter or other facility that is designed to provide temporary living accommodations to individuals who lacks a fixed regular and adequate residence. Okay, so with this proposal, what is the distance in terms of between a [INSTITUTION] and consuming alcohol?"
09_28_2021,homeless,"From the [INSTITUTION] under that definition it's under 1,000 feet the buffer zone so it would be under just over three football fields to give you the visualization on it. And at our next meeting could we could we see a map that would show these buffer zones?  as it relates to the existing shelters we're coming back on [ORGANIZATION] with the full presentation on it for [ORGANIZATION] and we'll be able to answer any questions that you have okay"
09_28_2021,homeless,yeah what i would like to see is the existing homeless shelters and then where this would be applicable um okay thank you for that um regarding i had a number of questions for [ORGANIZATION]  I've emailed them. I'm happy to repeat them if you'd like me to.
09_28_2021,homeless,I just am requesting a briefing from [ORGANIZATION] before this is brought back to better understand exactly what  um a non-comment agreement for professional services to perform energy management services is yes we'll provide those briefings as well wonderful thank you so much may we have a motion to delete so moved is there a second there's a motion made by representative [ORGANIZATION] seconded by representative PERSON1 to delete the item on that motion call for the vote representative PERSON2 thank you in the voting session and the motion passes unanimously  the next item is [ORGANIZATION] this is discussion in action on a resolution to approve a 12th amendment to the city's [LOCATION] [ORGANIZATION]th [DATE] action plan for the emergency solutions grant coronavirus phase 2 to reduce the homeless welcome shelter center funds to supplement the opportunity center shelter and homeless management information system support project motion to approve second  there's a motion made by representative PERSON3 seconded by representative PERSON4 to approve there is public comment on this item from mr PERSON5 mr PERSON6 are you in the queue sir star six
09_28_2021,homeless,oh hello mr [ORGANIZATION] thank you sir you all have three very few comments i just wanted to take this opportunity to express my gratitude to PERSON1 and the community and human development department they have been an excellent partner in working with the homeless within the community And I'm also here to answer any questions that you might have. Just so I didn't really have any prepared comments.
10_25_2022,homeless,"In [ORGANIZATION], we've also been able to serve 802 homeless individuals. 59% of our patients at [ORGANIZATION] are unfunded individuals. We do offer 24 program services to include primary care, pediatric, dental, pharmacy, behavioral health, outreach and enrollment."
10_25_2022,homeless,"As Ms. [PERSON] stated, 90% of the people they serve are homeless. Are in the category of poverty right now so reporting the this was the One out of five opacens was reported in the [ORGANIZATION] action plan Which is also was reported by [ORGANIZATION] for the city of [ORGANIZATION] on [LOCATION] next slide please here is the list of a  ZIP CODES IN THE AREA WERE NEARLY 52% OVER 65 OR DISABLED RESIDENTS HOMESTEAD EXEMPTIONS PROPERTIES ARE FILLED WITH THE EL PASO CENTRAL APPRAISAL DISTRICT ARE FILED WITH IT I'M SORRY OR FILED WITH CENTRAL APPRAISAL DISTRICT ITEM 23 OF CITY COUNCIL PRESENTATION SLIDE 5"
10_25_2022,affordable housing,I'm sorry under the [INSTITUTION] section to oppose any legislation that would limit municipalities ability to regulate peer-to-peer car sharing companies and And then under animal services add a support item that would allow shelter animals to be spayed and neutered by veterinarians That maybe have a license from a different state. That's not from [ORGANIZATION] We're also looking to add an affordable housing section section.
10_25_2022,affordable housing,"For affordable housing? Yes, so the support legislation that prioritizes viable transactions for 4% low income housing, what is a viable transaction as defined by the 4% low income housing tax credit applications? So I believe we have [ORGANIZATION] on the line from [ORGANIZATION]."
10_25_2022,affordable housing,"As far as the second example that you cited, what you're hearing that there might be an effort made by the legislature to try to,  limit the municipality's authority to pass park fees. And then I'll transfer to some snappers joining us. I do know that there has been a lot of talk prior to this session concerning affordable housing."
10_25_2022,affordable housing,"And from the building community, there's been a lot of talk from that community basically saying that there are a lot of  regulations that municipalities have that prevent them from being able to provide more affordable housing. So the park fees that municipalities may be charging, that might be one of the things that they have talked about, but in general, that is something that more likely will also come up during this legislative session. The legislature will be looking at whether or not there really are regulations, ordinances that municipalities have  that may impact the ability of builders to provide affordable housing, for example, in some of the fees that municipalities have."
10_25_2022,homeless,"we did it for homeless shelters we did it for schools etc right in places where we knew that he needed to provide additional assistance in order to prevent the spread of covid under that same authority the city council supported his direction to issue a county-wide mass mandate and then those are reviewed periodically however there aren't any  expiration date set by statute, it's simply the authority given to him under state code and the health code to issue those types of orders to protect the public health and safety. That's what the authority was that Dr. [PERSON] issued his countywide mandate. And then it doesn't come back to council in terms of approval."
10_25_2022,affordable housing,yes It's the first item under the affordable housing section. So we would be postponing the item relating to [LOCATION] legislation that prioritizes viable transactions for 4% low income tax credit applications
10_25_2022,affordable housing,"Okay, this is to postpone the section under affordable housing and  that supports legislation that prioritizes viable transactions for 4% low-income housing tax credit applications. For [ORGANIZATION], is that enough time? I think we would have to ask [ORGANIZATION]."
10_25_2022,affordable housing,So this is postponed for how long?  [ORGANIZATION]. Postponed for [LOCATION]. The three items under affordable housing section to support legislation that prioritizes viable transactions for 4% low income housing tax credit applications that support legislation that would repeal the two mile DATE2 rule for low income housing tax credits or allow municipalities to approve a waiver of the rule and support legislation that would limit housing finance corporations to operate only within the municipal city limits.
10_25_2022,homeless,Our [DATE] of operations for that was as well on [ORGANIZATION]. and in our covet isolation and quarantine hotels as we've been doing throughout the covet pandemic those continue to go on and that's to make sure we don't have those large outbreaks in a congregated setting so whether it's in the ngo or homeless shelters we're making sure that we can isolate them again we've covered this slide the last couple of presentations but
07_05_2023,affordable housing,"you all are aware, any agreements that are in [STREET], as long as the  applicants continue to perform we would continue to rebate in the terms of those agreements so streetcar service does not affect any active agreements with that said you know [PERSON] was talking a little bit about how we use public policy to create an economic ecosystem that's really reflective and supportive of things like the streetcar of our other businesses so we wanted to also flag some opportunities for growth so the downtown and uptown plan which is a little bit later on [ORGANIZATION]'s agenda  Key recommendations from the economic development side include things like a public facility corporation. This allows us to fill gaps on some of those housing projects. It does also require an affordable housing component, so helping us reach that 10,000 unit goal, but also making sure that we've got the affordability in [STREET] to make sure that our housing stock is sustainable.  things like a low interest revolving loan program."
07_05_2023,affordable housing,"So that's the third key regulatory change. We're also looking at some key investment and financing structures. We identified in previous presentation some of the feasibility gaps that exist currently with bringing forward market rate projects and affordable projects, and that's where we really need to be taking a closer look at our Chapter 380 agreements, looking specifically at affordable housing as well as new construction, looking at adoption of an uptown TERS, again  We know that there's not only going to be issues with housing, but also how do we bring forward some of the recommendations related to infrastructure and the TERS is a really key component."
07_05_2023,affordable housing,"Also looking at [ORGANIZATION] to attract the mixed income housing developments and affordable housing. And then finally looking at creating a housing trust or bond. Again, because those funds, the funding needs to be there in order to bring some developers to the table and to see these housing units that the plan proposes come to the study area."
07_05_2023,affordable housing,"But in addition to that, we've added specific recommendations.  for anti-displacement measures. So part of those focuses on retaining the existing affordable housing units within the area, creating a program to identify and monitor and preserve at-risk affordable housing. The plan recommends that we consider a right-to-purchase ordinance which would give  current residents the ability to purchase a home that they're currently living in if the owner of that home decides to put the home up for sale Also, we want to look at encouraging developers to execute community benefits agreements again Just keeping in mind that these are all recommendations that we have to vet out from a legal standpoint from a feasibility standpoint But the plan provides that recommendation and gives us as staff the green light to start seriously exploring those implementation steps  Finally, we wanted to pass along the recommendation from [ORGANIZATION] at their meeting DATE0, sorry, probably DATE1 now."
07_05_2023,affordable housing,"I was looking at the [LOCATION]-Downtown plan, what I could see on the Internet, and I asked myself, what's it for? So I did a little research there, and right there on page 3 of what in the agenda is called Setting the Stage, the presentation says the challenge, the demand...  for housing knowledge workers will require managing growth and preserving our creating affordable housing to ensure that downtown plus uptown maintain their economic diversity. The demand for housing knowledge workers will require managing growth."
