date,matched_words,Deidentified_paragraph
01_28_2015,affordable housing,"I'm not one to accept my experience in the current vacant status of the entire complex named FAC0 as being what [ORGANIZATION] claims through its motto, meeting the affordable housing needs of the community. I don't believe the community accepts it either. Continuing, here's an email I sent to Ms. [PERSON]."
01_28_2015,affordable housing,"The attached materials serve to exemplify why we have people sleeping in doorways in [ORGANIZATION] while affordable housing is vacant. [ORGANIZATION] destroyed over $20,000 of my goods in two episodes in [ORGANIZATION] as I was appealing a so-called DATE1 no-cause eviction. I came home from work and found I'd been locked out of the apartment by [ORGANIZATION] in violation of a state-pending appeal, as determined by [ORGANIZATION]."
01_28_2015,affordable housing,"okay [ORGANIZATION] members it is an honor to sit before you DATE0 my name is [ORGANIZATION] and i live in [ORGANIZATION] the historically black neighborhood where people of color and families of color are disproportionately impacted by the massive loss of affordable housing i am part of the unpaid all-volunteer grassroots group ORG1 our concern is the destruction of sound livable and affordable housing to be replaced with a single house that is two to three times as much in price in price as the original  Normal people attempting to buy a home cannot compete with developers who often buy before the house was ever listed or outbid regular families looking to buy and pay cash. Generally speaking, if there is room for two houses after demolition, there was room for two houses before, whether next to the existing house or behind it while sharing the driveway as an easement."
01_28_2015,affordable housing,"A much better [STREET] would be to find a means to stem the tide of needless demolitions of affordable housing in our inner neighborhoods. Just here in [ORGANIZATION], the cities of [PERSON] and [ORGANIZATION] have found a [STREET] to stop the destruction of affordable houses, and we can follow their lead. We have an under-discussed means in [STREET] to vastly increase our affordable rental housing, and that is accessory dwelling units, or ADUs."
01_28_2015,affordable housing,"We are already charging no system development fees until [ORGANIZATION] for ADUs. That lowers the total cost around 10%. Promoting ADUs would help lower income homeowners pay their mortgages, keep them from losing their homes, and massively increase density in those inner neighborhoods that are most afflicted by destruction of affordable housing."
01_28_2015,affordable housing,"PERSON0. Well, I'd like to thank Mayor [PERSON] for his commitment to addressing displacement and for backing up that commitment with some tangible resources to bring more affordable housing to north and northeast [ORGANIZATION]. I want to thank all of our panelists [ORGANIZATION] for taking time out of [LOCATION] to come here and share their ideas about the solutions we're proposing and also advocating for additional solutions and for being willing to assist us in developing policies to help us to begin to turn the tide on this table."
01_27_2016,homeless,"And what's incredible about this is it shows, tells the story of heroes, advocates in our community. So whether you're white, you're homeless, you're LGBTQ, whether you're Muslim or you're black, whether you're an Asian Pacific Islander, it tells these stories. And these kids were like, wow."
01_27_2016,homeless,"I don't think fountains turned off is going to work that well for homeless housing, but I hope that you'll be able to fund this program. Thank you. Thank you."
01_27_2016,affordable housing,"First of all, that after [ORGANIZATION] of underfunding, many of [ORGANIZATION]'s roads, sidewalks, bike  had fallen into disrepair, adding up to an incredibly expensive and still increasing maintenance backlog. Deferring maintenance [ORGANIZATION] increases the cost of repair exponentially, as you've heard already. It forces future city councils to choose between crumbling roads and vital services like affordable housing and public safety."
01_18_2017,homeless,"That was obviously extremely helpful. I want to acknowledge our colleagues on the other side of the river, [ORGANIZATION], [ORGANIZATION], and [ORGANIZATION] have just done a fantastic job. All the volunteers who took shifts at the [ORGANIZATION] building, the [PERSON] building, or other shelters across the city, and all [ORGANIZATION]ers, and this one is probably the most important, just ordinary [ORGANIZATION]ers who took the time to check on their neighbors, to ask the people they found on the streets if they were doing all right, and making sure that they got the help they needed."
01_18_2017,homeless,"And this right here caused the violence Not just allowing people to sleep there [ORGANIZATION] a breakthrough international study Was published on violence between chimpanzees  The reasons the study was such a big deal is that the parallel to human nature is clear. Chimpanzees are the only other hominin known to commit homicide besides us. In homeless crowds, this proves true."
01_18_2017,homeless,"In homeless crowds, this proves true. Fundamentally, there's nothing wrong with allowing a large body of people to congregate. It's just that if you take away their freedom and you make them fight for a [STREET] to sleep, then they just might do so."
01_18_2017,homeless,"Next item, [DATE], request of [ORGANIZATION] to address council regarding affordable micro-housing and homeless villages. Good morning. Good morning, sir."
01_18_2017,affordable housing,"So hopefully with this bond that went through, we should be able to build a couple micro-communities and supply them for affordable housing. And then we have sort of, I guess you'd call them intentional communities  as part of the tiny house movement because most of the intentional communities do have a factor of tiny house living in them. It could be co-homes."
01_18_2017,homeless,"So you could have an intentional community that could be built specifically for seniors, for people that are disabled, and we're actually doing that around the country. We probably should catch up a little bit. And then another part of the tiny house movement has to do with tiny houses for the homeless, and that is also catching on big time."
01_18_2017,homeless,"not just here in [ORGANIZATION], but throughout the country. We go throughout the country and speak on the benefits of all these tiny house parts of the tiny house movement, but what's catching on quick are the tiny houses for the homeless because it's a much less expensive [STREET] to get folks in. Example, FAC0, even though I do love the building, I love the concept, it was great, but if we look at the cost, $2,500 per tiny house is what the last mayor paid [ORGANIZATION] to build these tiny houses."
01_18_2017,homeless,"$2,500 as compared to $250,000, let's say, for a studio,  that's [ADDRESS]. So we really need to look at the tiny house movement in all of its glory, not just ADUs, not just tiny houses on wheels, which we should add to this new zoning proposal to make them legal, to say, hey, we could consider this an ADU, if it has skirting, if you take it off the wheels, whatever we need to do to make them legal here in [ORGANIZATION]. Also, finally...  I am a little concerned about the tiny house movement for the homeless, only because not just things have gone awry or off track, but  But we could do a lot better job by saying, listen, you have a certain amount of time to be there."
01_18_2017,homeless,"You have to work with your neighbor association, get neighbor policies. So even though the new one going in in [ORGANIZATION] is beautiful, we need a citywide policy for all of the tiny house communities for the homeless so that we have some consistency. And that's about it."
01_18_2017,affordable housing,"[ORGANIZATION], can I just make one observation? Sure. Thank you for your work, not only in micro-housing, but in flagging innovative ways to bring the cost down of affordable housing."
01_18_2017,affordable housing,"Those are two vitally important things. The one thing, though, that I'm going to just gently push back is when we invest in affordable housing with services –  We build apartments, and then we have meeting spaces, and we have on-site health care clinics, and we have other things. So if we divide the units by the total cost of the building, we have a very misleading number of the cost per unit."
01_18_2017,homeless,"I want them to say good and bad, and they should have the right to do that, still receive the grant, and not feel as though in the future they won't continue to receive the grant for their good work that they do in the community, which I agree they do, and also working with the homeless, providing them additional sources of income and resources.  and work, which I think is very beneficial. I just wanted to make it very clear, sometimes when grants are given, there are statements in these grants that want good PR to the city, and when we're dealing with a publication here, I want that to be removed. I want them to have the right to say, I may not like what this commissioner is doing, and I'm going to put it in my publication."
01_18_2017,homeless,"But I do believe that [STREET] routes should function by itself. There's no need to give it any money or any grants for anything  I agree with Commissioner [PERSON] that if you really are homeless, you should go to FAC0 or [ORGANIZATION] and be with other homeless people and figure out what to do. My opinion that [STREET] roots is more poetry, and it doesn't need any money from the city."
01_18_2017,homeless,"And I don't like the idea that somehow [STREET] roots is some –  [STREET] to get valuable information to homeless people, that is not a good argument. So I don't know why the public sector is involved with the thing. Good morning, Commissioners."
01_18_2017,homeless,"So in addition to approving this grant with [ORGANIZATION], I hope that there will be money, as you work with the county on [ORGANIZATION],  to track the ability of people that want to at [STREET] routes, connect with vocational rehab, move into ORG2 and other full-time independent granting work. Not a pressure system where people are afraid to affiliate with [STREET] routes because they're going to be drug into a system they don't want to participate in, but so that people are doing [STREET] routes, have enhanced connectivity with the state VR system, with ORG2,  If they're eligible and comfortable with ORG2 or [PERSON], then that should be open to them. But there are no one-size-fits-all solutions."
01_18_2017,homelessness,"Studies have shown that people are surprisingly not swayed by their position. Their thinking is not swayed by what the media reports, but...  What they give thought to has been shown to be swayed by what media report. And so when it comes to homelessness, you can see how this could be a problem."
01_18_2017,homelessness,"that was released and some concerns we have with the community and i think it is now a better more democratic process i enthusiastically support this particular appropriation and just a couple pieces of context  We have a proud tradition, as Commissioner [PERSON] alludes to, of supporting organizations like [ORGANIZATION]. In fact, one of the cornerstones of our collective efforts to address homelessness is that we fund [ORGANIZATION], which is a publication of [ORGANIZATION] and something dates back, I think, to ORG2, and we are very proud of that relationship."
01_18_2017,homelessness,"Thank you. Also, I think something that's lost in this is if you look at the impact statement, we're reminded that [ORGANIZATION] is at its core a nonprofit that helps people experiencing homelessness, many of whom are experiencing poverty, mental and physical disabilities, create opportunity for themselves, which is why all of us buy [ORGANIZATION].  which is why during this storm a number of us bought more than one copy and sometimes actually paid more than the face value for three booths because we're supporting people in their desire to be self-sufficient. And finally, on the question of their editorial independence, I don't think either [ORGANIZATION] or [PERSON] or any of the award-winning reporters  have to worry about editorial independence."
01_18_2017,homelessness; affordable housing,"They take us to task on a regular basis on homelessness, affordable housing, super fund, equity, and I would hope that that proud tradition continues whether we fund them or not. Awesome. Hi. PERSON0?"
01_18_2017,homeless,Some people think that there needs to be a very strong head-butting and assertion against Governor [PERSON]'s failure to be more supportive of the people of [ORGANIZATION] and their desire not to have their water done in a deal with [ORGANIZATION] and unfortunately you're not state treasurer anymore so you can't get creative about ways that we can stimulate the economy in [ORGANIZATION] and have people living near clean public water and still have good paying jobs. But that's one of the things that [PERSON] constituents look for is for public leaders to engage around the most important issues and water is right up there with keeping our homeless people from dying when they can't get the mental health services they need or the basic shelter they need. Thank you.
01_18_2017,homeless,"It will be some of these folks have already relapsed three or four times, and this would be a different approach to take the care to their homes. And my other question is, will patients who are homeless and being not released to a home where you can visit them be served through this program somehow? I look to build on that in the future."
01_18_2017,homeless,"The more mobile homeless might pose challenges. Yeah. We have another program that we're kind of connecting high utilizers that [STREET], and those individuals are being sought out regardless."
01_18_2017,homeless,"I'm [PERSON], and I support these kind of things for the simple reason is if you have a fire and rescue basically has equipment that they don't use unless there's a fire, it just sits there and they don't use it. DATE0, [LOCATION], I had an experience where some homeless guy was begging for money outside of FAC0 on FAC1. And luckily, the [INSTITUTION] arrived about the same time the policeman or the county sheriff."
01_18_2017,houseless,"So that's going to be a very...  tricky issue with the number of houseless people we have here. And it's something that I, dealing with the houseless community, am going to have to tell them. Well, you might reduce your risk of death if you lie to your discharge person at the hospital and say that you live somewhere."
01_29_2020,homeless,DATE0 and of course the doctors aren't getting paid so I think they can figure out what injured and pissed off feels like. There's an absent chair here in the council chambers. As a child they used to play musical chairs with music and take a chair away and that's what they're doing to the homeless people and other people such as myself that have been injured and It never got any justice.
01_29_2020,houseless,But I bet the folks that help you will be houseless too. Thank you. Peace.
01_29_2020,homeless,"[ORGANIZATION], I know who you are, but could you state your name for the record, please? [ORGANIZATION] Portland, [ORGANIZATION]. Thank you very much."
01_29_2020,homeless,"We used to have a very large kind of Saudi Arabian [INSTITUTION] canopy-styled [ORGANIZATION] [INSTITUTION]. We don't have that anymore. There used to be a bunch of homeless people sleeping in front of it, but they got swept DATE0."
01_29_2020,homeless,"There's anti-homeless chain link fences more important than pedestrians. Elderly people taking their wheeled luggage back and forth from the [ORGANIZATION] station were like, screw y'all."
01_29_2020,homelessness,"[ORGANIZATION], [PERSON], ORG2, [PERSON], the [LOCATION], the [ORGANIZATION], and ORG6. I've provided maps for the property and what I would suggest to you is that we floated these properties kind of in a group because all six of these properties are challenged in one [STREET] or another. Two of the properties have ground tanks on them."
01_29_2020,houseless,"If we own these properties and there's really no rush in actually acquiring the money that the sale would have. You said you talked to the office, [ORGANIZATION], and they didn't see any opportunity to utilize these five pieces of land for folks who are suffering on our [STREET]? No."
01_29_2020,homelessness,"I have to trust the judgment of [ORGANIZATION] and [ORGANIZATION]. As I said, these properties are kind of awkward. And there are facilities."
01_29_2020,houseless,"And again, I'm just asking a question and would like to make sure that we're not giving away property that we could temporarily use to house our houseless folks. So thank you. Could I ask a follow-up on this question?"
01_29_2020,homeless,"You may be several steps ahead of me. Is there currently any centralized disposition process that would include [ORGANIZATION] or [PERSON]? The process that we went through, this all began [ORGANIZATION] when we were trying to sell a piece of property, and it turned into a huge kerfuffle."
01_29_2020,homelessness,"So there is a process, and I tried to be careful and mention for both Commissioner [PERSON]'s benefit and Commissioner [PERSON]'s benefit, that it includes talking to [ORGANIZATION] and to ORG1. And I can only... I can only trust that they know what they need and where they need it."
01_29_2020,affordable housing,"The city declared a housing state of emergency, and what that did was it removed some of the impediments to locating both shelter and affordable housing in the city of [ORGANIZATION]. So actually, as the state takes up their question of the housing emergency, they're actually looking at the code that we adopted [ORGANIZATION]. I mean, and I wish we could apply the same rules to federal, metro, and county-owned property as well, instead of returning property to the private market."
01_29_2020,homeless,"And then, you know, [ORGANIZATION] wouldn't have to be paying $40 for me to go through and screen on every, you know, [STREET] that isn't available because they're very mysterious about whether they have an apartment available or not. So, yeah, there are low risk homeless people that you could put on these properties. Thank you."
01_29_2020,homeless,"But the point is, I think the gentleman from [ORGANIZATION] has done all he can. One of the problems is that the extent of his procedure that he's been instructed in is to go to ORG1 and go to ORG2. In a different context, ORG2 is administered by an addict."
01_29_2020,homeless,[ORGANIZATION] is addicted to taking money and dumping it on transition projects after skimming off a little bit to staff [ORGANIZATION]. [PERSON] and ORG2 were not envisioned or assisted. in their birth by [ORGANIZATION].
01_29_2020,homeless,"But the idea that these properties might be difficult to sell is all the more reason to consider that even if it's a short-term camp that doesn't have the duration of [ORGANIZATION] or, you know, [ORGANIZATION] was able to move. It seems like 1800 FAC0 is not very far from [ORGANIZATION], which we're trying to send out to [PERSON], where some people are saying, oh my gosh, homeless people might live next to the library that they spend their whole day in anyway."
01_29_2020,homeless,"And so for all these other crises, the homeless crisis, that is a real crisis. The climate crisis, that is a real crisis. The two crises that I'm even speaking about affect our community and affect how the city of [ORGANIZATION] is going to even operate and whether or not we're going to be able to sustain for [ORGANIZATION] to come."
01_29_2020,homeless,"When I say community partners, I'm talking about community partners that will help with the homeless crisis, community partners that will also help with our environmental crisis that we're currently in, and also have people that would be able to give bids for and estimates on what materials are going to need to bring these lands up to code. I think that has to happen before the next report. And I'm out of time."
01_29_2020,homeless,"I went to homeless shelters and I would walk up to people and go, you look like a leader. You should be in my program. Right."
01_29_2020,homelessness,"Even with those measures in [STREET], there are still members of our community who face barriers to participation, especially among communities of color, immigrant and refugee communities, youth, elders, and people experiencing homelessness. And I would be remiss if I didn't mention that [ORGANIZATION] does not have a proud history when it comes to the rights of African Americans. I want to acknowledge it's been [ORGANIZATION] since black people could live in [ORGANIZATION] by law, And it's been [ORGANIZATION] since black people were granted the right to vote, which is a story that often gets lost when we celebrate the past."
01_04_2017,affordable housing,"We have – yeah, please, Commissioner [PERSON]. No, this is – there's no presentation unless you have questions, but –  this is simply [ORGANIZATION] the council did authorize the first acquisition under the affordable housing bond measure the [ORGANIZATION] apartments and so this uh this item basically allows [ORGANIZATION] to assume all the miscellaneous contracts associated with that acquisition everything from landscaping services to well smoke detectors all those things all those services  PERSON1, the [ORGANIZATION] Director, is here if there are questions. So this is more in the nature of a housekeeping matter?"
01_04_2017,homeless,"We had some questions about when [ORGANIZATION] goes out and does contracts,  We're concerned about that. We're getting emails about the organization. Is it [PERSON] that runs most of the homeless under housing?"
01_04_2017,homeless,"I hate these initials. I really do because I get confused with all these initials. But the contractors that deal with the homeless people, if they're selling stuff, I want them in jail."
01_04_2017,homeless,"I was homeless for [ORGANIZATION], and I was taken in by the [ORGANIZATION], FAC0. I found it was a very resourceful [STREET]. You do bar reports for laundry money."
01_04_2017,homeless,"It's hard to look for a job if you don't take a shower or something or have clean laundry. If anybody walked into [ORGANIZATION] and said they were homeless and need help, I'd refer them to FAC0, and I have. And another resource is [ORGANIZATION].  is another [STREET]."
01_04_2017,homeless,"So if people are trying to do things, I'm just making a reference, like these apartments, people are trying to do something, and whether they're selling coats or something, they're just attempting to do something. And we're working forward in [ORGANIZATION], especially when FAC0 started. I spent DATE0 in the basement homeless."
02_15_2017,homeless; homelessness,"If you could bring 140 to the front of the regular agenda, please. Item 140, amend [ORGANIZATION] with [LOCATION] to support ongoing implementation of activities to prevent and end homelessness through partnership with the county and [ORGANIZATION] and increase funds by $2,558,474. Director [PERSON], good morning."
02_15_2017,homeless,"The [STREET] that we're structured is [ORGANIZATION] created DATE0 through intergovernmental agreements. So their entire budget from the city flows through ORG1, and we have an intergovernmental agreement that governs that flow of funds and the governance of ORG2. And [ORGANIZATION] administers that intergovernmental agreement, and she'll explain the reason for this resolution."
02_15_2017,homeless,"Good morning, Mayor and Commissioners. As [ORGANIZATION] mentioned, my name is [PERSON]. I'm with [ORGANIZATION] and also serve as the liaison of our bureau to [ORGANIZATION]."
02_15_2017,homeless,"I know [ORGANIZATION] [TIME] [ORGANIZATION] heard a great briefing from ORG1 on the progress that we've made  over [LOCATION] through very targeted and intentional efforts through a home for everyone. This ordinance that you have before you is an amendment to ORG1, ORG2, that further advances this work. It accommodates council funding from DATE2 fall bump, or [ORGANIZATION] fall bump, to provide expanded emergency services and shelter and housing placement activities that are already."
02_15_2017,homelessness,"Then, to follow that up, you get to read in the paper about other people discussing what to do with your life, about how shelters and overpriced units so small you can't even invite a friend over are a solution to homelessness rather than the underlying cause. There's experiences like these that make me want to show up to public meetings and say, hey, you're killing me. But then when I show up to these meetings, for example, [ORGANIZATION],  After listening to them kill [TIME] congratulating one another, they say, hey, could you please keep it to [TIME] because we're running out of time here."
02_15_2017,homeless,"Now we're – well, okay, I missed the funding opportunity to speak about that. But now we're discussing handing $3 million to an agency that has not involved homeless people in their decision-making process. Okay."
02_15_2017,homeless,"On the contrary, I tried showing up to a [ORGANIZATION] meeting [ORGANIZATION], and [PERSON] was blatantly turning homeless people away at the door. It was a public meeting about homeless people. This is not [ORGANIZATION]."
02_15_2017,homeless,"It's at the county, and they have a specific subcommittee that is made up of homeless men and women that have input into the plan. Well, I've been looking for meetings. I haven't found one."
02_15_2017,homelessness,"This is job security for them, not solutions for us. People are dying. You think shelters are a solution to homelessness?"
02_15_2017,homeless,"I invite you to try being homeless. And other bigger cities that have been there tried that. The problem, as I see it, begins with the founding fathers."
02_15_2017,homeless,"Not all homeless people agree with me. I can't speak for everybody, and that's the whole point. We need to involve, you know, talk to them, not just the select few who can manage to get emailed about this vague meeting somewhere."
02_15_2017,homeless,"and yet he got a good job later on and [ORGANIZATION] treated him quite well. And why don't you treat homeless people and try to make sure when they're cold and they have to use the bathroom. You know, if you use the bathroom in the bushes, it's indecency."
02_15_2017,homeless,"When you go into FAC0, there's a big sign in the front door that we treat people here like human beings, even if they do or don't make it in this city. And my father made it in this city, but he was homeless. Thank you, sir."
02_15_2017,homeless,"That will be posted online, so I do encourage you to review the...  presentation, and it was live at the time also, I believe. One of the things that stuck with me the most was in [ORGANIZATION], 6,[ADDRESS] is that 6,000 people became homeless."
02_15_2017,homelessness,We're fundamentally nonpartisan and have really no stake in what happens  kinds of stories we're telling around these themes. We're trying to break ground on important issues like housing and homelessness to try to understand how to better allocate resources and bring something new to the table that is sometimes beyond the scope of what government actually can afford to do because it's very expensive to run these data projects. And we have  all of these folks that are coming out from some of the best technical areas in [ORGANIZATION] working together on these super teams alongside teams with government.
02_15_2017,homelessness,"And it's not even about open data as an issue. It's about every other issue that data is a part of. And so if we can understand the [ORGANIZATION] budget better to apply toward things like emergency response and homelessness and housing, we think it benefits everybody."
02_15_2017,homeless; homelessness,"Thank you. This allocation of funds was a part of the discussion around funds associated with the [ORGANIZATION] planning effort, specifically looking at legal services for individuals that were homeless or at risk of homelessness. And in the partition of the responsibilities between the city, the joint office, and the county, renter protections stayed with the city."
02_15_2017,homeless,"It was also mentioned during our meeting [ORGANIZATION] talking about housing issues, that we have a number of organizations here like [ORGANIZATION] outside in [ORGANIZATION] and others that work with homeless youth, and they have their own set of job training programs. And we had quite a...  Interesting conversation about their results. I think they had something like 180 people participate in their program, 40 actually found employment."
02_15_2017,homeless,"And it just occurred to me as I was reading the [ORGANIZATION] to this and Commissioner [PERSON]'s comments that this is sort of center of target in some of those opportunities areas. If you're ever looking for a broadening of those opportunities, it might be interesting to go beyond the juvenile justice program and start looking at the homeless youth continuum as maybe another potential source. And we've been working with the county on this for [ORGANIZATION], I think."
02_15_2017,affordable housing,"Second. And number four, finally, and this one is not currently in the recommended draft that I'd like to introduce for consideration, I'd like to add a technical fix to Recap 8 that would implement the council's intent from [ORGANIZATION] related to inclusionary housing parking requirements. That is, waive parking requirements for projects that build affordable housing and require parking for those that pay a fee in lieu."
02_15_2017,affordable housing,"uh to be clear this is not a major change or a departure from current policy and the status quo because far and hide allowances remain the same and it's not the master stroke that's going to solve the city's housing deficit but it does allow for incremental progress towards some of the city's most challenging housing goals and it also has the additive benefit of not costing the city anything to implement  Finally, as demonstrated by the letters, which I believe were submitted to members of the council and have copies of those, if you haven't received those, this amendment has support from widespread support from both the affordable housing community and the market rate development community and really presents an opportunity to allow those communities to have another tool to try and  could bring more units online in the city."
02_12_2015,affordable housing,"And we are a group of housing advocates, affordable housing providers, and community members, educators, health care providers, labor folks interested and concerned about affordability in our community. And we are grateful for all the work that's gone forward to get us to [ORGANIZATION] with the ORG0 committee and everyone involved in this work. And we just want to put something on the table for your future consideration."
02_12_2015,affordable housing,"There are a group of cities that use an elevated fee structure to do a couple of things, to deter some demolitions from occurring when it's not in the community's best interest or it doesn't increase density or it doesn't increase density. Where it doesn't create new affordability But when demolitions do go forward a in the case of these cities $10,000 fee is collected and contributed to an affordable housing account and That affordable housing account then gets used to help mitigate the loss of some of that lost affordability through again some demolitions and I  It allows for first-time homeowners who aren't able to break into the market to have extra funds to purchase their first-time family home."
02_12_2015,affordable housing,"Number two, Mayor, on the question of what Commissioner [PERSON] is going to look at on potentially a fee for affordable housing and the other issues that you've identified, what's the time frame that you're going to set for something coming back to us? Yeah, I think it's – and some of these things are going to take longer than others. On the issue of hazardous materials, I think that one can be done pretty quickly, probably [ORGANIZATION]."
02_12_2015,affordable housing,"Simple delays, be they [ORGANIZATION] or [LOCATION], have been a feeble solution. Demolitions of up to 370 affordable houses a year valued at $100 million dwarfs the city's efforts at spending $20 million to support affordable housing. Can we really achieve affordable housing through demolition?"
02_12_2015,affordable housing,"And I just wanted to talk about a couple of things that you mentioned in your interview with [ORGANIZATION] that I think inform your decisions, not necessarily about both related to this ordinance, but also related to the other things that you were talking about. So, oops, you rejected two fallacies during that interview. First, that demolitions provide affordable housing, and second, that preservation undermines density."
02_12_2015,affordable housing,"I have some specific ideas as to how you can reduce demolitions while promoting density, affordable housing, and historic preservation. Okay. Obviously, we need to reduce incentives for demolition."
02_12_2015,affordable housing,We need to increase incentives for preservation. Some specific ideas are to combine historic preservation and affordable housing incentives. [ORGANIZATION] issued a [ORGANIZATION] report on credits and bonuses that is really helpful.
02_12_2015,affordable housing,"Okay, so these are some of the solutions that other cities employ. I point these out because I'm asking you to please not stop at the changes that are proposed [ORGANIZATION]. Fix the code and look creatively at bonuses and credits to provide affordable housing and density."
02_12_2015,housing crisis; affordable housing,"My name is [ORGANIZATION], and I am concerned about our affordable housing crisis, specifically that when houses are demolished, the replacements cannot be as affordable. For the same reasons that the greenest building is the one already built, the most affordable home is also the one already built. Plus, when single-family homes are demolished, we can lose homeownership and therefore stability in our communities."
02_12_2015,affordable housing,"We lose stability also for our families, for current homeowners, families starting out, and in the equity and heritage that is passed down to future generations. We must disincentivize demolishing our single-family homes to curb and counter the market forces that destroy our affordable housing stock. But I am also concerned that our efforts to increase our supply are resulting in the demolition of our truly affordable homes."
02_12_2015,affordable housing,"One step forward, three steps back. The need for affordable housing cannot be met by policies and projects that encourage demolishing our existing low-cost homes. Without our fixer-uppers, the housing stock will be affordable only for those who are not disadvantaged or moved here from out of state."
02_12_2015,affordable housing,"Without the truly affordable housing, the homes that are already built, people are being displaced to places that will continue the problem that it was intended to solve. Pending legislation in [ORGANIZATION] includes increasing financing for affordable housing, directing cities and counties to ensure an adequate supply of affordable housing, and removing the ban on inclusionary zoning, thereby allowing municipalities to require developers to reserve a certain percentage of their units for low- or moderate-income families. All are good concepts and are for a good and necessary cause."
02_12_2015,affordable housing,"But if they pass without conditions that protect our existing homes from demolition, the consequences will be the opposite of their intentions. If the city does not work with the state to keep those incentives for creating affordable housing from being applied where existing housing stock would be destroyed, they will be but a pretense that we are dealing with the affordability crisis. [ORGANIZATION] strategy talks about helping people repair and maintain their homes this needs to be the focus for increasing affordability they are talking about locating new affordable housing in empty lots that should be the rule they talk about helping people add value to their property so they can afford to stay in their homes for example by adding accessory dwelling units we must be sure this is not just talk  that it becomes citywide and that we are using our influence to build it into state laws as well."
02_12_2015,affordable housing,"We must save our existing affordable housing from both private and public efforts. If we really are looking out for the disadvantaged lower-income citizens and our young families, we must make sure that we are looking forward to see who will benefit, the neighbor who no longer has a neighborhood or the opportunity to own their own home or the developer who is encouraged to make their money under the guise of sacrifice for the common good. We know that the city intends to do the right thing, but we're not sure that we are not committing the urban renewal mistake of [ORGANIZATION]."
02_12_2015,affordable housing,"Thank you, Mayor [PERSON], for your commitment to working on the infill standards and development process. As requested by 40 neighborhood associations, we call for the creation of a task force to make the comprehensive plans, policies 5.33 and 4.133. 4.13 for the production of affordable housing and neighborhood character a reality"
02_12_2015,affordable housing,"The issues associated with demolition regulation are many, from preservation of viable, affordable housing, protection of public health from demolition process, preservation of cultural and historic resources that are important to the character of our city, and not least, the common courtesy of informing neighbors of an impending demolition. These all need to be addressed, if not now, in the very near future. DATE0, I found online the [PERSON] 2455-200 rewrite on the agenda for [LOCATION], presuming that is the version under consideration."
02_12_2015,affordable housing,"A [ORGANIZATION] plan review can take [ORGANIZATION] and more with appeals and adjustment. A developer has little or nothing to gain from engaging in any kind of negotiation. I see the unintended consequences of making it easier to demolish viable, affordable housing without neighborhood assistance."
02_12_2015,affordable housing,"But I also believe that demos are another variable leading to the lack of affordable housing product in our city, which is, I think, approaching crisis level. Okay. i encourage you to explore ways to increase incentives for non-profit and for-profit developers to build homes that are affordable to low and middle-income families to buy the tax abatements and the sdcs are set there and are are great"
02_12_2015,affordable housing,"It's very challenging to figure out how to manage that. And I know that your staff in planning and sustainability are working hard on code language, the comprehensive plan, looking at design and those kinds of issues. In the meantime, we also need to look at affordable housing."
02_11_2015,homeless,They tend to be homeless and vagrants and folks who are doing other things in the park. The people who drop cigarette butts come from all walks of life. I see my neighbors who live in the buildings along the park blocks.  grinding them out and leaving them on the [STREET].
01_30_2019,homeless,"[ORGANIZATION], the first individual, please. Item 65, request of PERSON1 to address [ORGANIZATION] regarding homeless bill of rights. Good morning."
01_30_2019,homeless,"My name is [ORGANIZATION]. It's been a mantra of mine lately that homeless people should be a protected class. Now, such an assertion is pregnant with legal implications, and admittedly, part of its appeal to me is the favor it might find with the trial lawyer lobby that seems to steer the wheel of my party from time to time."
01_30_2019,homeless,"I realize, however, that statute rarely offers total solutions. To be sure, some rights, the right to vote and to representation, are endangered to the homeless. It also, however, occurs to me that part and parcel to liberty is the right to drop out, to go off the grid."
01_30_2019,homeless,[ORGANIZATION] would strip away the voices of undocumented citizens if it could. It would silence the voices of the homeless if it could. I implore this council not to be an accomplice to that crime.
01_30_2019,homeless,"Then lastly, just for the record, why are you not giving me your opinion to the question I presented back in [ORGANIZATION]? And I want to get off the subject just for [TIME] about the homeless. I don't see any of these people stepping up."
01_30_2019,homeless,"When my building got burnt down 77,000 square feet, one of the cars got broke into in my business [ORGANIZATION]. And then the homeless, we caught him stealing one of my vans, and he's being convicted of that. So there's a little bit of how we help the homeless help us."
01_30_2019,homeless,"Welcome. Thank you for letting me come in and speak, but I want to say hello, everyone. I was homeless, and we found a [STREET] to live."
01_30_2019,homeless,"It devastated me because we were homeless, and he was scamming everybody that was in that home. He took advantage of the homeless situation, and this is not right. So I would request and I would like to know if every recovery home, say recovery homes, to be audited."
01_30_2019,homeless,"to make sure that they have a license, that they are affiliated with some sort of [ORGANIZATION] or corrections or ORG1 or something like that, to make sure that they're legal. Because we became homeless again. And they had a 400-pound woman in a closet."
01_30_2019,affordable housing,"That was quickly followed by two more projects in [ORGANIZATION], one in [ORGANIZATION] and the other at FAC0, both containing affordable housing. Yeah. In [LOCATION], we added FAC1 and FAC1 South, and DATE2, we hope to add one to three more commercial new constructions."
01_30_2019,affordable housing,Expanding online permitting to project-managed projects will make the permitting process easier and faster for affordable housing projects that the city finances. and obviously we need to be doing everything we can to expedite these projects. So I'm glad to see [ORGANIZATION] and [ORGANIZATION] engaged in solving that problem.
