created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text,city
2024-12-10T08:31:21.000Z,,,,,False,homeless,[USER] [USER] [ORGANIZATION] is a prime example. NGO want’s and they need people to stay homeless. [LOCATION]’s,san francisco
2024-12-10T08:05:59.000Z,The Philippines,,,,False,"homeless, homelessness","[USER] They are devaluing property in [ORGANIZATION], [PERSON] and other high value areas by allowing homelessness, shoplifting, public defacation and condoned drug use.  When you move,  ORG0 wil buy your house for pennies.  Then, the miraculous return to normal will happen.",san francisco
2024-12-10T07:33:45.000Z,"Sussex Coast, England ",,,,False,homeless,"[USER] Was in [ORGANIZATION], it’s full of homeless white men who were all mentally unhinged (crazy).
Saw [ADDRESS] where they don’t have to think about coping. They need looking after. They need help.",san francisco
2024-12-10T07:31:24.000Z,SF CA ,,,,False,homeless,"[PERSON] [PERSON] of market [STREET]
GPE3, [PERSON] GPE1 GPE2 
[PERSON] homeless people sitting on sidewalk litter, trash, everywhere city not clean not safe not suitable environment for children or humans
Not safe walk dogs IV needles drugs fentanyl [URL]",san francisco
2024-12-10T07:29:23.000Z,SF CA ,,,,False,homeless,"FAC0 at 
FAC1 GPE0 GPE1 GPE2 
[PERSON] homeless people sitting on sidewalk litter, trash, everywhere city not clean not safe not suitable environment for children or humans
Not safe to walk dogs stepping on IV. Hyper dermals contaminated hepatitis. [URL]",san francisco
2024-12-10T06:59:30.000Z,San Francisco / Silicon Valley,,,,False,homeless,"also the more you do for homeless people, the more they will come are sent over from other cities. This keeps happening to [ORGANIZATION] unfortunately [URL]",san francisco
2024-12-10T06:55:57.000Z,SoCal,,,,False,homeless,"[USER] [ORGANIZATION] is ending its safe parking program that provided 35 parking spaces for homeless people living in RVs. It cost the city an avg of $380/night per space for a total expenditure of $15 mil in [ORGANIZATION]. Insane.

Some NGO got PAID",san francisco
2024-12-10T06:46:41.000Z,,,,,False,homeless,"[USER] [USER] I doubt you know a single person from [ORGANIZATION] that doesn't have at least a six-figure income. 

Do you really expect us to believe that you walk amongst people such as the homeless or mentally-disturbed people of [ORGANIZATION]? 

C'mon, man. PERSON0",san francisco
2024-12-10T06:32:56.000Z,"San Francisco, CA",,,,False,"homeless, homelessness","[USER] [USER] When I tried to fix it in [ORGANIZATION], I encountered major resistance from the city and the unions, and no one wanted to finance it because the city was already imposing $300 million in taxes related to homelessness and [ORGANIZATION] suggested another massive increase in taxes. The",san francisco
2024-12-10T06:31:11.000Z,,,,,False,,"PERSON0 [USER] [USER] PERSON0 [USER] [USER] 
[USER] [USER] 

[ORGANIZATION]",san francisco
2024-12-10T06:23:54.000Z,Oakland,,,,False,housing crisis,[ORGANIZATION] has been going on… [URL] #[PERSON] #news,san francisco
2024-12-10T06:18:48.000Z,,,,,False,"homeless, homelessness","PERSON0 Yes, this scam is so well known but it seems that everyone is on the take. Look at [ORGANIZATION], they are incentivized to create more homelessness not less. It’s just pathetic and sad what these people have done to their fellow, in need citizens!",san francisco
2024-12-10T06:16:03.000Z,,,,,False,"homeless, homelessness","[USER] NGOs receive funding to assist the homeless, but the more homeless individuals there are, the more funding they get. In [ORGANIZATION], despite a homelessness budget of $1.1 billion in [ORGANIZATION] the problem has worsened",san francisco
2024-12-10T06:13:34.000Z,"Highland Park, CA",,,,False,"homeless, homelessness","[USER] I’m convinced all these fantasies about homelessness  are based on like literally four blocks in [ORGANIZATION] and [PERSON], and that most of them have never been except maybe to [STREET] directly to FAC0",san francisco
2024-12-10T05:24:56.000Z,Some forest,,,,False,homeless,[USER] [USER] They have a lot of operations in [ORGANIZATION] and made it into a [INSTITUTION]. I wonder how much of the local homeless and drug addicted populations are gay. Some ministries also deliver meals to AIDs shut-ins. Maybe the picture is more complicated than most journos will say,san francisco
2024-12-10T04:53:38.000Z,United States,,,,False,homeless,"[USER] [USER] Last time I visited [ORGANIZATION], I stood in line for a cable car and refused to give cash to some homeless guy working his [STREET] down the line, and he yelled at me and insulted me. 

I got the feeling that they are used to being supported this [STREET]. It’s their career.",san francisco
2024-12-10T04:53:14.000Z,,,,,False,homeless,"When I visited [ORGANIZATION] in [ORGANIZATION] the group that I was travelling with we went to [PERSON] and we had no dramas. 
Have the homeless become more aggressive since then?
Or have Americans become more mean?",san francisco
2024-12-10T04:40:19.000Z,The Free State,,,,False,homeless,"The full series reads more pro-homeless than the above take, but the authors are progressives who believe the solution to every problem is just more money.

(I do believe there are some homeless who don't cause trouble, just like in real life.)

[URL]",san francisco
2024-12-10T04:39:26.000Z,,,,,False,"homeless, homelessness","[USER] [USER] [USER] [USER] My GF in university was from [ORGANIZATION] +my brother worked in [ORGANIZATION] for [ORGANIZATION].
[PERSON] was becoming a problem in [LOCATION] as the warm weather attracted the homeless from colder states and they just stayed. Places like parks, public libraries began to be unsafe for kids",san francisco
2024-12-10T04:28:57.000Z,,,,,False,homeless,"[USER] [USER] [USER] I think that the most horrifying thing I ever saw was [ORGANIZATION] giving drugs to homeless people and leaving them on the [STREET], addicted and insane. They'd stay until they just...died. And eventually someone will send an ice truck to pick up their corpse like roadkill.",san francisco
2024-12-10T04:28:16.000Z,,,,,False,homeless,"[USER] That’s one [STREET] to get him out of office. [ORGANIZATION] is getting as bad as [PERSON], [PERSON] or [PERSON]. There are homeless everywhere the air reeks of [LOCATION], shootings regularly occur, crime is out of control. If I can avoid going into [ORGANIZATION] I do.",san francisco
2024-12-10T04:12:05.000Z,,,,,False,homeless,[USER] [USER] [ORGANIZATION] is becoming [PERSON]! The Gaslamp district used to be so charming and now it’s infested with homeless druggies and mentally ill roaming the streets,san francisco
2024-12-10T04:07:51.000Z,"California, USA",,,,False,homeless,[USER] [USER] I stopped taking my kids to [ORGANIZATION] when the police were standing right next to a homeless man with his penis hanging out in full view of the entire public and they did nothing about it.,san francisco
2024-12-10T04:07:01.000Z,Within the poop map.,,,,False,homeless,[USER] [USER] Did you know that a 1/3 of the homeless in [ORGANIZATION] have a [ORGANIZATION] but chose to sleep [TIME] on the streets?,san francisco
2024-12-10T04:04:26.000Z,📍Off the Reservation ,,,,False,homeless,[USER] [USER] From [ORGANIZATION] to [PERSON]…nobody is safe. [ORGANIZATION] is a homeless mecca as well,san francisco
2024-12-10T04:00:38.000Z,TX,,,,False,"homeless, homelessness","PERSON0 My experience in [ORGANIZATION] led me to believe 
homelessness was due to severe drug addiction, resultant mental illnesses and crime needed to support drug addictions.",san francisco
2024-12-10T03:39:02.000Z,"Boca Raton, FL",,,,False,,I'm excited to attend Litquake [DATE] [URL] [USER] %23litquake[DATE] [USER],san francisco
2024-12-10T00:39:46.000Z,Alligator Testing Facility ,,,,False,homeless,[USER] [USER] [USER] [USER] This attitude turned [ORGANIZATION] more red and less sympathetic to homeless people,san francisco
2024-12-10T00:13:03.000Z,Illinois,,,,False,homeless,[ORGANIZATION] this is how [PERSON] was getting rid of homeless camps before the Chinese president visited [ORGANIZATION].,san francisco
2024-12-09T23:27:58.000Z,"São Paulo, Brazil",,,,False,homeless,"In addition to its [ORGANIZATION] services and [ORGANIZATION] meditations, [ORGANIZATION] runs a food pantry for the hungry, provides clothing to the homeless, and hosts a radio show on [ORGANIZATION] ORG1 in new window that plays ORG2's music. [URL]",san francisco
2024-12-09T22:10:37.000Z,"Rockville, MD",,,,False,homeless,"""[ORGANIZATION] Mayor [PERSON] made waves recently with a major policy shift: Before providing a shelter bed or any other services, city workers must first offer every homeless person they encounter a bus or train ticket to somewhere else."" [ORGANIZATION]",san francisco
2024-12-09T22:01:17.000Z,Hobo farm 4 workstation ,,,,False,homeless,City of [ORGANIZATION] set to close parking site for homeless living in vehicles [URL] via [ORGANIZATION],san francisco
2024-12-09T22:00:21.000Z,California,,,,False,homeless,"[ORGANIZATION] to close only safe parking site for homeless living in vehicles
[URL]",san francisco
2024-12-09T21:54:14.000Z,San Francisco Bay Area,,,,False,homeless,"Thank you, [USER], for meeting with me. I always appreciate those willing to hear my perspective on the homeless and drug crises in [ORGANIZATION]. Maybe there's an op/ed in the future for [ORGANIZATION]? You never know... [URL]",san francisco
2024-12-09T21:47:00.000Z,"San Francisco, CA",,,,False,"homeless, homelessness",Annnd we're celebrating this momentous occasion by throwing a party and fundraiser for our ongoing work of reporting on homelessness and poverty in [ORGANIZATION] and elsewhere! [URL],san francisco
2024-12-09T20:39:21.000Z,Sunny South Florida,,,,False,homeless,"[USER] He is right.  Everyone loves aggressive panhandling in [ORGANIZATION] which is done by stoned white people, 90%.  Sure, [PERSON] is a ghost town, but deep down everyone just loves it because most of the homeless are white.  You can basically take everything [ORGANIZATION] says to the",san francisco
2024-12-09T20:39:14.000Z,"California, USA",,,,False,"homeless, homelessness","Rising Homelessness Numbers in [ORGANIZATION]
New data shows that homelessness continues to rise in [ORGANIZATION], despite increased funding for shelters and housing initiatives. The city has committed to addressing the issue but faces growing challenges in balancing immediate",san francisco
2024-12-09T20:37:24.000Z,"San Francisco, CA",,,,False,affordable housing,"Average price per foot for 5 unit plus [ORGANIZATION] apartment buildings is $401 currently.

Average price per unit is $329,967.

Average cost per foot/per unit for a new affordable housing unit is ________?",san francisco
2024-12-09T20:02:59.000Z,"East Los Angeles, CA",,,,False,homeless,New GPE0 outreach program will target helping the homeless [URL] via [ORGANIZATION],san francisco
2024-12-09T19:12:18.000Z,,,,,False,homeless,"PERSON0 [USER] In places like [ORGANIZATION], they are literally giving homeless people bus passes and passing laws that criminalize sleeping on the [STREET], while simultaneously failing to pass legislation that bans involuntary servitude as punishment for a crime.",san francisco
2024-12-09T18:34:42.000Z,"Berkeley, CA ↔️ Sacramento, CA",,,,False,homeless,"I was caught in a restaurant during an armed robbery [ORGANIZATION], and I suffered from severe PTSD for [ORGANIZATION] afterwards. I regularly ride [ORGANIZATION], and I have been around [ORGANIZATION] and [ORGANIZATION] my whole life. I've seen seriously-mentally ill homeless people go nuts,",san francisco
2024-12-09T18:31:03.000Z,"Berkeley, CA ↔️ Sacramento, CA",,,,False,homeless,"I was caught in a restaurant during an armed robbery [ORGANIZATION], and I suffered from severe PTSD for [ORGANIZATION] afterwards. I regularly ride [ORGANIZATION], and I have been around [ORGANIZATION] and [ORGANIZATION] my whole life. I've seen seriously-mentally ill homeless people go nuts,",san francisco
2024-12-09T18:30:30.000Z,,,,,False,homeless,[ORGANIZATION] But [ORGANIZATION] has fallen [PERSON]. Homeless people are too much saarr. [PERSON] is shotthole saar,san francisco
2024-12-09T18:26:39.000Z,"Berkeley, CA ↔️ Sacramento, CA",,,,False,homeless,"I was caught in a restaurant during an armed robbery [ORGANIZATION], and I suffered from severe PTSD for [ORGANIZATION] afterwards. I regularly ride [ORGANIZATION], and I have been around [ORGANIZATION] and [ORGANIZATION] my whole life. I've seen seriously-mentally ill homeless people go nuts,",san francisco
2024-12-09T18:26:27.000Z,Pattaya,,,,False,"homeless, homelessness",[USER] GPE0 Voters To Decide Whether To Tax Tech Giants To Fight Homelessness. And tech CEOs from [ORGANIZATION] and ORG1 are argui,san francisco
2024-12-09T18:24:46.000Z,"Irvine, CA",,,,False,homeless,[USER] [USER] [USER] Touch grass 😂 you're talking about [ORGANIZATION] and [PERSON]. Nobody else has a homeless problem. And [ORGANIZATION] is more expensive than either of those cities.,san francisco
2024-12-09T18:17:39.000Z,"Berkeley, CA ↔️ Sacramento, CA",,,,False,homeless,"I was caught in a restaurant during an armed robbery [ORGANIZATION], and I suffered from severe PTSD for [ORGANIZATION] afterwards. I regularly ride [ORGANIZATION], and I have been around [ORGANIZATION] and [ORGANIZATION] my whole life. I've seen seriously-mentally ill homeless people go nuts,",san francisco
2024-12-09T18:17:21.000Z,,,,,False,affordable housing,"[ORGANIZATION] reached a significant milestone at FAC0 in [ORGANIZATION], topping out FAC1 DATE0 ahead of schedule. This eight-story development will provide 105 affordable housing units and ground-floor retail space. [URL]",san francisco
2024-12-09T18:13:09.000Z,"Berkeley, CA ↔️ Sacramento, CA",,,,False,homeless,"I was caught in a restaurant during an armed robbery [ORGANIZATION], and I suffered from severe PTSD for [ORGANIZATION] afterwards. I regularly ride [ORGANIZATION], and I have been around [ORGANIZATION] and [ORGANIZATION] my whole life. I've seen seriously-mentally ill homeless people go nuts,",san francisco
2024-12-09T17:58:06.000Z,Michigan ,,,,False,"homeless, homelessness","[USER] [USER] I live in [ORGANIZATION], but I have family in [PERSON], south of [ORGANIZATION]… Was just in GPE3 DATE0 and driving through [ORGANIZATION]., it is quite shocking to see the homelessness scattered about! 

I can only imagine what it’s like in [PERSON], although I’ve seen things about",san francisco
2024-12-09T17:55:32.000Z,San Francisco,,,,False,homeless,[[ORGANIZATION]] [ORGANIZATION] ORG1 [[ORGANIZATION]] Snarky mean spirited responses. Prime example [ORGANIZATION]. Someone has their [DATE] worldly possessions stolen. [ORGANIZATION] theft victim mercilessly harangued. By intolerant ORG2 readers cheering acquittal of [ORGANIZATION] who murdered 😒 homeless man on subway in [ORGANIZATION]. [URL],san francisco
2024-12-09T17:48:45.000Z,,,,,False,homeless,"[USER] [USER] I know. You should see how scary it is here in [ORGANIZATION]. I can’t even walk my dog after [TIME] around my block because of the migrant/homeless encampments on my block and targeted gang violence against women. 

I know there are many other Californias who feel as I do and voted",san francisco
2024-12-09T17:20:50.000Z,,,,,False,homeless,[USER] A great part of it is that. There is great bashlash recently against the homeless even in places that super liberal like [ORGANIZATION] and [PERSON],san francisco
2024-12-09T16:55:46.000Z,,,,,False,homeless,"PERSON0 Who the fuck would want advice from you. [ORGANIZATION] is a toilet because of you. [PERSON], homeless living on the streets for [ORGANIZATION]. Open drug use. You did a great fucking job. Just take your money and ego and go in your mansion.",san francisco
2024-12-09T16:05:49.000Z,"Palo Alto, CA",,,,False,homeless,"[ORGANIZATION] Why are we then giving any money to foreign governments when we are in such a financial mess? 36T in debt. 🤯 our cities are crumbling, our veterans who fought for this country are homeless living under FAC0 intense at least here in LOC0 [ORGANIZATION]. How do we",san francisco
2024-12-09T15:49:55.000Z,"California, USA",,,,False,homeless,"Of course no one stepped in.
This happened in [ORGANIZATION].

Anyone who rides public transit sees multiple crazy homeless people screaming racial slurs [ORGANIZATION], and Democrats defunded the cops so they never show up. This is just what life is like in Blue cities DATE1. [URL]",san francisco
2024-12-09T15:49:00.000Z,,,,,False,homeless,[USER] [USER] Will put [ORGANIZATION] in one of those boxes in [ORGANIZATION].  It will probably be sold outside a closed target for government funded fentenal provided to the homeless.,san francisco
2024-12-09T14:19:12.000Z,,,,,False,homeless,"[[ORGANIZATION]] ORG0 [ORGANIZATION] that is over run with homeless, drugs and human waste! Sit you fucking dumbass down!",san francisco
2024-12-09T13:11:48.000Z,,,,,False,"homeless, homelessness",[USER] Or 2 homelessness out of control and on top of that this Democrat [PERSON]) purchases a $ 9.1 million dollar home in an exclusive sector of [ORGANIZATION] district We believe the [ORGANIZATION] govt and [ORGANIZATION] should investigate this governor,san francisco
2024-12-09T12:22:15.000Z,"San Francisco, CA",,,,False,homeless,"[USER] I with limited funds have spent over $40,000 in [ORGANIZATION] to help the homeless in my city and the district I’m assigned to work by [ORGANIZATION] of [ORGANIZATION].

It’s been a struggle, but the purpose is to lighten the [DATE] burden of their lives and suffering.",san francisco
2024-12-09T11:55:40.000Z,"Maryland, USA",,,,False,homeless,City of [ORGANIZATION] set to close parking site for homeless living in v... [URL] via [ORGANIZATION],san francisco
2024-12-09T10:59:18.000Z,Deep in the heart of TEXAS!!,,,,False,homeless,"[USER] POETIC JUSTICE . It's harsh sometimes. 
I wouldn't wish that on anyone. I'm hoping that he/she/zim/them whatever quickly recovers the truck.
I wouldn't wish my worst enemy to be homeless on the streets of [ORGANIZATION].",san francisco
2024-12-09T10:38:56.000Z,New York,,,,False,homeless,"The tech industry has been more catastrophic for [ORGANIZATION] than fentanyl. Zero culture, just [ORGANIZATION] drivers bitching about homeless people, and the weather isn’t even that nice, wtf is the point of being in [PERSON]?",san francisco
2024-12-09T10:14:28.000Z,Gotham by the Bay,,,,False,homeless,PERSON0 [USER] He needs treatment. The problem with [ORGANIZATION] homeless industry is that it provides a roof but little else. You can’t just put someone behind a door and expect them to magically heal.,san francisco
2024-12-09T08:13:17.000Z,Oakland,,,,False,homeless,City of [ORGANIZATION] set to close parking site for homeless living in vehicles [URL] #[PERSON] #news,san francisco
2024-12-09T07:21:02.000Z,San Francisco Bay Area,,,,False,homeless,[ORGANIZATION] is set to close its only safe parking site for homeless people living out of their vehicles in [ORGANIZATION]. [URL],san francisco
2024-12-09T07:16:13.000Z,"Long Island, NY",,,,False,homeless,"[ORGANIZATION] has the best transit score of any city in [PERSON], followed by [ORGANIZATION] (too many homeless and not a successful downtown as a result), [PERSON] (racist and not culturally diverse from my experience), and [PERSON] which is legit the closest GPE5 area to [ORGANIZATION]C [URL]",san francisco
2024-12-09T07:06:27.000Z,Make America great again,,,,False,homeless,"Keep sending our money abroad ! Here's [PERSON] in [ORGANIZATION], [PERSON] 
[URL]",san francisco
2024-12-09T07:02:20.000Z,Jordan,,,,False,"homeless, homelessness",[USER] GPE0 Voters To Decide Whether To Tax Tech Giants To Fight Homelessness. And tech CEOs from [ORGANIZATION] and ORG1 are argui,san francisco
2024-12-09T06:56:26.000Z,"San Francisco, CA","San Francisco, CA",United States,city,False,homeless,[[ORGANIZATION] to bring to the low income &amp; homeless shelters,san francisco
2024-12-09T06:36:01.000Z,Silicon Valley,,,,False,housing crisis,"This is what FAC0 and FAC1 could look more like between [ORGANIZATION] and [PERSON] to reverse the housing crisis in [ORGANIZATION] and accelerate the future.

Delete regulations that restrict housing and height.

cc [USER] [USER]
[USER] [USER] [USER] [URL]",san francisco
2024-12-09T04:54:53.000Z,,,,,False,"homeless, unhoused","[PERSON] changes language from ""homeless"" to ""unhoused"" — also approves installation of anti-unhoused spikes on public benches and storefronts [URL]",san francisco
2024-12-09T03:35:05.000Z,United States,,,,False,homeless,"Meanwhile [ORGANIZATION] is covered in shitty homeless fentanyl needles. 

Go save [ORGANIZATION] with your sh*tposting. [PERSON]",san francisco
2024-12-09T02:34:33.000Z,,,,,False,homeless,PERSON0 I’d trust a needle from a shit covered [ORGANIZATION] homeless man before I’d trust this POS,san francisco
2024-12-09T01:27:45.000Z,,,,,False,homeless,PERSON0 Have you looked at your country? So many homeless people they are lining the streets in tents. Look at [ORGANIZATION]. The [ORGANIZATION] currently looks like a 3rd world country. Y'all need to get real and get your feet on the pavements.,san francisco
2024-12-08T23:51:56.000Z,,,,,False,homeless,"PERSON0 Look at your gas prices and taxes Gov. [PERSON], look how many people have filled from [ORGANIZATION]. Look at [PERSON], once such a gem,  now a septic waste. The homeless population because of your regulations.  Your as disgusting as your [ORGANIZATION]!",san francisco
2024-12-08T23:21:53.000Z,,,,,False,homeless,[USER] homeless in [ORGANIZATION],san francisco
2024-12-08T23:02:02.000Z,Moving On,,,,False,"homeless, homelessness","[USER] TALK About a Comment Run Away from REAL Point of This Post... Red Tape IS a FACT On Trees &amp; Lots of Oter Tins, But PERSON0 Failing to WALK the TALK On HOMELESSNESS Was/IS the Point... From [ORGANIZATION] as Mayor of [ORGANIZATION], [PERSON] It Was #1 Priority... IMO, It Meant #1 to [LOCATION]",san francisco
2024-12-08T21:35:48.000Z,"California, USA",,,,False,homeless,"A [ORGANIZATION] resident took her toy poodle out for a walk [ORGANIZATION]; one of the homeless people lounging on a sidewalk pepper-sprayed the puppy for no reason. [PERSON], as this lady was driving on FAC0; 20 Ave, another mentally unstable person smashed her car with a",san francisco
2024-12-08T20:29:41.000Z,No,,,,False,homeless,[USER] [ORGANIZATION] needs a couple thousand of these to run the homeless out!,san francisco
2024-12-08T20:25:15.000Z,san diego,,,,False,homeless,[USER] [USER] Remember tech ceo in [ORGANIZATION] shot dead by a homeless guy,san francisco
2024-12-08T20:12:35.000Z,,,,,False,homeless,[ORGANIZATION] con pinta de homeless de [LOCATION] que le da al fentanilo is my passion.,san francisco
2024-12-08T19:50:00.000Z,"La Libertad, El Salvador",,,,False,homeless,[USER] Literally happened in [ORGANIZATION]. A Chinese lady who helped the homeless got thrown on the rails and got run over by a train,san francisco
2024-12-08T19:49:42.000Z,"San Francisco, California, USA",,,,False,"homeless, homelessness","A part of me deeply regrets how most of my posts have often been consumed by the sad realities of [ORGANIZATION] streets, the plight of [PERSON]... the endless cycle of homelessness and the devastating impact of fentanyl crisis.

Each story I shared was not just about numbers",san francisco
2024-12-08T19:47:29.000Z,"San Francisco, California, USA",,,,False,"homeless, homelessness","To all the residents of [ORGANIZATION], I LOVE YOU and I honestly owe you an apology for my nonstop relentless focus on the city's darkest corners, particularly homelessness and the fentanyl crisis.

It's been a very painful narrative to dwell on, one that has personally affected",san francisco
2024-12-08T18:34:42.000Z,Dayton native 🏠Cincinnati,,,,False,"homeless, homelessness","I’ve often referred to a social catastrophe unfolding in major [ORGANIZATION] cities along the FAC0 corridor—[ORGANIZATION], [PERSON], [ORGANIZATION]. Homelessness, drug use, and mental health crisis have escalated into an unprecedented situation. Just look at this shocking scene from [ORGANIZATION]",san francisco
2024-12-08T18:25:42.000Z,,,,,False,homeless,[USER] I can’t wait until you are all homeless on a [ORGANIZATION] [STREET].,san francisco
2024-12-08T17:32:02.000Z,,,,,False,homeless,"[USER] My nephew bought the [PERSON] from one in [ORGANIZATION] who was living in a broken down [LOCATION] on the [STREET] and was counted as ""homeless"". He died in a motel 6 in [ORGANIZATION] at [ORGANIZATION]. He had a room at [ORGANIZATION] but did drugs and had sex in [ORGANIZATION] using motel vouchers given to",san francisco
2024-12-08T16:42:34.000Z,"Chicago, IL",,,,False,homeless,[USER] [USER] [USER] PERSON0 whined about homeless people in [ORGANIZATION] when he has more than enough money to actually address the issue himself. But instead he went on making it very clear he thinks homeless people are someone he should never have to see.,san francisco
2024-12-08T16:13:46.000Z,,,,,False,homeless,"PERSON0 regularly helped homeless people in [ORGANIZATION], son [PERSON] reveals in recent interview
[URL]",san francisco
2024-12-08T15:49:32.000Z,df,,,,False,"homeless, homelessness",[USER] GPE0 Voters To Decide Whether To Tax Tech Giants To Fight Homelessness. And tech CEOs from [ORGANIZATION] and ORG1 are argui,san francisco
2024-12-08T15:43:46.000Z,,,,,False,homeless,[USER] “It’s a bit like me saying the [ORGANIZATION] foreign policy is dictated by homeless man [PERSON] in [PERSON].”,san francisco
2024-12-08T15:39:18.000Z,,,,,False,homeless,[USER] Maybe you’ll find a schizophrenic somewhere but those are individual cases that have no policy making capability. It’s a bit like me saying the [ORGANIZATION] foreign policy is dictated by homeless man PERSON0 in [ORGANIZATION].,san francisco
2024-12-08T14:58:49.000Z,NorCal,,,,False,homeless,"[USER] Being from [ORGANIZATION] area I have actually been thinking about this a lot, we need to figure out a [STREET] to get more shelters and work programs for them. The politicians need to stop being so greedy, with feeding there pockets vs. the homeless.",san francisco
2024-12-08T14:54:45.000Z,,,,,False,homeless,[USER] Any Idea of your [PERSON] one stop shop [ORGANIZATION] would become? An employment agency for social workers and wouldn’t lower the homeless population one bit. Look at [ORGANIZATION],san francisco
2024-12-08T14:12:50.000Z,Tel/Gtr/Gab/TS @MiltonKeynesSP,,,,False,affordable housing,"[USER] For the irony impaired, was she trying to leave the #FAC0 that is [ORGANIZATION]? 

Or merely trying to find affordable housing somewhere in the #FAC0 that is [ORGANIZATION]?",san francisco
2024-12-08T11:56:15.000Z,,,,,False,homeless,"[USER] Remember when that tech bro was killed in [ORGANIZATION] by another white tech bro and initially they were like “it was the homeless! It was migrants!” They did the same thing with this, and I think they’re trying to pin it on someone who visually fits that racist accusation.",san francisco
2024-12-08T07:26:43.000Z,San Francisco,,,,False,homeless,"[USER] [USER] The DATE0’s [ORGANIZATION] was already ruined by the hard left“do-gooders” that brought drugs and crime into town and increase the homeless + insane addict population.

What kind of “fix [ORGANIZATION]” are your proposing?",san francisco
2024-12-08T07:02:46.000Z,"Oklahoma City, OK",,,,False,homeless,[USER] Very Christian. Wouldn't want to give any comfort to homeless people. [URL],san francisco
2024-12-08T06:37:24.000Z,,,,,False,"homeless, homelessness","[USER] [USER] [USER] There's less homelessness in red areas because the governors/ mayors bus the homeless to [ORGANIZATION], [PERSON], and GPE2. The red solution is to pass the buck. I'm not sure that's a sustainable plan.",san francisco
2024-12-08T06:20:28.000Z,A Cali In The Shadow Of ☠️,,,,False,homeless,"[USER] ""assuming an ongoing capacity of 35 vehicles per night, the cost per vehicle is approximately $140,000 per year, which is by far the most expensive homeless response intervention ... The site’s impending closure highlights the lack of a clear strategy by [ORGANIZATION] officials” [PERSON]",san francisco
2024-12-08T06:00:06.000Z,"San Francisco, CA",,,,False,homeless,"[ORGANIZATION] only safe parking site for homeless people living in vehicles will close after [ORGANIZATION] of legal disputes, code violations and complaints.
[URL]",san francisco
2024-12-08T05:10:01.000Z,,,,,False,homeless,"[USER] [USER] [USER] Except [ORGANIZATION] gives away free needles free places to shoot up,put 1/2 their city homeless n shitting on the streets,you can steal anything under $950 GPE1 isn’t any better thanks to these two and [ORGANIZATION]",san francisco
2024-12-08T04:39:44.000Z,"District 3, San Francisco, CA",,,,False,homeless,"PERSON0 [USER] [USER] [USER] [USER] [USER] That’s a lot of stress to be clumping hair in your hand. 

It’s a good thing we don’t use the past as reference of what we are doing now.  Gay people, homeless people aren’t being beaten by police in [ORGANIZATION]. In fact, a huge portion of [ORGANIZATION] are members of our rainbow",san francisco
2024-12-08T04:01:31.000Z,,,,,False,homeless,"PERSON0 We have a two-tiered justice system in [ORGANIZATION].

You don’t even actually have to be homeless, if you just look like a stereotypical “[PERSON] homeless person“ you can literally do whatever you want without any consequences whatsoever.",san francisco
2024-12-08T04:00:08.000Z,"San Francisco, CA",,,,False,homeless,"[ORGANIZATION] only safe parking site for homeless people living in vehicles will close after [ORGANIZATION] of legal disputes, code violations and complaints.
[URL]",san francisco
2024-12-08T03:45:36.000Z,Cascadia,,,,False,"homeless, homelessness","Starting to think that the rash of discourse about the homelessness and drug use in [ORGANIZATION] stemmed from how many people freshly relocated there for tech work

Not to make excuses. It’s still bad. But it also was [ORGANIZATION]",san francisco
2024-12-08T02:23:25.000Z,Exalting all my demons,,,,False,homeless,"[USER] 

""In [ORGANIZATION], they say guns are harder to get than a parking spot in [PERSON]. Yet, somehow, a homeless [PERSON]'s got one. Next up, they'll ban umbrellas because the sun's feelings might get hurt. ☔️😎 #OnlyIn[ORGANIZATION]""",san francisco
2024-12-08T02:09:46.000Z,,,,,False,,[USER] [URL],san francisco
2024-12-08T01:41:04.000Z,San Francisco,,,,False,"homeless, homelessness","That’s why I authored “Recovery Housing First” with [USER] — to prioritize drug-free and recovery-oriented housing options for those exiting homelessness within [ORGANIZATION] portfolio of site-based [ORGANIZATION], or [ORGANIZATION]. (7/16)
[URL]",san francisco
2024-12-08T01:41:04.000Z,San Francisco,,,,False,,"As most of us in recovery from drug addiction will attest, *getting* clean and sober is only half the battle. The other half is *staying* clean and sober. [ORGANIZATION] can do more to support long-term recovery — and that should start with [ORGANIZATION]. ([ORGANIZATION])
[URL]",san francisco
2024-12-08T01:14:24.000Z,Squid game,,,,False,homeless,"PERSON0 [USER] Honestly quite disgusted that you would even assume that I’m being disingenuous. I believe in the RIGHTS of the homeless and those affected by the systematic racism of this racist country. So every crime is free game NO MATTER WHO IT HAPPENS TO. 

[ORGANIZATION] is a city where",san francisco
2024-12-08T00:50:11.000Z,San Francisco,,,,False,homeless,"[USER] [USER] There's a tried and true to [ORGANIZATION] homeless crisis. I have it, and have shared it with elected officials countless times. But money in their back pockets prevailed. How about YOU PERSON0? call me asap.",san francisco
2024-12-08T00:43:03.000Z,San Francisco,,,,False,homeless,"I have a genuinely tried and true solution to [ORGANIZATION] homeless crisis. It's a no brainer, but our elected officials choose to instead make money off of the backs of our homeless population. Our newly elected Mayor has declined a call with me. #what'supsf",san francisco
