created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,Deidentified_text
2024-12-11T15:45:15.000Z,"Baltimore, MD","Baltimore, MD",United States,city,False,"We’re not sure how you spent [ORGANIZATION], but we know how the vets and staff at [ORGANIZATION] spent theirs. Along with [ORGANIZATION] and [ORGANIZATION], two of our vet tech volunteers, they made sure that [DATE] homeless kitties were snipped/tipped and medically checked… 1/2 [URL]"
2024-12-11T13:30:53.000Z,,,,,False,"[URL]
[DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON]
DATE0
DATE1
DATE2, to overcome
[ORGANIZATION]. 
A lady that genuinely cares about people. 
[DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON][DATE][PERSON]"
2024-12-11T07:19:32.000Z,,,,,False,"[ORGANIZATION] , Just Go To GPE0 Or GPE1 You’ll See Addicts And Homelessness In Surplus"
2024-12-11T03:38:01.000Z,Babylon 6,,,,False,"@PeeTubeTrappy @TheHazeFoley As a person who went [ORGANIZATION] from drug use for [ORGANIZATION], homeless in [LOCATION] (5 [ORGANIZATION] sober now thank god), I dunno man. There’s a lot of things that could explain it that isn’t “the [ORGANIZATION] mind controlled him to shoot a rich ceo causing the entire country to talk about healthcare”"
2024-12-11T03:21:40.000Z,Baltimore City,,,,False,"@DeltaHotelsLtd A HOMELESS MOTHER &amp; CHILD NEVER COMPLAINED ABOUT THE DIRTY BROWN WATER POURING OUT OF THE SINK &amp; TUB, NOR DID SHE SAY ANYTHING ABOUT THE [ORGANIZATION] BUGS @ [ORGANIZATION] BY PERSON0 BUT WAS PUT OUT AFTER QUESTIONING STAFF ABOUT HER CHILDS MISSING TABLET. #[PERSON]"
2024-12-11T03:18:59.000Z,Baltimore City,,,,False,@DeltaHotelsLtd DELTA BY PERSON0 NORTH TREATED A HOMELESS MOTHER AND CHILD INHUMANLY BY PUTTING HER OUT AFTER QUESTIONING WHAT HAPPENED TO HER CHILDS MISSING ANDRIOD TABLET PUTTING THEM OUT IN THE COLD. PLEASE SPEND UR MONEY ELSEWHERE. [ORGANIZATION] TO HOUSE FIRE
2024-12-10T21:45:06.000Z,"Puyallup, WA",,,,False,"My little brother is now homeless in [PERSON]. He is disabled and in a bad [STREET]. It is his fault, but I am his brother. Trying to figure out how to help him.

Anyone have any ideas where he can find shelter?"
2024-12-10T19:12:07.000Z,"Baltimore, MD",,,,False,PERSON0 He’s not homeless. He’s from a very very wealthy family in [ORGANIZATION].
2024-12-10T18:42:52.000Z,,,,,True,RT @WhickTv: [URL] Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…
2024-12-10T16:15:12.000Z,"Baltimore County, Maryland",,,,True,"RT @BaltCoFire: Now through [ORGANIZATION], spread the holiday joy by donating a new, unwrapped toy to the Kindertime Toy [STREET]! Toys are coll…"
2024-12-10T15:58:14.000Z,,,,,True,RT @WhickTv: [URL] Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…
2024-12-10T15:48:01.000Z,Baltimore,,,,False,@elonmusk In my experience many homeless are mentally ill and they do have access to living facilities but prefer the streets. [ORGANIZATION] has various shelters but there are rules that many do not like to follow.
2024-12-10T15:15:27.000Z,,,,,False,@elonmusk @WallStreetApes I was assaulted by a homeless man when my wife and I were visiting my mother near [ORGANIZATION]'s [ORGANIZATION]. Held my arm up to deflect his punch and he was so out of it that he just muttered a few expletives and moved on.
2024-12-10T10:25:20.000Z,,,,,False,"@NicoleTrumper1 [ORGANIZATION] @jeffburrowswg @solsunnysky @TheSeriousOne56 @KathyBo71887869 @PrinzessinWeiss @belladio4 I used to work the day shift. I was a commercial photo printer in [ORGANIZATION]. Loved it!! The streets were clear mostly quiet. Just chased by a few homeless, getting off bus😁"
2024-12-10T03:24:22.000Z,,,,,False,"@JayVTheGreat Why didn't [ORGANIZATION] take in any homeless blacks into that million dollar mansion they bought in [ORGANIZATION]? Why didn't [ORGANIZATION] help [ORGANIZATION]? Why is [ORGANIZATION] not rioting or protesting over all the black on black murder happening in [PERSON], [ORGANIZATION], [PERSON], [PERSON], [PERSON], GPE6, GPE7,"
2024-12-10T03:13:29.000Z,"Baltimore, MD",,,,True,"RT @RoyMelvinHopki1: You can tell a PERSON0 character if see them walk pass a homeless person and don’t give them no money:) 
@THESH8DEROOM…"
2024-12-10T02:53:19.000Z,"Washington, DC",,,,False,This episode of #[PERSON] is about the daughter/father that killed the wife in [ORGANIZATION] and tried to say a panhandler did it
2024-12-10T02:29:18.000Z,"San Francisco,CA        He/Him",,,,True,RT @WhickTv: [URL] Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…
2024-12-10T01:42:22.000Z,"Pittsburgh, PA",,,,True,RT @WhickTv: [URL] Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…
2024-12-10T01:31:53.000Z,,,,,True,RT @WhickTv: [URL] Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in…
2024-12-10T01:03:55.000Z,,,,,False,"[URL] Wait. You mean to tell me this family owned a resort? And didnt sell it or give it out to the poor in order to house the homeless?

Do you know how many people die due to homelessness [DATE]?

*sound of pistol cocking*"
2024-12-10T00:46:42.000Z,"Timonium, MD",,,,True,"RT @BaltCoFire: Now through [ORGANIZATION], spread the holiday joy by donating a new, unwrapped toy to the Kindertime Toy [STREET]! Toys are coll…"
2024-12-09T21:57:00.000Z,Inside your walls,,,,False,@Nakam1945 @FreckledLiberty [LOCATION] could definitely play [ORGANIZATION]. Last I heard about [ORGANIZATION] he was squatter in [ORGANIZATION] refusing to leave his foreclosed home. To be fair I don't really follow celebrity news though.
2024-12-09T21:49:12.000Z,Uknown,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-09T20:18:52.000Z,,,,,False,@TheRealZBlog [ORGANIZATION] and [PERSON] have spit out some wild ones [ORGANIZATION]. [ORGANIZATION] was a [ORGANIZATION] alumni. PERSON1 who killed a homeless black dude in GPE2 w a sword was a ORG1 ($$$) grad. Now this guy.
2024-12-09T19:21:14.000Z,,,,,False,"@Empty_America The major risk in [ORGANIZATION] is arson squatter takeover if you ever materially leave your property. 

I would only buy in [ORGANIZATION] if I'm going to sleep in my property [TIME] for [ORGANIZATION]. 

I really like the [ORGANIZATION] area but I've seen burnt outs."
2024-12-09T19:07:56.000Z,"Baltimore County, MD",,,,False,"Now through [ORGANIZATION], spread the holiday joy by donating a new, unwrapped toy to [ORGANIZATION]! Toys are collected at FAC0. 

Help bring smiles to sick, needy, and homeless children. 🧸❤️

More details here: [URL] [URL]"
2024-12-09T18:16:49.000Z,Manhattan,,,,False,"@dj_soubise @Empty_America Yeah how’s this working in [ORGANIZATION] and [PERSON]? 

GPE2 and [PERSON] have armies of insane homeless people and people living in projects. Nobody wants this till that’s fixed."
2024-12-09T15:59:47.000Z,Birdland Lancaster Pa,,,,True,"[PERSON]: It's estimated that there are roughly 13,000 vacant homes in [ORGANIZATION]. [URL]"
2024-12-09T15:55:46.000Z,,,,,True,"[PERSON]: It's estimated that there are roughly 13,000 vacant homes in [ORGANIZATION]. [URL]"
2024-12-09T15:54:34.000Z,End of the bar ,,,,True,"[PERSON]: It's estimated that there are roughly 13,000 vacant homes in [ORGANIZATION]. [URL]"
2024-12-09T13:30:22.000Z,United States,,,,False,"[ORGANIZATION] gifts $65 million to an affordable housing developer, ORG1 names new market leader and more [ORGANIZATION] business news to start [ORGANIZATION]. [URL]"
2024-12-09T12:55:00.000Z,"Baltimore, MD",,,,False,[ORGANIZATION] sends $65M to ORG0 for affordable housing and other tenant services. Exclusive story here. Read on: [URL] via [ORGANIZATION]
2024-12-09T11:16:42.000Z,,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-09T10:45:10.000Z,"Baltimore, Maryland",,,,False,"[ORGANIZATION] gifts $65 million to an affordable housing developer, ORG1 names new market leader and more [ORGANIZATION] business news to start [ORGANIZATION]. [PERSON]"
2024-12-09T07:44:32.000Z,DMV,,,,True,"[PERSON]: It's estimated that there are roughly 13,000 vacant homes in [ORGANIZATION]. [URL]"
2024-12-09T06:35:04.000Z,NJ • he/him,,,,False,"@VerdugoDF[PERSON] [ORGANIZATION] is relying on prospects
[PERSON] is about to blow it up
GPE2 getting outed as a [ORGANIZATION] sycophant
[PERSON] is homeless
ORG2 is feeble
[PERSON] PERSON0 [ORGANIZATION] soon
[PERSON]’s are homeless
[PERSON]ngels LM[PERSON]O
ORG6 fugazi
GPE4 feeble"
2024-12-09T06:32:27.000Z,,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-09T05:05:07.000Z,,,,,True,"[PERSON]: It's estimated that there are roughly 13,000 vacant homes in [ORGANIZATION]. [URL]"
2024-12-09T04:57:51.000Z,,,,,True,"[PERSON]: It's estimated that there are roughly 13,000 vacant homes in [ORGANIZATION]. [URL]"
2024-12-09T04:40:39.000Z,delaware,,,,True,"[PERSON]: It's estimated that there are roughly 13,000 vacant homes in [ORGANIZATION]. [URL]"
2024-12-09T04:00:11.000Z,Baltimore,,,,False,"It's estimated that there are roughly 13,000 vacant homes in [ORGANIZATION]. [URL]"
2024-12-09T02:44:50.000Z,Koshur,,,,False,"@MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have given your team the 25 billion he blew that he said was going to end homelessness in GPE2."
2024-12-09T02:07:32.000Z,,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-09T01:37:34.000Z,,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-08T23:17:04.000Z,United States,,,,False,"@MiMagaWatch Why are blue cities so unsafe and full of homelessness? I would take a red city [ORGANIZATION] - don’t have to worry about stepping in shit, get shot or car jacked.  [ORGANIZATION], [PERSON], [ORGANIZATION], [PERSON]…"
2024-12-08T19:56:22.000Z,"Treasure Coast, FL",,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-08T19:10:38.000Z,Global,,,,False,"@Dexerto Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have given [PERSON] team the $25 billion he blew that he said was going to end homelessness in GPE2."
2024-12-08T18:57:10.000Z,Garbage Island,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-08T18:51:52.000Z,,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-08T18:47:35.000Z,Ded Starr #3,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-08T18:38:36.000Z,,,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-08T18:36:07.000Z,"Swarzędz, Polska",,,,True,"RT @mazemoore: @MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have…"
2024-12-08T18:21:01.000Z,,,,,False,"@MrBeast Meanwhile cities like [ORGANIZATION] and [PERSON] can't get a block fixed up in [ORGANIZATION].

Maybe [ORGANIZATION] should have given your team the 25 billion he blew that he said was going to end homelessness in GPE2."
2024-12-08T18:08:50.000Z,,,,,False,"@elonmusk MOST of [ORGANIZATION] asking same question. We have [ORGANIZATION] in GPE1 STILL Living in Tents, [PERSON] on our [ORGANIZATION]amp; [ORGANIZATION]! [PERSON] is MORE Dangerous than Some 3rd World Countries! #Warmongers"
2024-12-08T08:39:10.000Z,,,,,True,"RT @ryanharkness_: [PERSON] This guy sucks under a smidge of chat heat. Great job, [ORGANIZATION]. Random black homeless people pluc…"
2024-12-08T02:40:42.000Z,DMV,,,,False,@R310890 @archi_tradition I lived in [ORGANIZATION] as a child. We moved because of crime and drugs. I lived in [ORGANIZATION] for a short time as an adult. We moved because of crime and homelessness. It's close to a lost cause.
2024-12-07T23:54:58.000Z,"Baltimore, MD",,,,False,"You can tell a PERSON0 character if see them walk pass a homeless person and don’t give them no money:) 
@THESH8DEROOMRP 
#relationshipgoals #[PERSON] #Cryptocurency"
2024-12-07T23:11:06.000Z,God Blessed Land,,,,True,"[PERSON]: A man died after a small homeless encampment caught on fire [DATE] [TIME], according to [ORGANIZATION]…"
2024-12-07T23:00:07.000Z,Baltimore,,,,False,"A man died after a small homeless encampment caught on fire [ORGANIZATION] [TIME], according to [ORGANIZATION]. [URL]"
2024-12-07T19:00:00.000Z,"Baltimore, MD",,,,False,"Happy DATE0 GPE0🌨 If you or someone you know is seeking [TIME] emergency shelter, please call [ORGANIZATION] at [PHONE] [TIME].

After [TIME], call [PHONE] for assistance.

More info here:🔗[URL]"
2024-12-07T18:48:27.000Z,"Baltimore, MD",,,,True,RT [DATE]: [ORGANIZATION] lays out strategy to tackle vacant housing crisis  [URL] @GovWe…
2024-12-07T17:19:20.000Z,TRU,,,,False,I tell you what [ORGANIZATION] better not ever talk about [PERSON] being dirty again I think we about even. I done seen a lady takin a shit outside and a homeless guy laying on some steps with a big ass rat like it was a bunk bed within [TIME] lol
2024-12-07T14:51:31.000Z,Gag City,,,,False,"Our fucking government need to do more for these homeless people we have 65 BILLION for [ORGANIZATION] then we have 2 BILLION dedicated the homeless in every state. I dont care. I lived right by [INSTITUTION] in [PERSON] and it’s HORRIBLE &amp; [ORGANIZATION] they get inside, sleep in the lobby all tht [URL]"
2024-12-07T12:14:23.000Z,,,,,False,"@AlexFinnX @elonmusk Ds haven been destroying beautiful, [ORGANIZATION] cities for [ORGANIZATION], no one remembers or stops it, they just repeat it. Riots destroyed [PERSON], [ORGANIZATION], [PERSON], GPE4 etc. Ds keep whipping up discontent, steal all the money, people who can, leave, broke city left with poor and homeless"
2024-12-07T02:34:43.000Z,Salisbury,,,,False,[ORGANIZATION] lays out strategy to tackle vacant housing crisis  [URL] @GovWesMoore @LtGovMiller [ORGANIZATION]
2024-12-07T02:31:42.000Z,Vancouver,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-06T18:06:14.000Z,,,,,True,"RT @wbalradio: For [ORGANIZATION], [ORGANIZATION] has served as a therapeutic residential and outpatient treatment program that suppo…"
2024-12-06T18:00:06.000Z,"Baltimore, MD",,,,False,"For [ORGANIZATION], [ORGANIZATION] has served as a therapeutic residential and outpatient treatment program that supports veterans who are struggling with addiction and homelessness.

 [URL]"
2024-12-06T16:48:07.000Z,,,,,True,"RT @ryanharkness_: [PERSON] This guy sucks under a smidge of chat heat. Great job, [ORGANIZATION]. Random black homeless people pluc…"
2024-12-06T16:42:52.000Z,Florida,,,,False,"[PERSON] This guy sucks under a smidge of chat heat. Great job, [ORGANIZATION]. Random black homeless people plucked off the streets of [ORGANIZATION] would make better financial decisions than your management 😆"
2024-12-06T16:31:06.000Z,"Baltimore, MD",,,,False,[ORGANIZATION] ([ORGANIZATION]) is awarded [ORGANIZATION] for their tireless work to rid [ORGANIZATION] of the homelessness crisis that far too many young people experience. 1/3
2024-12-06T15:24:28.000Z,"Baltimore County, MD",,,,False,"Access to high quality, affordable housing should be a fundamental right. Leaders should do what they can to create these attainable housing opportunities — and I am proud to provide another common-sense, market based solution to meet our housing needs.  [URL]"
2024-12-06T14:12:56.000Z,"Baltimore, MD",,,,True,"[PERSON]: When you travel through [ORGANIZATION], you will see blocks full of vacant houses.

A new council was recently formed to tackle t…"
2024-12-06T14:00:12.000Z,Baltimore,,,,False,"When you travel through [ORGANIZATION], you will see blocks full of vacant houses.

A new council was recently formed to tackle the problem head on.

 [URL]"
2024-12-06T13:39:23.000Z,south carolina,,,,True,[ORGANIZATION] Among them was a historic [ORGANIZATION] legislation targeting vacant houses specifically — part of our $3 Billion vision to end the…
2024-12-06T08:30:20.000Z,Vancouver,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-06T05:54:07.000Z,Vancouver,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-06T05:47:10.000Z,"Los Angeles, CA",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-06T05:40:48.000Z,Caracas Venezuela,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-06T03:35:31.000Z,,,,,False,@thecalimelody Or when you have the [ORGANIZATION] homeless trying to shake you down while you wait to enter a concert venue! It really makes a man feel special 🫠🫠
2024-12-06T00:58:31.000Z,California,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-06T00:38:45.000Z,Providence,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-06T00:12:13.000Z,baltimore ,,,,False,Our very own [ORGANIZATION] @[ORGANIZATION]South was honored [TIME] as a [ORGANIZATION] change maker. Her indefatigable commitment to long term affordable housing has built an entire ecosystem of land trusts we love you Dr PERSON1 #40under40 [URL]
2024-12-05T23:19:24.000Z,"Howard County, MD - District 1",,,,True,"RT @dennisreports: .@LizWalshHoCoD1 initially tipped me off to this, she also helped loop in services/orgs for these residents.

[PERSON]…"
2024-12-05T23:15:03.000Z,"Baltimore, MD",,,,False,".@LizWalshHoCoD1 initially tipped me off to this, she also helped loop in services/orgs for these residents.

[PERSON] says in [ORGANIZATION], the vacancy rate is 2%, showing housing demand is greater than supply: making affordable options scarce.

[URL]"
2024-12-05T22:58:16.000Z,jersey,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T22:43:57.000Z,"Pittsburgh, PA",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T22:13:16.000Z,,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T20:31:02.000Z,TKPK,,,,False,"[LOCATION] @andersem [ORGANIZATION] is also a sneaky-rich metro area, but has the sort of low homelessness rate you'd expect from its gritty image - it also builds enough to meet demand and leaves a lot of the inner city with excess housing. If [PERSON] had [ORGANIZATION]'s building rate, it would've all gentrified."
2024-12-05T19:45:49.000Z,"Los Angeles, CA",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T19:37:22.000Z,,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T18:55:10.000Z,"San Diego, CA",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:46:53.000Z,"Alameda, CA",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:39:41.000Z,"Miami, FL",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:36:54.000Z,,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:34:49.000Z,"Halifax, Nova Scotia, Canada",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:33:41.000Z,"New York, NY",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:30:44.000Z,"San Francisco, CA",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:30:24.000Z,"Southborough, Massachusetts",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:27:27.000Z,"Portland, OR",,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:19:51.000Z,smolensk,,,,True,"[ORGANIZATION]: Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *f…"
2024-12-05T17:18:53.000Z,NYC | DC,,,,False,"Why do cheap market rents [STREET] homelessness rates even among people with $0 income?

Well, when the market is affordable, *family &amp; friends* have spare beds!

I use the vacant [ORGANIZATION] ADU in [ORGANIZATION] to tell this story

[ORGANIZATION] actually digs into the data to prove it 👇 [URL]"
2024-12-05T13:59:16.000Z,"Las Vegas, NV",,,,False,"@shift_in2_turbo @mineraldepress1 Funny you think or imply whites kill homeless for sport, just look at black on black crime in [ORGANIZATION], [PERSON], [ORGANIZATION], etc. wake up racist."
2024-12-05T13:25:26.000Z,,,,,False,ORG0 You have homeless people in [ORGANIZATION] and you're paying a Sex Consultation. We need to know how much she and her program was paid.  [ORGANIZATION] to dig into [ORGANIZATION] and where the money goes.
2024-12-05T10:40:00.000Z,"Annapolis, MD",,,,False,"In an executive order [ORGANIZATION], [ORGANIZATION] Executive [ORGANIZATION] said developers must set aside a certain percentage of new development units to be offered to low-income renters at a discounted rate [URL]"
2024-12-05T10:11:00.000Z,"Baltimore, Maryland",,,,False,[ORGANIZATION] makes final push on affordable housing before leaving [ORGANIZATION] for [ORGANIZATION] [URL]
2024-12-05T05:47:53.000Z,"Dhaka, Bangladesh",,,,True,RT @erik_powery: [ORGANIZATION] Mr. [PERSON] [URL] via @YouTube
2024-12-05T02:43:26.000Z,In your dreams,,,,False,The men in [ORGANIZATION] are homeless ladies
2024-12-04T23:13:36.000Z,"Washington, DC",,,,False,"A homeless man in [ORGANIZATION] asked my daddy if he could have me when I was [ORGANIZATION]…he realized my dad was there he asked him if he could have me. My dad laughed so hard in his face..He said have her? hell no.. for what?  He said to make money.

I will never forget [DATE] [URL]"
2024-12-04T22:54:49.000Z,Baltimore,,,,False,"A man died after a small homeless encampment caught on fire [ORGANIZATION] [TIME], according to [ORGANIZATION]. [URL]"
2024-12-04T20:59:57.000Z,"Bel Air North, MD",,,,False,New housing with public funding must include affordable units [URL]
2024-12-04T20:36:58.000Z,"Hollywood, CA",,,,False,"Pastor PERSON0 A Man Who Is Truly Doing Gods Work. Pastor [PERSON] takes care of his fair share of [ORGANIZATION]’s homeless.  The city of [ORGANIZATION] is a mess and its the selfless things like this that pastor [PERSON] does. #follow,#pastorraypoellot,#homeless,#baltimore,#holidays [URL]"
2024-12-04T19:58:29.000Z,"Baltimore County, MD",,,,True,RT @baltimore_ihc: “Leaders have an obligation to do whatever they can to create attainable housing opportunities that allow residents to p…
2024-12-04T19:08:01.000Z,"Baltimore, Maryland",,,,False,Actions taken [ORGANIZATION] in [ORGANIZATION] and [ORGANIZATION] County demonstrate growing concerns over the high cost of housing. [URL]
2024-12-04T18:40:37.000Z,"Silver Spring, MD",,,,True,RT @baltimore_ihc: “Leaders have an obligation to do whatever they can to create attainable housing opportunities that allow residents to p…
2024-12-04T17:35:26.000Z,"Baltimore, Maryland",,,,False,"Thousands of [ORGANIZATION] students are absent for a large portion of [ORGANIZATION] due to issues like homelessness, food insecurity, unsafe neighborhoods and bullying. There are no easy solutions, but in small corners of the city, mentoring organizations like [ORGANIZATION] are trying [URL]"
2024-12-04T17:33:12.000Z,"Baltimore, Maryland",,,,False,"Thousands of [ORGANIZATION] students are absent for a large portion of [ORGANIZATION] due to issues like homelessness, food insecurity, unsafe neighborhoods and bullying. There are no easy solutions, but in small corners of the city, mentoring organizations like [ORGANIZATION] are trying [URL]"
2024-12-04T17:13:26.000Z,"Baltimore, MD",,,,True,RT @BaltimoreMOHS: [PERSON] ([ORGANIZATION]) works in collaboration with ORG2 to guide…
2024-12-04T15:00:20.000Z,"Annapolis, Maryland",,,,False,.@BaltCoExec [ORGANIZATION] #AffordableHousing #Housing #Rent #Mortgage #Home #Apartment #[PERSON] #MDcounties [URL] [URL]
2024-12-04T14:38:01.000Z,,,,,False,"PERSON0 Have you ever been to FAC0? It looks like the homeless [ORGANIZATION], the employees are from [ORGANIZATION], so most are not qualified and rude, the whole [STREET] is not safe, nobody on food stamps [ORGANIZATION] should be allowed into any casino ever, same with all casinos in [ORGANIZATION]"
2024-12-04T08:39:18.000Z,"Hollywood, CA",,,,False,Pastor PERSON0 A Man Who Is Truly Doing Gods Work. Pastor [PERSON] takes care of his fair share of [ORGANIZATION]’s homeless. The city of [ORGANIZATION] is a mess and its the selfless things like this that pastor [PERSON] does that definitely helps you put your own life into perspective #follow [PERSON]
2024-12-04T04:15:26.000Z,Baltimore,,,,False,[ORGANIZATION] residents are weighing in about how they feel about a second term for Mayor PERSON0---their opinions coming on [ORGANIZATION] of his inauguration ceremony. MORE: [URL] [URL]
2024-12-04T00:30:48.000Z,Most High’s Kingdom,,,,True,[ORGANIZATION] Among them was a historic [ORGANIZATION] legislation targeting vacant houses specifically — part of our $3 Billion vision to end the…
2024-12-03T23:50:44.000Z,,,,,False,"??

Home developers ordered to reserve affordable housing units in [ORGANIZATION] 
Source: ORG0 GPE1 [URL]"
2024-12-03T23:44:33.000Z,,,,,False,[PERSON] Actually the average [ORGANIZATION] resident is a homeless alcoholic or heroin addict criminal
2024-12-03T23:05:40.000Z,"Silver Spring, MD",,,,True,"[ORGANIZATION]: [ORGANIZATION] exec [PERSON] his [STREET] to [ORGANIZATION]--issues an affordable housing mandate on his [STREET] out the door.
[PERSON]…"
2024-12-03T23:00:35.000Z,"Federal Hill, Baltimore",,,,True,[ORGANIZATION]: Glad to be at the inauguration of the first [ORGANIZATION] Mayor in [ORGANIZATION] to be elected to a second term. [ORGANIZATION]…
2024-12-03T22:49:11.000Z,Wakanda,,,,True,"[ORGANIZATION]: [ORGANIZATION] exec [PERSON] his [STREET] to [ORGANIZATION]--issues an affordable housing mandate on his [STREET] out the door.
[PERSON]…"
2024-12-03T22:31:40.000Z,"Baltimore, MD",,,,False,"[ORGANIZATION] exec [ORGANIZATION]--on his [STREET] to [ORGANIZATION]--issues an affordable housing mandate on his [STREET] out the door.
ORG1 chair says it can be undone.
And so it goes... [URL]"
